i,j,kappa_forman
460,971,-865.041770204751
460,975,-2902.68208489089
460,1032,-3414.2861937460725
460,1140,-3473.0278743350955
460,1210,-1009.0402060026273
460,1223,-1830.9414920154798
460,1242,-3496.4848070378343
460,1337,-3053.0913382234176
460,1433,-495.41904755475065
460,1601,-888.8696814695406
460,1609,-2439.267032823594
460,1866,-2834.4481282370843
460,1936,-995.2915703571599
460,2040,-1782.548185023988
461,482,-2666.137179615225
461,559,-2083.5977895635224
461,579,-1151.5156753549722
461,681,-1052.5193421359893
461,752,-1582.625446265335
461,792,-4464.6404116108415
461,801,-2341.0726335251366
461,842,-964.7942201689515
461,879,-2071.984458067697
461,914,-981.5012770162501
461,1205,-2859.467026829281
461,1241,-1773.7471040297223
461,1290,-2858.7499019288807
461,1640,-2609.2991917040777
461,1852,-1511.2231837350673
461,1908,-2189.546196515214
462,644,-0.3343484207310583
462,1546,-60.98725090455349
463,483,-27.381540196530302
463,734,-37.99592541187568
463,1173,-23.1910378502444
463,1645,-38.682516708343464
464,491,-821.36999267615
464,635,-1372.8395180388327
464,1180,-350.74554302909337
464,1346,-251.51884525494413
464,1592,-675.7357804802779
464,1708,-1528.8756624132843
464,1775,-515.8324535087397
464,1800,-3742.7867750545965
464,1846,-391.81865132184464
464,1904,-1323.7715261638361
465,526,-159.2160449609172
465,646,-170.61265047991193
465,1065,-259.80193019862804
465,1379,-82.49858738461936
465,1664,-263.499553994522
465,1746,-281.68726128647086
466,557,-538.3058222589364
466,632,-365.6193982503279
466,773,-169.95582610286377
466,895,-140.04204806584474
466,1392,-648.8887662405787
466,1584,-368.15725419511716
466,1588,-210.8990081246776
466,1643,-225.00483754962644
467,1853,2.0038067805913085
468,610,-2255.8476374091015
468,1052,-1218.6156042215296
468,1088,-1475.6956755884873
468,1092,-556.2308675800972
468,1220,-376.08759150933975
468,1264,-609.750978359399
468,1292,-939.1895872230309
468,1681,-1063.6411715077631
468,1752,-1460.8317691469972
468,1966,-638.2526456178806
470,679,-1.25499382573273
470,1325,-170.98101104713444
471,472,-14583.140769246838
471,494,-6602.6112984846595
471,554,-21874.623342657662
471,611,-4010.861355345976
471,613,-14517.028810482938
471,647,-6992.841694702854
471,655,-18407.694267852814
471,680,-17166.22348550428
471,721,-6031.069592678032
471,847,-10669.790106362369
471,863,-17500.872841076147
471,966,-5774.128536690339
471,1045,-8903.959915103056
471,1075,-11158.554597876962
471,1078,-10273.85463611291
471,1087,-3452.2605301059475
471,1091,-13027.4981329858
471,1207,-5282.5180490082785
471,1231,-6228.189219846141
471,1232,-8324.631248487542
471,1266,-18835.18515461517
471,1271,-14399.91952969167
471,1283,-4364.190346323056
471,1303,-17570.408100170258
471,1370,-17881.126764948778
471,1371,-11663.230659612178
471,1375,-5332.800092998805
471,1386,-16603.628854964823
471,1408,-11693.70928228193
471,1424,-5883.26224144474
471,1501,-13993.435001767008
471,1554,-12483.574884743179
471,1562,-11580.705019564826
471,1573,-17468.15846098674
471,1625,-10214.508902722962
471,1626,-13164.003084812659
471,1679,-22755.043330339005
471,1693,-11678.655193580958
471,1818,-6137.049111561037
471,1942,-7128.5278318671935
471,2004,-15691.193382194424
471,2005,-6141.490847441387
471,2029,-9820.255959458224
472,584,-6276.661822929924
472,611,-13769.364416116998
472,696,-13212.8462605537
472,721,-3944.301324366102
472,847,-3922.6663789002755
472,907,-4960.317071910614
472,933,-3006.4154793781076
472,970,-6260.279498132161
472,985,-4006.33550326428
472,1045,-13244.728409216965
472,1087,-14362.171867525736
472,1174,-3547.3736854862677
472,1207,-5895.218015974116
472,1231,-10741.769925733432
472,1232,-5370.106430861083
472,1234,-7923.6980941993315
472,1257,-11978.105243095077
472,1271,-11889.727417785634
472,1283,-10131.144948982857
472,1353,-3541.6461109645047
472,1385,-5777.0097714731555
472,1400,-5231.762250246639
472,1408,-4605.198973242999
472,1424,-6179.739654150276
472,1488,-3620.1325290995487
472,1501,-3302.9236913131663
472,1554,-5774.342913216432
472,1713,-5131.98705780375
472,1759,-8899.498035592416
472,1807,-9699.83702517222
472,1818,-4618.399167946542
472,1898,-6578.569839639091
472,1985,-14651.680818085051
472,1991,-9823.158250503438
472,2005,-16274.81044388829
472,2012,-9959.485024526362
473,975,-3866.8967210785613
473,1014,-2408.3796707631273
473,1032,-2773.590712639707
473,1083,-7599.127873868777
473,1140,-1060.5449672315156
473,1210,-3276.834463981017
473,1242,-1291.1964943892383
473,1354,-4104.205008557942
473,1395,-4480.3281217181575
473,1500,-2525.919642055375
473,1563,-9130.006116063094
473,1610,-2307.4906231608616
473,1673,-3440.0839967676197
473,1704,-6085.894847180569
473,1768,-3726.9425877562635
473,1906,-3229.5673006400957
474,564,-2465.7173782033456
474,687,-841.0193721758967
474,743,-3982.9989160193722
474,776,-2786.1536942749094
474,798,-6343.483337997634
474,862,-1443.987445412898
474,965,-1592.3614341835632
474,1040,-3839.455146761683
474,1093,-6025.091083003176
474,1198,-6114.076552267111
474,1320,-4287.713279830775
474,1364,-3373.452432099424
474,1557,-2030.8978795662663
474,1558,-2451.965290252187
474,1651,-3287.8331294543327
474,1690,-6000.463776709414
474,1826,-3496.06769781277
474,1847,-1809.7143373510762
474,2003,-4398.475515447644
475,1025,-222.8338623000733
475,1291,-533.7046584256758
475,1524,-683.2019563073377
475,1703,-297.4369407679734
475,1792,-1177.6956132494652
475,1871,-237.8591851647085
476,536,-2079.3757018731935
476,795,-2200.5522184983042
476,816,-379.68575251111406
476,1019,-939.9855531210641
476,1157,-427.91850446858814
476,1246,-2284.8025765596058
476,1284,-534.3147680049344
476,1404,-4289.694119050383
476,1691,-785.5750755170693
476,1765,-624.2553610773856
476,2015,-1833.1777675998856
477,522,-573.3590187142482
477,767,-847.4978168001895
477,793,-1237.0893737464362
477,1060,-1326.2760745653381
477,1297,-655.967166700485
477,1520,-776.6618020922979
477,1559,-372.7371460764752
477,1663,-591.5018657637618
477,1665,-958.9103590150262
477,1727,-504.4190151955839
477,1781,-1033.3020551909765
477,1782,-1425.4886164581978
478,610,-1582.5498770334511
478,633,-2269.5587474942913
478,684,-875.4433098957547
478,890,-1446.3990936849004
478,1080,-1250.6678696067215
478,1203,-2304.2223620278246
478,1229,-1012.284895103489
478,1361,-1383.1514530058682
478,1438,-720.1896551476332
478,1471,-691.5237144464389
478,1486,-2742.004585758311
478,1574,-1529.3613882597215
478,1959,-1925.482503698386
478,1970,-1501.1010585781146
479,1475,-18.408664102597278
480,614,-368.831916952993
480,883,-364.35654493133023
480,1182,-366.685610348969
480,1190,-1007.3245731470386
480,1537,-270.9596901765002
480,1814,-560.3380419796022
480,2009,-424.91976624848735
480,2021,-450.0150181920347
481,504,-4156.634356440267
481,528,-1287.958859267592
481,553,-4094.6479559316954
481,599,-6454.43824163747
481,627,-6469.123294797506
481,886,-908.8005078331466
481,1051,-5820.3840461505015
481,1114,-1028.3246311235039
481,1318,-1392.6405172251484
481,1443,-3980.659328630553
481,1603,-930.459510960042
481,1648,-1377.9920157080662
481,1755,-1223.2066238083676
481,1848,-2227.4450023483014
481,1862,-3595.4004245540227
481,1926,-2607.877348137436
481,1932,-771.9852676730519
482,559,-2616.88917027574
482,681,-2605.743751657472
482,861,-1485.0164282218668
482,878,-1878.3046373480793
482,983,-527.7357115354829
482,994,-3018.3229715653865
482,1130,-2692.248504277474
482,1241,-868.3307248905091
482,1261,-1071.6580260822898
482,1366,-2064.3264186419274
482,1484,-834.7052368357568
482,1770,-1979.0879733106276
482,2043,-1804.1270581202275
483,520,-17.380202405392218
483,734,-25.93386601151267
483,1645,-22.59241620359366
485,706,-64.90591483043968
485,719,-52.75916270423765
485,1499,-19.556489169276833
486,728,-4525.335426385421
486,777,-5182.705868063145
486,789,-3741.808923893424
486,855,-6350.39761714358
486,942,-2747.9013591690227
486,964,-977.4311736064678
486,998,-2399.805482948601
486,1000,-877.4408038573866
486,1012,-3178.9968668301794
486,1116,-1618.5721372255218
486,1338,-5377.068641638145
486,1524,-2614.3487918909864
486,1527,-1670.0562614541145
486,1578,-5061.725926734906
486,1602,-3564.3694995850465
486,1773,-4775.561574990228
486,1792,-1849.6141193226827
486,1910,-2232.8019940291806
486,1917,-4034.2512314019505
486,1991,-8574.796547372678
486,1999,-5950.84597712688
487,635,-1154.9063050762852
487,705,-1283.0747710741844
487,713,-6051.812445279021
487,747,-6246.424457664301
487,751,-2214.585610347048
487,878,-1519.014419141337
487,1130,-829.8681086718962
487,1143,-1556.7536676666437
487,1191,-3763.103854884282
487,1238,-6163.43766677112
487,1261,-2629.859576784837
487,1412,-3903.8316586467095
487,1427,-5386.581971657661
487,1429,-1291.205517750777
487,1614,-2257.723853452482
487,1711,-4117.624910286333
487,1770,-2204.304858745196
487,1800,-3792.867556517863
487,1813,-1902.594863624737
487,1846,-1241.2162786232018
487,1874,-1290.850225607281
487,1894,-3554.835730866068
487,1904,-2312.861173447123
488,689,-97.29388091447326
488,953,-227.4609180796059
488,1076,-1438.1790929185004
488,1255,-1459.2374821330882
488,1442,-947.0887610871981
488,1494,-174.82119157433334
488,1996,-173.85935217087257
489,505,-2548.435006275462
489,627,-8884.972990079317
489,677,-6187.6411476687435
489,700,-4305.320018383175
489,796,-2739.0859616331973
489,974,-1549.6789246482842
489,1021,-2171.7237981659946
489,1051,-4989.050790477925
489,1070,-3052.0221983279057
489,1123,-7988.828879044568
489,1179,-5516.7154983973305
489,1387,-3841.7039910370413
489,1436,-3004.570943048348
489,1443,-4196.481737835374
489,1461,-4861.943705761992
489,1504,-6423.298866583623
489,1699,-2098.6844927604343
489,1783,-4998.439658332863
489,1855,-5229.609536851217
489,1897,-5604.289918494284
489,1956,-8311.266412371682
489,2044,-3629.642049675876
489,2045,-2508.6385722309983
490,550,-1125.2103230784096
490,674,-670.1785369953691
490,759,-862.8953558983958
490,902,-156.60045564899045
490,1074,-282.1456907643729
490,1388,-208.3134739090665
490,1767,-295.2796593064678
491,646,-576.2906915588762
491,664,-1595.34599458101
491,802,-1665.39894453489
491,1215,-203.57056313418067
491,1344,-865.8174273685659
491,1467,-345.3209399125808
491,1746,-336.11663715208925
492,583,-3414.6408406136425
492,623,-5831.10766280606
492,628,-5392.764037597536
492,712,-4011.7387578613766
492,770,-18301.54157236145
492,814,-2800.7056082815334
492,815,-14546.601987581236
492,884,-3700.607851479994
492,891,-8077.280050955592
492,905,-4659.404620784857
492,932,-12539.43763192029
492,967,-7524.11018076037
492,1036,-3584.3222186224366
492,1193,-12786.81753338602
492,1224,-3163.123676812842
492,1228,-8757.490187775154
492,1236,-13094.473780831418
492,1314,-10301.756226026371
492,1431,-4243.325644102924
492,1472,-6611.658231495565
492,1539,-7395.690852701567
492,1647,-15466.988879493882
492,1649,-9010.016580995069
492,1665,-4645.862914423712
492,1705,-2348.829790062172
492,1749,-14672.298743586625
492,1776,-4228.673959467838
492,1782,-5129.772313060003
492,1854,-6037.076778091502
492,1933,-5047.0953724220035
492,1968,-9940.307865596527
492,1974,-5626.873102028804
492,2011,-6524.540806918258
493,1660,-11.723131561647673
494,508,-11972.463191221741
494,515,-6856.486250897529
494,530,-7394.0559902231225
494,611,-10545.780595121338
494,613,-4699.731270551865
494,655,-8410.796383536088
494,680,-8930.383434704028
494,754,-10355.311242930185
494,780,-4768.056814932629
494,875,-12584.416594468496
494,966,-12940.439594193378
494,1043,-17290.065710763425
494,1078,-15053.286854547809
494,1087,-6910.082899673517
494,1156,-9489.484784690509
494,1231,-8205.588609622178
494,1251,-6979.162429203818
494,1303,-4855.886945058405
494,1370,-14723.730852729197
494,1371,-5839.929697138862
494,1375,-7267.198851756503
494,1424,-13931.503454033184
494,1447,-5604.543727616931
494,1474,-10362.257490926371
494,1502,-5217.651412514187
494,1562,-6453.861929094382
494,1569,-6152.330838860295
494,1576,-14557.661636029785
494,1596,-12700.940320361104
494,1625,-17019.34183412291
494,1626,-12218.94212121505
494,1679,-13341.67338740091
494,1684,-10135.768494487162
494,1818,-13824.158313175394
494,1942,-4200.461848633615
494,2013,-12765.080049851395
494,2029,-14377.657462668587
495,692,-3125.648152547163
495,769,-3584.0849440611464
495,810,-2742.1049512901272
495,832,-4923.344132557614
495,855,-7489.201144778721
495,872,-1426.9646233887972
495,945,-1787.1067332444786
495,1055,-2798.6898539138874
495,1069,-1136.5788971901698
495,1084,-3028.98547518867
495,1096,-3789.73674258454
495,1164,-4811.044514026483
495,1174,-7165.06136395964
495,1272,-1892.5493257724158
495,1326,-2869.162431494977
495,1400,-4059.1485996549
495,1421,-4606.288207967138
495,1465,-1533.570412900555
495,1488,-6351.412813261918
495,1666,-2666.6532705655045
495,1713,-6079.718360803942
495,1773,-6119.03203480268
495,2032,-3874.249599601332
496,597,-588.6935191642895
496,723,-1358.5345604862725
496,808,-161.33372497377613
496,1001,-1657.655632494349
496,1240,-3000.270441317927
496,1503,-727.7184504570937
496,1668,-259.2225417918289
496,1947,-498.9304728375841
496,1963,-1994.9347002901277
497,514,-363.5364120483659
497,791,-167.19926949277112
497,1009,-228.49623974285606
497,1062,-130.2525820374723
497,1744,-160.5602272046401
498,556,-82.42396527632083
498,1090,-108.11150561713383
498,1195,-54.7527469019536
498,1329,-68.65904403514227
498,1475,-44.772831936687794
499,585,-2018.367798750896
499,598,-2837.15261686785
499,618,-3364.3731369572806
499,620,-2459.3671303893593
499,622,-1987.931857639913
499,792,-5445.11945893041
499,806,-1676.4997341997039
499,950,-2767.8695998346716
499,980,-1141.2630470490687
499,1034,-3941.7509289238283
499,1336,-1498.7508448031535
499,1419,-5796.345399655764
499,1439,-3818.2202798746093
499,1454,-1601.9399355158143
499,1616,-2131.6326835642767
499,1856,-5359.288163796588
499,1868,-2148.929076710754
499,1884,-4993.830092718523
499,1970,-2885.7069436382094
500,1142,-9.902100896386832
500,2039,-3.231683703080064
502,858,-404.72889870576546
502,1059,-129.33405259832975
502,1356,-82.61342647159326
502,1719,-107.70359986830782
503,505,-516.1387978528203
503,524,-1256.9917037119303
503,641,-485.22580791373514
503,677,-2146.293604851415
503,833,-1484.3882490937428
503,926,-693.3796853927369
503,1011,-1178.1223988963657
503,1319,-764.1529357474456
503,2044,-1640.105158746324
504,553,-3485.769647358038
504,599,-2731.5502477811074
504,627,-2667.9920393013163
504,666,-5879.311122026939
504,870,-2765.996525279439
504,873,-6540.903995651811
504,886,-4140.370051042426
504,889,-3921.246632345044
504,901,-3739.220877520407
504,952,-10783.563053607402
504,1037,-4410.43578207086
504,1051,-3720.8345922665635
504,1085,-4274.918396946891
504,1179,-2093.7628525506652
504,1381,-6957.179654949614
504,1443,-6370.980805076153
504,1504,-2201.975760456578
504,1542,-4596.205463571268
504,1648,-2542.9906283202754
504,1700,-4924.734821009906
504,1932,-3341.777205143777
504,2016,-2993.714225085064
504,2045,-4944.114927434752
505,641,-1110.1536306107894
505,677,-2633.387444956939
505,796,-1569.9089704483667
505,833,-2124.804568475976
505,870,-1858.706096220322
505,974,-2558.157592011338
505,1011,-1815.7950632843235
505,1070,-2100.1836659975193
505,1319,-1909.8914332871925
505,1699,-4620.693495768018
505,2044,-1800.2948620881918
505,2045,-4651.964135873364
506,963,-290.1562863935804
506,1071,-178.75508400349085
506,1258,-302.1164331273517
506,1319,-641.4583849289108
506,1369,-194.36887415924227
506,1490,-419.2641152276622
506,1833,-428.00783248042
506,1882,-409.5732911034117
506,1883,-399.6871342195384
507,508,-9109.414979691284
507,516,-10799.352407743312
507,530,-11989.517033830609
507,613,-9711.15738816315
507,655,-6348.820948332781
507,680,-14246.756256898805
507,711,-8673.786096857873
507,754,-4987.317760446485
507,780,-12920.609576173933
507,835,-8627.7224823133
507,898,-3471.230629646682
507,935,-6529.135835249479
507,937,-11779.55428522756
507,1043,-5499.175018292976
507,1047,-3434.7205936276487
507,1097,-10145.780635287201
507,1156,-8556.613677678892
507,1184,-9442.324504830458
507,1233,-8899.121361703012
507,1274,-6015.736842471064
507,1303,-10377.966460388365
507,1370,-18884.018852692563
507,1441,-2537.1744714204865
507,1449,-6136.079367404138
507,1509,-4168.186453475304
507,1562,-15966.373986824121
507,1563,-10973.480231297393
507,1569,-7054.43728601368
507,1596,-10036.188150209431
507,1626,-19678.696695329447
507,1678,-9790.521304890015
507,1679,-11247.5078143539
507,1683,-9493.213814246572
507,1714,-14753.937505514203
507,1772,-10251.476921189631
507,1816,-4420.2301188193605
507,1829,-6111.775641190378
507,1838,-4926.639580004563
507,1960,-10974.245409670702
507,2041,-7938.720262092129
508,515,-5269.553636328315
508,530,-14218.262854267392
508,602,-10911.549548695526
508,613,-7723.200414932097
508,648,-16803.472501821987
508,655,-14896.591955701733
508,673,-12958.551628308012
508,680,-21083.80811363319
508,711,-13511.210821536546
508,754,-3479.4177827226777
508,780,-6959.045628270431
508,864,-12221.661879564232
508,898,-7621.063092169909
508,1043,-6546.979989413931
508,1047,-9295.47952163216
508,1083,-14868.858531002246
508,1097,-19507.369063767113
508,1156,-3811.380906950957
508,1184,-4668.259714347472
508,1233,-5949.271229782123
508,1251,-5294.064429935625
508,1274,-6814.299783842803
508,1303,-10482.830547399504
508,1432,-8257.701200299063
508,1441,-10737.159257127707
508,1447,-9028.977648249176
508,1502,-8068.2627302417695
508,1563,-15989.486098151092
508,1569,-7206.426096460783
508,1576,-17982.69115584464
508,1596,-8452.279902260745
508,1654,-11114.09875342123
508,1679,-22785.964210839233
508,1684,-7900.688349034837
508,1704,-16893.480224799157
508,1714,-11914.366377121309
508,1772,-14270.378474151621
508,1838,-13239.49467054304
508,1967,-13692.925467345609
508,2013,-4305.338989688058
508,2041,-6804.312471139334
509,708,-73.46849929605769
509,909,-120.32567445510463
509,1006,-165.2974424576254
509,1379,-82.99193501101469
509,1480,-289.19905265054774
509,1531,-118.40737609097562
509,1636,-218.25844953095614
510,576,-2312.115385389939
510,716,-1013.6673507488537
510,729,-944.1334621496037
510,927,-1672.1267191556985
510,1004,-2219.332302170039
510,1052,-3265.4423041979626
510,1109,-1062.4135605482422
510,1171,-2142.435822542465
510,1199,-2322.907606356871
510,1304,-2113.421290131824
510,1347,-1676.7604069189208
510,1422,-4672.861726090495
510,1486,-3255.774466948076
510,1521,-2139.0684714602103
510,1574,-2586.3529900259796
510,1582,-1595.117291512741
510,1621,-1803.9711358407703
510,1809,-2387.7470363830544
510,1836,-1523.8715072552727
510,2024,-1770.9182402930255
511,591,-113.54066846401476
511,703,-93.59938434767844
511,1056,-210.4571927405393
511,1185,-119.3919997119811
511,1513,-67.3782915337959
511,1860,-95.5191844826756
512,617,-213.54181580098987
512,805,-2032.3183438240708
512,888,-275.7049448088575
512,1007,-207.1821706592729
512,1279,-321.7877034448302
512,1281,-260.3834428442649
512,1737,-275.90031835918415
512,1804,-492.57026645032704
512,1890,-400.849237535715
513,575,-667.0692337303047
513,653,-1263.3993056355225
513,693,-2940.2288832668587
513,858,-1019.0212919568825
513,1053,-1269.18032426729
513,1200,-1530.1420177660846
513,1237,-1048.0383328816995
513,1278,-585.1530086634268
513,1282,-1064.7183213209232
513,1352,-1236.6821657919966
513,1466,-840.2742121219841
513,1491,-1162.4755052308885
513,1552,-1055.3552459254747
513,1628,-1234.989830778188
513,1669,-1288.5342299021756
513,1741,-4461.668756317918
513,1946,-870.7814267773467
513,1965,-775.4144650106779
513,2038,-1751.6056268748803
514,881,-421.6502614117978
514,1127,-337.23072295391745
514,1181,-726.3738601594129
514,1332,-490.3889490038694
514,1345,-802.5874858885419
514,1597,-277.9636314536129
514,1622,-247.8846277344232
514,1685,-700.320254413882
514,1997,-337.121453343231
515,613,-7032.1213905831
515,648,-13115.668407906105
515,660,-11710.922422871648
515,673,-4373.850332738968
515,754,-7092.608688194924
515,780,-10067.019443361502
515,864,-10180.69911069094
515,898,-15704.275985104754
515,954,-10923.23347781101
515,1043,-9549.6146746031
515,1134,-11929.909407036244
515,1152,-6564.881346389812
515,1156,-4643.1018054046
515,1184,-7588.995822480389
515,1251,-3551.143539127696
515,1303,-12923.840331577549
515,1432,-8320.220511460366
515,1447,-7564.292123694612
515,1474,-7161.714397320217
515,1502,-2984.007918836095
515,1523,-8943.016636737022
515,1569,-10844.585472047229
515,1576,-5142.051920838803
515,1596,-5902.45874550333
515,1679,-17483.14558835419
515,1684,-3421.2211746947523
515,1714,-12259.096572783666
515,1967,-10668.817529493275
515,2008,-15522.194894849887
515,2013,-5521.352684785545
515,2025,-10361.367833717015
516,650,-8673.221018350336
516,685,-11551.270964952568
516,753,-10153.209773118562
516,835,-5533.11933244598
516,880,-2716.8570792332494
516,898,-9568.155723357002
516,935,-6203.827700212468
516,937,-11034.860369169066
516,1097,-7429.139629180409
516,1149,-8366.522709956176
516,1153,-3901.3267294575176
516,1426,-2070.6758918945957
516,1449,-2156.9291010863517
516,1509,-6255.622770383691
516,1556,-4061.4376137040385
516,1629,-6771.297449606805
516,1683,-1893.6410847818995
516,1733,-4772.52381788191
516,1772,-11685.658843652594
516,1799,-4441.689488306021
516,1816,-2694.9428203269576
516,1881,-5937.870199448554
516,1903,-6394.258293636619
516,1950,-2464.3513516475505
516,1960,-4565.832159085795
517,749,-643.4563284018761
517,853,-752.0880729065146
517,1116,-1294.0716443664103
517,1296,-774.9144239223061
517,1602,-676.1403585077593
517,1703,-452.45242076997965
517,1762,-358.836892739089
517,1905,-550.0283311520062
517,1971,-1093.6875350661892
517,1998,-584.9624302585056
518,1343,-32.58903002876812
518,1469,-50.591931220276805
518,1831,-9.842914064843551
519,595,-2211.8308857404586
519,603,-1203.3554068673743
519,717,-2022.1764278060216
519,739,-829.279951801002
519,788,-2659.2421768549298
519,874,-1340.6408958362504
519,917,-734.910247948811
519,984,-1553.6987987722994
519,1044,-653.2845610734865
519,1186,-988.3569975923803
519,1294,-1335.6898337271834
519,1302,-4562.788962484731
519,1360,-2632.0008600091533
519,1724,-1099.911771266663
519,1745,-1888.799542856065
519,1753,-1338.1518854788083
519,1766,-2526.461151103916
519,1858,-1563.7350580320206
519,1886,-1235.97241100247
519,1907,-1151.5980291672313
519,2036,-2412.3966156436104
520,1577,-105.76303508649353
520,1645,3.0894721356956865
522,583,-8777.712691701392
522,630,-1481.5538637267257
522,712,-1041.1348834350274
522,779,-1129.1600312964456
522,814,-3922.3751184832468
522,884,-1308.7851969713656
522,905,-6538.898834966507
522,1036,-5899.9607639689775
522,1060,-1577.7655478336055
522,1348,-880.173677258384
522,1520,-1063.7485589987264
522,1559,-738.0549254917505
522,1665,-702.2908263259214
522,1781,-2015.0632890735305
522,1782,-1066.6908902413768
522,1933,-2203.4036869295855
522,1955,-1785.099024163609
523,1996,-20.030794916931974
524,550,-1787.4060657534515
524,594,-1763.787656302147
524,1011,-2879.966356916112
524,1041,-1303.9052273318596
524,1137,-910.2254070238542
524,1212,-700.09706317441
524,1239,-1473.5514187499668
524,1276,-1348.901525424039
524,1410,-931.5112732322373
524,1535,-1682.7758650807737
524,1543,-1298.2472589955903
524,1729,-657.2842129575348
524,1788,-1120.7187401630015
524,1795,-1619.2436636074547
524,1815,-971.7680899539796
524,1923,-1462.383980988254
524,1983,-1021.8218640288543
525,529,-702.960006107306
525,916,-1194.8814849008002
525,939,-499.6137139274277
525,1246,-988.0611749981064
525,1260,-890.6116559468946
525,1345,-630.8109546514828
525,1473,-857.1323068787725
525,1512,-1925.0754049325042
525,1598,-983.7334073299385
525,1765,-1400.2982356609732
525,1791,-897.1096614541999
525,2022,-1688.8202286806318
526,646,-338.0332605504887
526,1058,-173.10789096131103
526,1065,-141.9440161830056
526,1595,-302.0543099451751
526,1664,-198.8160404695801
526,1746,-488.22703886521873
526,1952,-157.97418238632164
527,533,-9215.182142957638
527,596,-6801.510834235508
527,640,-7659.268728555653
527,651,-5419.612114595164
527,673,-15652.59364986021
527,735,-6387.944749671178
527,740,-11625.50306512192
527,777,-6847.774373620538
527,797,-2816.0997858424157
527,812,-6589.622787040692
527,875,-8271.251313461598
527,896,-4317.780581205571
527,949,-8789.99592523444
527,1012,-8239.985741163971
527,1064,-6746.383275343201
527,1081,-11421.787532465496
527,1115,-12280.445902436584
527,1131,-5683.8997401848055
527,1139,-13486.850745184625
527,1196,-11459.263051664304
527,1213,-8573.638313825992
527,1371,-13671.995578906555
527,1474,-4940.125696989889
527,1485,-9260.772746957966
527,1498,-13453.234569339527
527,1523,-9262.150870883183
527,1541,-10645.739193491292
527,1576,-13191.149654848508
527,1599,-4806.336032335937
527,1612,-5416.907444789838
527,1667,-11513.401328524484
527,1887,-8907.903515775044
527,1888,-14019.798637688546
527,1935,-8382.755190527065
527,1961,-4683.430672372462
527,1973,-9919.003861594983
527,2008,-7761.086029801096
527,2014,-6700.504969861886
528,553,-3155.690089124741
528,599,-3295.0932382769083
528,627,-5444.084463765354
528,668,-1143.6520524481195
528,886,-1241.2948985745131
528,889,-1795.5529316932448
528,901,-5936.345288781524
528,910,-2040.713837345597
528,1114,-1330.1541213783087
528,1648,-1082.3784921014878
528,1862,-2621.2498711966373
528,1932,-1137.6044137638464
528,1944,-1953.2073176311649
529,759,-597.4690689951858
529,881,-858.0137284234539
529,939,-904.6689754500894
529,1074,-313.6234048541548
529,1246,-2007.530540844691
529,1315,-1119.576207587694
529,1332,-1137.314434484861
529,1345,-1415.5929613441956
529,1508,-1831.3285053489153
529,1598,-609.5939254219186
529,2015,-1888.8750276872915
530,534,-10332.494587101086
530,613,-9888.148833107758
530,654,-8035.727707711753
530,655,-5578.821979430733
530,662,-4605.530855225698
530,680,-4873.215103936993
530,754,-5749.565259283749
530,771,-15660.592853881248
530,780,-2660.3983141863496
530,863,-13680.996315298604
530,931,-7967.812762105508
530,1047,-13343.592196492005
530,1077,-8584.008616238072
530,1156,-16504.65422414939
530,1233,-5584.841440365605
530,1303,-2454.3434294947388
530,1372,-3043.5486331051516
530,1441,-10511.371079731922
530,1447,-4572.099229793249
530,1456,-2897.0162736995453
530,1562,-3704.6189340382084
530,1569,-5421.604624696666
530,1620,-10211.028160490658
530,1678,-10502.400048105945
530,1806,-7072.343551738523
530,1829,-6304.114398199578
530,1838,-8589.6612326773
530,1875,-6802.3023449489965
530,2013,-9777.836862314283
530,2029,-12458.668694421262
531,1672,5.512457698388102
532,618,-5840.559036425665
532,648,-7281.847238806164
532,667,-3793.617236505281
532,818,-2288.6846325874335
532,975,-2807.5390947551714
532,1032,-2457.7677257190317
532,1095,-2206.688842167141
532,1102,-1644.3335291192823
532,1129,-2603.5352637461024
532,1248,-3445.1438570041173
532,1305,-1105.1267631158134
532,1313,-2926.6889936869625
532,1382,-4218.588924792194
532,1399,-1056.1726650317903
532,1495,-3565.092342583949
532,1615,-5356.965633092147
532,1673,-4013.372050622417
532,1734,-3122.2885569964365
532,1778,-2076.98811972227
532,1780,-1838.8686749543438
532,1821,-1984.1025638173014
532,1885,-4794.565884932976
532,1906,-2670.1823921755804
532,1962,-1321.5830939951995
533,542,-4513.782692916588
533,596,-9036.612769508381
533,640,-4556.724423598253
533,651,-9929.882613382422
533,735,-5912.397259649832
533,766,-2987.859761227976
533,797,-9682.78711493526
533,857,-7179.575749791232
533,949,-11735.522004018918
533,1064,-3471.9115898139553
533,1081,-3030.954193263356
533,1196,-2595.4674595282468
533,1213,-7376.5857294265525
533,1302,-8256.17881126426
533,1360,-7773.715953602308
533,1382,-6994.414169666239
533,1419,-3672.147677556432
533,1460,-6766.670533086282
533,1468,-4119.684765018557
533,1474,-12975.726762564333
533,1495,-6875.250974007509
533,1523,-5716.866850234332
533,1541,-4596.921000359691
533,1607,-10504.11933883551
533,1667,-2528.6452470035492
533,1754,-1790.9741022916219
533,1864,-6451.088205028846
533,1887,-7967.6514109737545
533,1924,-7994.725306434203
533,1972,-4829.41254479722
533,1987,-8127.15776114112
533,2014,-5282.848201736629
533,2025,-12064.070737955548
534,547,-8676.972230389203
534,582,-13175.353568708157
