step,node,omega,phi,spin
928,3,0.008999724495867324,2.2946634900264145,-1
929,0,-3.3030723876545376e-09,5.559134043025501,1
929,1,3.3030724037007297e-09,5.559134043025501,-1
929,2,3.3030724284205393e-09,2.2948475909489723,1
929,3,-3.3030724284205393e-09,2.2948475909489723,-1
930,0,0.0029999966967786283,5.558950463731341,1
930,1,-0.0029999966967786122,5.558950463731341,-1
930,2,-0.00899999669677859,2.2950311702431323,1
930,3,0.00899999669677859,2.2950311702431323,-1
931,0,2.656707126674242e-07,5.558767457402062,1
931,1,-2.65670712651378e-07,5.558767457402062,-1
931,2,-2.656707126288266e-07,2.295214176572411,1
931,3,2.656707126288266e-07,2.295214176572411,-1
932,0,-0.008999734317446948,5.558584969646652,1
932,1,0.008999734317446963,5.558584969646652,-1
932,2,0.002999734317446986,2.2953966643278214,1
932,3,-0.002999734317446986,2.2953966643278214,-1
933,0,-7.869801685322919e-11,5.5584030514958815,1
933,1,7.869803246574048e-11,5.5584030514958815,-1
933,2,7.86980558845074e-11,2.2955785824785915,1
933,3,-7.86980558845074e-11,2.2955785824785915,-1
934,0,0.0029999999212985177,5.558221648886157,1
934,1,-0.002999999921298502,5.558221648886157,-1
934,2,-0.00899999992129848,2.2957599850883166,1
934,3,0.00899999992129848,2.2957599850883166,-1
935,0,2.6253120146303016e-07,5.558040812544238,1
935,1,-2.6253120144698397e-07,5.558040812544238,-1
935,2,-2.625312014257336e-07,2.2959408214302353,1
935,3,2.625312014257336e-07,2.2959408214302353,-1
936,0,-0.008999737457374923,5.557860488722834,1
936,1,0.008999737457374939,5.557860488722834,-1
936,2,0.00299973745737496,2.2961211452516395,1
936,3,-0.00299973745737496,2.2961211452516395,-1
937,0,3.069670221136911e-09,5.557680727846526,1
937,1,-3.0696702055243996e-09,5.557680727846526,-1
937,2,-3.069670184707718e-09,2.2963009061279473,1
937,3,3.069670184707718e-09,2.2963009061279473,-1
938,0,-0.008999996930197797,5.557501476491637,1
938,1,0.008999996930197813,5.557501476491637,-1
938,2,0.0029999969301978333,2.2964801574828364,1
938,3,-0.0029999969301978333,2.2964801574828364,-1
939,0,-2.5332583970631706e-07,5.557322784782256,1
939,1,2.5332583972192957e-07,5.557322784782256,-1
939,2,2.5332583974231257e-07,2.296658849192217,1
939,3,-2.5332583974231257e-07,2.296658849192217,-1
940,0,0.0029997466633980797,5.55714459960744,1
940,1,-0.002999746663398064,5.55714459960744,-1
940,2,-0.008999746663398043,2.296837034367033,1
940,3,0.008999746663398043,2.296837034367033,-1
941,0,-3.4241802102097374e-12,5.556966970792701,1
941,1,3.424195389040152e-12,5.556966970792701,-1
941,2,3.424217506764471e-12,2.297014663181771,1
941,3,-3.424217506764471e-12,2.297014663181771,-1
942,0,0.002999999996575676,5.556789845546739,1
942,1,-0.0029999999965756607,5.556789845546739,-1
942,2,-0.00899999999657564,2.2971917884277344,1
942,3,0.00899999999657564,2.2971917884277344,-1
943,0,2.5032474544302644e-07,5.556613273398156,1
943,1,-2.503247454278476e-07,5.556613273398156,-1
943,2,-2.5032474540616356e-07,2.297368360576317,1
943,3,2.5032474540616356e-07,2.297368360576317,-1
944,0,-0.008999749664871517,5.5564372018648545,1
944,1,0.00899974966487153,5.5564372018648545,-1
944,2,0.002999749664871553,2.2975444321096186,1
944,3,-0.002999749664871553,2.2975444321096186,-1
945,0,2.9972036744846386e-09,5.556261680180319,1
945,1,-2.997203660606851e-09,5.556261680180319,-1
945,2,-2.9972036389228074e-09,2.2977199537941537,1
945,3,2.9972036389228074e-09,2.2977199537941537,-1
946,0,-0.008999997002673487,5.556086656178374,1
946,1,0.008999997002673501,5.556086656178374,-1
946,2,0.002999997002673522,2.2978949777960986,1
946,3,-0.002999997002673522,2.2978949777960986,-1
947,0,-2.4140621726446987e-07,5.555912178799038,1
947,1,2.4140621727834766e-07,5.555912178799038,-1
947,2,2.4140621729873066e-07,2.2980694551754355,1
947,3,-2.4140621729873066e-07,2.2980694551754355,-1
948,0,0.0029997585840066047,5.5557381961818395,1
948,1,-0.002999758584006591,5.5557381961818395,-1
948,2,-0.00899975858400657,2.2982434377926344,1
948,3,0.00899975858400657,2.2982434377926344,-1
949,0,6.831808686477703e-11,5.555564756975197,1
949,1,-6.831807385435096e-11,5.555564756975197,-1
949,2,-6.831805260398838e-11,2.2984168769992777,1
949,3,6.831805260398838e-11,2.2984168769992777,-1
950,0,-0.00899999993167918,5.5553918096306845,1
950,1,0.008999999931679194,5.5553918096306845,-1
950,2,0.0029999999316792135,2.2985898243437894,1
950,3,-0.0029999999316792135,2.2985898243437894,-1
951,0,-2.385505853789993e-07,5.555219402506756,1
951,1,2.385505853928771e-07,5.555219402506756,-1
951,2,2.385505854128264e-07,2.298762231467718,1
951,3,-2.385505854128264e-07,2.298762231467718,-1
952,0,0.0029997614399827916,5.5550474843572335,1
952,1,-0.0029997614399827773,5.5550474843572335,-1
952,2,-0.008999761439982757,2.2989341496172404,1
952,3,0.008999761439982757,2.2989341496172404,-1
953,0,-2.7914796407561837e-09,5.554876103252349,1
953,1,2.7914796555013333e-09,5.554876103252349,-1
953,2,2.791479675884334e-09,2.299105530722125,1
953,3,-2.791479675884334e-09,2.299105530722125,-1
954,0,0.0029999972084113033,5.554705208254337,1
954,1,-0.002999997208411289,5.554705208254337,-1
954,2,-0.008999997208411268,2.2992764257201372,1
954,3,0.008999997208411268,2.2992764257201372,-1
955,0,2.3017892762178596e-07,5.5545348471468285,1
955,1,-2.3017892760790817e-07,5.5545348471468285,-1
955,2,-2.301789275866578e-07,2.2994467868276454,1
955,3,2.301789275866578e-07,2.2994467868276454,-1
956,0,-0.008999769812186975,5.5543649692908765,1
956,1,0.008999769812186989,5.5543649692908765,-1
956,2,0.0029997698121870097,2.299616664683598,1
956,3,-0.0029997698121870097,2.299616664683598,-1
957,0,-1.5411283360577954e-14,5.554195622185329,1
957,1,1.542516114838577e-14,5.554195622185329,-1
957,2,1.5444243106621514e-14,2.2997860117891453,1
957,3,-1.5444243106621514e-14,2.2997860117891453,-1
958,0,0.0029999999999845888,5.554026755495872,1
958,1,-0.0029999999999845745,5.554026755495872,-1
958,2,-0.008999999999984557,2.299954878478602,1
958,3,0.008999999999984557,2.299954878478602,-1
959,0,2.2745559894983905e-07,5.5538584164381755,1
959,1,-2.2745559893596126e-07,5.5538584164381755,-1
959,2,-2.2745559891818035e-07,2.3001232175362993,1
959,3,2.2745559891818035e-07,2.3001232175362993,-1
960,0,-0.00899977253582863,5.5536905549733495,1
960,1,0.008999772535828643,5.5536905549733495,-1
960,2,0.0029997725358286605,2.3002910790011253,1
960,3,-0.0029997725358286605,2.3002910790011253,-1
961,0,2.7255816440613367e-09,5.553523218035586,1
961,1,-2.725581630183549e-09,5.553523218035586,-1
961,2,-2.7255816124026333e-09,2.3004584159388886,1
961,3,2.7255816124026333e-09,2.3004584159388886,-1
962,0,-0.008999997274316857,5.553356355887081,1
962,1,0.00899999727431687,5.553356355887081,-1
962,2,0.0029999972743168886,2.3006252780873946,1
962,3,-0.0029999972743168886,2.3006252780873946,-1
963,0,-2.1934496919132074e-07,5.553190015182133,1
963,1,2.1934496920519853e-07,5.553190015182133,-1
963,2,2.193449692238468e-07,2.300791618792342,1
963,3,-2.193449692238468e-07,2.300791618792342,-1
964,0,0.002999780646959777,5.553024146475006,1
964,1,-0.0029997806469597627,5.553024146475006,-1
964,2,-0.008999780646959743,2.300957487499469,1
964,3,0.008999780646959743,2.300957487499469,-1
965,0,6.511199262052014e-11,5.552858796141882,1
965,1,-6.511197830905147e-11,5.552858796141882,-1
965,2,-6.511195922709323e-11,2.301122837832594,1
965,3,6.511195922709323e-11,2.301122837832594,-1
966,0,-0.008999999934885641,5.552693915034418,1
966,1,0.008999999934885655,5.552693915034418,-1
966,2,0.0029999999348856734,2.3012877189400576,1
966,3,-0.0029999999348856734,2.3012877189400576,-1
967,0,-2.1674787201338142e-07,5.552529549252246,1
967,1,2.167478720272592e-07,5.552529549252246,-1
967,2,2.1674787204590748e-07,2.301452084722229,1
967,3,-2.1674787204590748e-07,2.301452084722229,-1
968,0,0.0029997832443413486,5.552365649935771,1
968,1,-0.0029997832443413347,5.552365649935771,-1
968,2,-0.008999783244341315,2.3016159840387043,1
968,3,0.008999783244341315,2.3016159840387043,-1
969,0,-2.5325624579235206e-09,5.552202262909737,1
969,1,2.5325624722349893e-09,5.552202262909737,-1
969,2,2.5325624913169476e-09,2.301779371064738,1
969,3,-2.5325624913169476e-09,2.301779371064738,-1
970,0,0.0029999974673476444,5.5520393396084735,1
970,1,-0.0029999974673476297,5.5520393396084735,-1
970,2,-0.008999997467347611,2.3019422943660017,1
970,3,0.008999997467347611,2.3019422943660017,-1
971,0,2.091465975541211e-07,5.551876925583393,1
971,1,-2.0914659753894227e-07,5.551876925583393,-1
971,2,-2.0914659752159503e-07,2.3021047083910817,1
971,3,2.0914659752159503e-07,2.3021047083910817,-1
972,0,-0.00899979084606679,5.5517149725542785,1
972,1,0.008999790846066806,5.5517149725542785,-1
972,2,0.002999790846066823,2.3022666614201963,1
972,3,-0.002999790846066823,2.3022666614201963,-1
973,0,3.077392507488952e-12,5.551553525800935,1
973,1,-3.077376894977668e-12,5.551553525800935,-1
973,2,-3.0773591140620393e-12,2.30242810817354,1
973,3,3.0773591140620393e-12,2.30242810817354,-1
974,0,-0.008999999996922501,5.551392537333479,1
974,1,0.008999999996922517,5.551392537333479,-1
974,2,0.0029999999969225343,2.3025890966409968,1
974,3,-0.0029999999969225343,2.3025890966409968,-1
975,0,-2.0666381448861126e-07,5.551232052161644,1
975,1,2.0666381450422378e-07,5.551232052161644,-1
975,2,2.0666381452113733e-07,2.302749581812832,1
975,3,-2.0666381452113733e-07,2.302749581812832,-1
976,0,0.002999793329108582,5.551072022577743,1
976,1,-0.002999793329108567,5.551072022577743,-1
976,2,-0.00899979332910855,2.3029096113967333,1
976,3,0.00899979332910855,2.3029096113967333,-1
977,0,-2.472695549184112e-09,5.550912493323065,1
977,1,2.4726955639292614e-09,5.550912493323065,-1
977,2,2.472695581276496e-09,2.303069140651411,1
977,3,-2.472695581276496e-09,2.303069140651411,-1
978,0,0.002999997527220785,5.550753416976864,1
978,1,-0.0029999975272207704,5.550753416976864,-1
978,2,-0.008999997527220752,2.3032282169976126,1
978,3,0.008999997527220752,2.3032282169976126,-1
979,0,1.9929993986655264e-07,5.550594838013504,1
979,1,-1.992999398518075e-07,5.550594838013504,-1
979,2,-1.9929993983272554e-07,2.303386795960973,1
979,3,1.9929993983272554e-07,2.303386795960973,-1
980,0,-0.008999800693396991,5.550436709291213,1
980,1,0.008999800693397005,5.550436709291213,-1
980,2,0.0029998006933970246,2.303544924683264,1
980,3,-0.0029998006933970246,2.303544924683264,-1
981,0,-5.604655455015983e-11,5.5502790750191116,1
981,1,5.604656842794764e-11,5.5502790750191116,-1
981,2,5.6046587509905876e-11,2.303702558955365,1
981,3,-5.6046587509905876e-11,2.303702558955365,-1
982,0,0.0029999999439515946,5.550121888338863,1
982,1,-0.0029999999439515803,5.550121888338863,-1
982,2,-0.00899999994395156,2.3038597456356134,1
982,3,0.00899999994395156,2.3038597456356134,-1
983,0,1.9693824028586132e-07,5.54996519319585,1
983,1,-1.9693824027154985e-07,5.54996519319585,-1
983,2,-1.9693824025203421e-07,2.3040164407786263,1
983,3,1.9693824025203421e-07,2.3040164407786263,-1
984,0,-0.008999803055331462,5.5498089430075215,1
984,1,0.008999803055331478,5.5498089430075215,-1
984,2,0.0029998030553314973,2.3041726909669547,1
984,3,-0.0029998030553314973,2.3041726909669547,-1
985,0,2.3035300888984978e-09,5.549653181457108,1
985,1,-2.3035300732859865e-09,5.549653181457108,-1
985,2,-2.3035300524693048e-09,2.3043284525173675,1
985,3,2.3035300524693048e-09,2.3043284525173675,-1
986,0,-0.008999997696395617,5.549497862242179,1
986,1,0.008999997696395633,5.549497862242179,-1
986,2,0.002999997696395654,2.304483771732297,1
986,3,-0.002999997696395654,2.304483771732297,-1
987,0,-1.900249642933921e-07,5.549343028785302,1
987,1,1.9002496430900462e-07,5.549343028785302,-1
987,2,1.9002496433112234e-07,2.3046386051891745,1
987,3,-1.9002496433112234e-07,2.3046386051891745,-1
988,0,0.0029998099689800173,5.549188635056673,1
988,1,-0.0029998099689800017,5.549188635056673,-1
988,2,-0.008999809968979979,2.304792998917803,1
988,3,0.008999809968979979,2.304792998917803,-1
989,0,2.742589141901952e-13,5.549034724219837,1
989,1,-2.7424286799804243e-13,5.549034724219837,-1
989,2,-2.7421988291198574e-13,2.304946909754639,1
989,3,2.7421988291198574e-13,2.304946909754639,-1
990,0,-0.00899999999972573,5.548881250521694,1
990,1,0.008999999999725748,5.548881250521694,-1
990,2,0.002999999999725772,2.305100383452782,1
990,3,-0.002999999999725772,2.305100383452782,-1
991,0,-1.8777293234184533e-07,5.548728256868236,1
991,1,1.8777293235919257e-07,5.548728256868236,-1
991,2,1.8777293238434606e-07,2.3052533771062405,1
991,3,-1.8777293238434606e-07,2.3052533771062405,-1
992,0,0.002999812221225472,5.548575697775868,1
992,1,-0.0029998122212254548,5.548575697775868,-1
992,2,-0.00899981222122543,2.3054059361986083,1
992,3,0.00899981222122543,2.3054059361986083,-1
993,0,-2.2485729307165914e-09,5.548423615894579,1
993,1,2.248572948063826e-09,5.548423615894579,-1
993,2,2.248572971916274e-09,2.3055580180798967,1
993,3,-2.248572971916274e-09,2.3055580180798967,-1
994,0,0.0029999977513579424,5.54827196601424,1
994,1,-0.0029999977513579254,5.54827196601424,-1
994,2,-0.008999997751357902,2.3057096679602362,1
994,3,0.008999997751357902,2.3057096679602362,-1
995,0,1.8107668229433438e-07,5.5481207905302945,1
995,1,-1.8107668227698714e-07,5.5481207905302945,-1
995,2,-1.8107668225443574e-07,2.3058608434441816,1
995,3,1.8107668225443574e-07,2.3058608434441816,-1
996,0,-0.008999818917817313,5.547970044499026,1
996,1,0.00899981891781733,5.547970044499026,-1
996,2,0.0029998189178173516,2.30601158947545,1
996,3,-0.0029998189178173516,2.30601158947545,-1
997,0,-5.34037657845543e-11,5.547819770062932,1
997,1,5.340378313178906e-11,5.547819770062932,-1
997,2,5.340380481583251e-11,2.306161863911544,1
997,3,-5.340380481583251e-11,2.306161863911544,-1
998,0,0.002999999946594632,5.547669922548425,1
998,1,-0.002999999946594614,5.547669922548425,-1
998,2,-0.008999999946594592,2.3063117114260514,1
998,3,0.008999999946594592,2.3063117114260514,-1
999,0,1.7892926514224972e-07,5.547520543846496,1
999,1,-1.7892926512490248e-07,5.547520543846496,-1
999,2,-1.7892926510235108e-07,2.3064610901279807,1
999,3,1.7892926510235108e-07,2.3064610901279807,-1
1000,0,-0.008999821065428447,5.5473715895469144,1
1000,1,0.008999821065428465,5.5473715895469144,-1
1000,2,0.0029998210654284875,2.306610044427562,1
1000,3,-0.0029998210654284875,2.306610044427562,-1
1001,0,2.089897128618179e-09,5.547223101290679,1
1001,1,-2.089897111270944e-09,5.547223101290679,-1
1001,2,-2.089897087852177e-09,2.3067585326837983,1
1001,3,2.089897087852177e-09,2.3067585326837983,-1
1002,0,-0.008999997910041631,5.547075034934521,1
1002,1,0.008999997910041649,5.547075034934521,-1
1002,2,0.0029999979100416717,2.3069065990399564,1
1002,3,-0.0029999979100416717,2.3069065990399564,-1
1003,0,-1.726525538110063e-07,5.5469274318708734,1
1003,1,1.7265255382835354e-07,5.5469274318708734,-1
1003,2,1.726525538517723e-07,2.3070542021036036,1
1003,3,-1.726525538517723e-07,2.3070542021036036,-1
1004,0,0.0029998273424472243,5.546780248216798,1
1004,1,-0.0029998273424472074,5.546780248216798,-1
1004,2,-0.008999827342447184,2.3072013857576783,1
1004,3,0.008999827342447184,2.3072013857576783,-1
1005,0,-2.269524845832649e-12,5.546633525117717,1
1005,1,2.2695421930674087e-12,5.546633525117717,-1
1005,2,2.2695664791960724e-12,2.3073481088567593,1
1005,3,-2.2695664791960724e-12,2.3073481088567593,-1
1006,0,0.00299999999773041,5.546487218954406,1
1006,1,-0.002999999997730393,5.546487218954406,-1
1006,2,-0.00899999999773037,2.3074944150200705,1
1006,3,0.00899999999773037,2.3074944150200705,-1
1007,0,1.7060041288550001e-07,5.546341370626687,1
1007,1,-1.7060041286815278e-07,5.546341370626687,-1
1007,2,-1.706004128451677e-07,2.3076402633477895,1
1007,3,1.706004128451677e-07,2.3076402633477895,-1
1008,0,-0.008999829394764593,5.546195936772671,1
1008,1,0.00899982939476461,5.546195936772671,-1
1008,2,0.0029998293947646345,2.3077856972018056,1
1008,3,-0.0029998293947646345,2.3077856972018056,-1
1009,0,2.0404503971865884e-09,5.546050958048058,1
1009,1,-2.0404503798393536e-09,5.546050958048058,-1
1009,2,-2.0404503564205867e-09,2.3079306759264187,1
1009,3,2.0404503564205867e-09,2.3079306759264187,-1
1010,0,-0.00899999795949261,5.545906391351579,1
1010,1,0.008999997959492627,5.545906391351579,-1
1010,2,0.002999997959492652,2.3080752426228974,1
1010,3,-0.002999997959492652,2.3080752426228974,-1
1011,0,-1.645200795371421e-07,5.54576227709621,1
1011,1,1.6452007955448933e-07,5.54576227709621,-1
1011,2,1.645200795800765e-07,2.3082193568782667,1
1011,3,-1.645200795800765e-07,2.3082193568782667,-1
1012,0,0.0029998354753800085,5.545618572435053,1
1012,1,-0.002999835475379991,5.545618572435053,-1
1012,2,-0.008999835475379966,2.3083630615394237,1
1012,3,0.008999835475379966,2.3083630615394237,-1
1013,0,4.6465366710518596e-11,5.545475317539875,1
1013,1,-4.6465349363283837e-11,5.545475317539875,-1
1013,2,-4.6465324643474304e-11,2.3085063164346025,1
1013,3,4.6465324643474304e-11,2.3085063164346025,-1
1014,0,-0.008999999953533367,5.5453324698212265,1
1014,1,0.008999999953533384,5.5453324698212265,-1
1014,2,0.0029999999535334086,2.308649164153251,1
1014,3,-0.0029999999535334086,2.308649164153251,-1
1015,0,-1.6256768602639082e-07,5.5451900692110465,1
1015,1,1.6256768604373806e-07,5.5451900692110465,-1
1015,2,1.625676860701926e-07,2.3087915647634314,1
1015,3,-1.625676860701926e-07,2.3087915647634314,-1
1016,0,0.0029998374279337084,5.545048073371329,1
1016,1,-0.0029998374279336906,5.545048073371329,-1
1016,2,-0.008999837427933666,2.308933560603149,1
1016,3,0.008999837427933666,2.308933560603149,-1
1017,0,-1.900383215375223e-09,5.5449065219956255,1
1017,1,1.9003832335898196e-09,5.5449065219956255,-1
1017,2,1.9003832570085866e-09,2.3090751119788524,1
1017,3,-1.9003832570085866e-09,2.3090751119788524,-1
1018,0,0.0029999980995661906,5.544765373000357,1
1018,1,-0.0029999980995661724,5.544765373000357,-1
1018,2,-0.008999998099566149,2.309216260974121,1
1018,3,0.008999998099566149,2.309216260974121,-1
1019,0,1.5686048105562067e-07,5.544624665842056,1
1019,1,-1.5686048103740607e-07,5.544624665842056,-1
1019,2,-1.568604810139873e-07,2.3093569681324215,1
1019,3,1.568604810139873e-07,2.3093569681324215,-1
1020,0,-0.008999843135392604,5.544484358685685,1
1020,1,0.008999843135392621,5.544484358685685,-1
1020,2,0.0029998431353926457,2.3094972752887926,1
1020,3,-0.0029998431353926457,2.3094972752887926,-1
1021,0,3.712308238590367e-14,5.544344490752236,1
1021,1,-3.7105735151143904e-14,5.544344490752236,-1
1021,2,-3.708058166074224e-14,2.309637143222242,1
1021,3,3.708058166074224e-14,2.309637143222242,-1
1022,0,-0.008999999999962878,5.544205020458004,1
1022,1,0.008999999999962895,5.544205020458004,-1
1022,2,0.0029999999999629186,2.309776613516474,1
1022,3,-0.0029999999999629186,2.309776613516474,-1
1023,0,-1.549988440201211e-07,5.544065986789792,1
1023,1,1.5499884403746833e-07,5.544065986789792,-1
1023,2,1.5499884406045342e-07,2.3099156471846864,1
1023,3,-1.5499884406045342e-07,2.3099156471846864,-1
1024,0,0.002999844997175233,5.543927348409568,1
1024,1,-0.0029998449971752154,5.543927348409568,-1
1024,2,-0.008999844997175191,2.3100542855649104,1
1024,3,0.008999844997175191,2.3100542855649104,-1
1025,0,-1.855448891318473e-09,5.5437891440713525,1
1025,1,1.855448908232027e-09,5.5437891440713525,-1
1025,2,1.8554489333855173e-09,2.310192489903126,1
1025,3,-1.8554489333855173e-09,2.310192489903126,-1
1026,0,0.0029999981445040244,5.543651332685495,1
1026,1,-0.002999998144504007,5.543651332685495,-1
1026,2,-0.008999998144503982,2.310330301288983,1
1026,3,0.008999998144503982,2.310330301288983,-1
1027,0,1.49470214354068e-07,5.543513952774572,1
1027,1,-1.4947021433672075e-07,5.543513952774572,-1
1027,2,-1.4947021431156726e-07,2.310467681199906,1
1027,3,1.4947021431156726e-07,2.310467681199906,-1
1028,0,-0.00899985052603786,5.543376963491768,1
1028,1,0.008999850526037877,5.543376963491768,-1
1028,2,0.002999850526037901,2.31060467048271,1
1028,3,-0.002999850526037901,2.31060467048271,-1
1029,0,-4.421254334863178e-11,5.543240403129655,1
1029,1,4.421256069586654e-11,5.543240403129655,-1
1029,2,4.4212585849356945e-11,2.3107412308448225,1
1029,3,-4.4212585849356945e-11,2.3107412308448225,-1
1030,0,0.002999999955786361,5.54310423108678,1
1030,1,-0.002999999955786344,5.54310423108678,-1
1030,2,-0.00899999995578632,2.3108774028876966,1
1030,3,0.00899999995578632,2.3108774028876966,-1
1031,0,1.4769528355494319e-07,5.5429684854270365,1
1031,1,-1.476952835384633e-07,5.5429684854270365,-1
1031,2,-1.476952835137435e-07,2.3110131485474406,1
1031,3,1.476952835137435e-07,2.3110131485474406,-1
1032,0,-0.008999852301100926,5.542833125788998,1
1032,1,0.008999852301100944,5.542833125788998,-1
1032,2,0.002999852301100968,2.3111485081854792,1
1032,3,-0.002999852301100968,2.3111485081854792,-1
1033,0,1.7241893988939605e-09,5.54269819000925,1
1033,1,-1.7241893815467257e-09,5.54269819000925,-1
1033,2,-1.724189357694278e-09,2.3112834439652277,1
1033,3,1.724189357694278e-09,2.3112834439652277,-1
1034,0,-0.008999998275768896,5.542563637968844,1
1034,1,0.008999998275768913,5.542563637968844,-1
1034,2,0.002999998275768938,2.3114179960056327,1
1034,3,-0.002999998275768938,2.3114179960056327,-1
1035,0,-1.4251378625644573e-07,5.542429507278371,1
1035,1,1.4251378627379296e-07,5.542429507278371,-1
1035,2,1.4251378629938014e-07,2.3115521266961063,1
1035,3,-1.4251378629938014e-07,2.3115521266961063,-1
1036,0,0.002999857482807749,5.54229575805613,1
1036,1,-0.0029998574828077316,5.54229575805613,-1
1036,2,-0.008999857482807707,2.311685875918347,1
1036,3,0.008999857482807707,2.311685875918347,-1
1037,0,-2.056414500489767e-12,5.542162427688116,1
1037,1,2.056432281405396e-12,5.542162427688116,-1
1037,2,2.0564574348957976e-12,2.3118192062863607,1
1037,3,-2.0564574348957976e-12,2.3118192062863607,-1
1038,0,0.0029999999979435374,5.542029476532168,1
1038,1,-0.002999999997943519,5.542029476532168,-1
1038,2,-0.008999999997943495,2.311952157442309,1
1038,3,0.008999999997943495,2.311952157442309,-1
1039,0,1.408173840884014e-07,5.541896941750979,1
1039,1,-1.4081738407062047e-07,5.541896941750979,-1
1039,2,-1.408173840450333e-07,2.312084692223498,1
1039,3,1.408173840450333e-07,2.312084692223498,-1
1040,0,-0.008999859179330227,5.541764783936889,1
1040,1,0.008999859179330244,5.541764783936889,-1
1040,2,0.0029998591793302695,2.3122168500375873,1
1040,3,-0.0029998591793302695,2.3122168500375873,-1
1041,0,1.6833565912727222e-09,5.541633040030636,1
1041,1,-1.6833565739254874e-09,5.541633040030636,-1
1041,2,-1.683356548771997e-09,2.3123485939438404,1
1041,3,1.683356548771997e-09,2.3123485939438404,-1
1042,0,-0.008999998316604599,5.541501670861276,1
1042,1,0.008999998316604616,5.541501670861276,-1
1042,2,0.002999998316604642,2.3124799631132005,1
1042,3,-0.002999998316604642,2.3124799631132005,-1
1043,0,-1.357982583501116e-07,5.5413707131488685,1
1043,1,1.3579825836745885e-07,5.5413707131488685,-1
1043,2,1.357982583934797e-07,2.312610920825608,1
1043,3,-1.357982583934797e-07,2.312610920825608,-1
1044,0,0.0029998641986481796,5.541240127954255,1
1044,1,-0.002999864198648162,5.541240127954255,-1
1044,2,-0.008999864198648136,2.3127415060202217,1
1044,3,0.008999864198648136,2.3127415060202217,-1
1045,0,3.8121554090525533e-11,5.5411099517781865,1
1045,1,-3.8121536309609905e-11,5.5411099517781865,-1
1045,2,-3.81215111561195e-11,2.3128716821962905,1
1045,3,3.81215111561195e-11,2.3128716821962905,-1
1046,0,-0.008999999961877588,5.540980145915349,1
1046,1,0.008999999961877607,5.540980145915349,-1
1046,2,0.002999999961877631,2.3130014880591276,1
1046,3,-0.002999999961877631,2.3130014880591276,-1
1047,0,-1.3418478492406571e-07,5.540850746648452,1
1047,1,1.3418478494314767e-07,5.540850746648452,-1
1047,2,1.3418478496700012e-07,2.3131308873260252,1
1047,3,-1.3418478496700012e-07,2.3131308873260252,-1
1048,0,0.002999865812230815,5.540721715501278,1
1048,1,-0.002999865812230796,5.540721715501278,-1
1048,2,-0.008999865812230771,2.313259918473199,1
1048,3,0.008999865812230771,2.313259918473199,-1
1049,0,-1.568190027487204e-09,5.540593088539803,1
1049,1,1.5681900465691623e-09,5.540593088539803,-1
1049,2,1.568190070855291e-09,2.313388545434673,1
1049,3,-1.568190070855291e-09,2.313388545434673,-1
1050,0,0.0029999984317755123,5.540464827518904,1
1050,1,-0.002999998431775493,5.540464827518904,-1
1050,2,-0.008999998431775468,2.3135168064555724,1
1050,3,0.008999998431775468,2.3135168064555724,-1
1051,0,1.2947296831487473e-07,5.540336968289076,1
1051,1,-1.2947296829579277e-07,5.540336968289076,-1
1051,2,-1.294729682702056e-07,2.3136446656854006,1
1051,3,1.294729682702056e-07,2.3136446656854006,-1
1052,0,-0.008999870524220473,5.5402094728316325,1
1052,1,0.008999870524220492,5.5402094728316325,-1
1052,2,0.002999870524220517,2.3137721611428446,1
1052,3,-0.002999870524220517,2.3137721611428446,-1
1053,0,-1.5762044447420465e-13,5.540082376782922,1
1053,1,1.576395264324404e-13,5.540082376782922,-1
1053,2,1.5766554728458004e-13,2.3138992571915544,1
1053,3,-1.5766554728458004e-13,2.3138992571915544,-1
1054,0,0.002999999999842376,5.539955642352552,1
1054,1,-0.002999999999842357,5.539955642352552,-1
1054,2,-0.00899999999984233,2.314025991621925,1
1054,3,0.00899999999984233,2.314025991621925,-1
1055,0,1.2793467360884894e-07,5.539829304963963,1
1055,1,-1.2793467358976698e-07,5.539829304963963,-1
1055,2,-1.2793467356331245e-07,2.314152329010514,1
1055,3,1.2793467356331245e-07,2.314152329010514,-1
1056,0,-0.00899987206261443,5.539703327050568,1
1056,1,0.008999872062614449,5.539703327050568,-1
1056,2,0.002999872062614474,2.314278306923908,1
1056,3,-0.002999872062614474,2.314278306923908,-1
1057,0,1.5307712233209037e-09,5.539577743824183,1
1057,1,-1.5307712042389454e-09,5.539577743824183,-1
1057,2,-1.530771179085455e-09,2.314403890150293,1
1057,3,1.530771179085455e-09,2.314403890150293,-1
1058,0,-0.008999998469196713,5.539452517943822,1
1058,1,0.008999998469196732,5.539452517943822,-1
1058,2,0.0029999984691967585,2.3145291160306547,1
1058,3,-0.0029999984691967585,2.3145291160306547,-1
1059,0,-1.2337111052369842e-07,5.539327684410895,1
1059,1,1.2337111054278038e-07,5.539327684410895,-1
1059,2,1.2337111056836755e-07,2.314653949563582,1
1059,3,-1.2337111056836755e-07,2.314653949563582,-1
1060,0,0.0029998766263362514,5.539203206105624,1
1060,1,-0.002999876626336232,5.539203206105624,-1
1060,2,-0.008999876626336206,2.314778427868853,1
1060,3,0.008999876626336206,2.314778427868853,-1
1061,0,3.632523492072548e-11,5.539079117820317,1
1061,1,-3.6325215405086375e-11,5.539079117820317,-1
