i,j,kappa_forman
322,1109,-146048.73924626329
322,1134,-185375.83899402482
322,1147,-21187.73556773528
322,1167,-93726.42300315146
322,1171,-59132.17137184365
322,1172,-26282.780443513548
322,1184,-238875.34604902499
322,1191,-284052.95553942584
322,1199,-245202.53396784354
322,1233,-49616.23714788278
322,1240,-118163.82765736264
322,1251,-295886.0777184877
322,1259,-24623.140234234303
322,1274,-94159.07766630559
322,1303,-393948.3372472279
322,1372,-167113.18986261677
322,1390,-226485.95379986466
322,1422,-17493.989018355052
322,1432,-450939.64542739943
322,1441,-355789.47409064125
322,1447,-133917.71790827438
322,1456,-120218.83063236422
322,1503,-253658.18164773475
322,1521,-67842.26797861038
322,1572,-22875.29834280654
322,1582,-161109.13987826568
322,1606,-87774.24907812309
322,1640,-76724.18604700034
322,1650,-56484.56813080285
322,1654,-82110.63415511558
322,1688,-32388.61537118711
322,1827,-74210.84756174282
322,1836,-293150.39113198814
322,1838,-274311.6489863538
322,1856,-54977.618365851
322,1867,-192539.68887005773
322,1868,-244891.78540252245
322,1875,-325225.1228818683
322,1884,-81437.35814911088
322,1885,-134813.72717776732
322,1957,-72153.47245355496
322,1963,-151203.4977769806
322,1964,-286620.2860277471
322,2013,-81586.6319180877
322,2041,-357484.9676058008
323,379,-89651.46317438423
323,380,-15584.470238157375
323,413,-65632.46824936445
323,461,-19979.27757794724
323,482,-8982.098222022863
323,487,-127155.1714929473
323,559,-18686.051209305246
323,579,-22702.559087267327
323,598,-37806.50458117315
323,608,-27316.78331716662
323,631,-38493.69872679071
323,681,-13730.834621258962
323,705,-77724.72888149502
323,752,-57600.9761503025
323,792,-29726.682915782636
323,801,-106426.46041907046
323,802,-109721.55426884748
323,842,-19043.09490265551
323,861,-63138.75942672355
323,878,-37499.57723617415
323,879,-115233.18280921261
323,914,-18884.924538946765
323,983,-7310.743249340415
323,994,-9327.679892792492
323,1034,-25326.058853964932
323,1038,-213274.69919629267
323,1049,-68065.98970610222
323,1110,-37665.85079216388
323,1130,-48568.71657442519
323,1172,-154641.7623796529
323,1191,-132650.19852106992
323,1205,-168176.70605886602
323,1241,-8927.764760794993
323,1261,-29773.859407313295
323,1336,-115532.343002156
323,1344,-108599.7490149498
323,1366,-19733.197959363846
323,1396,-21444.531472238617
323,1429,-38346.38705644739
323,1439,-26868.420083754405
323,1484,-33217.497926863216
323,1550,-107183.02891730587
323,1553,-81967.9845710802
323,1572,-253945.19354006974
323,1593,-77692.94914198508
323,1616,-145533.99273508397
323,1640,-77110.68513159177
323,1770,-54128.68320052057
323,1852,-23844.1787599382
323,1884,-259199.67124015023
323,1894,-98012.50531762751
323,1908,-55657.720983524625
323,2043,-11863.876026096697
324,399,-3859.0976549996335
324,401,-3218.8913181788234
324,413,-9207.509548357773
324,427,-8397.659106190926
324,487,-24221.60693739679
324,635,-43178.2798535034
324,725,-12215.10866558836
324,751,-54668.537453178375
324,790,-35880.65369480264
324,861,-13500.802487255212
324,878,-96332.33353491573
324,948,-5257.933731092239
324,986,-1908.5041581834296
324,1130,-37265.8603665126
324,1143,-113243.97085711427
324,1254,-8415.975379488953
324,1261,-11975.457015566208
324,1429,-79836.72153241104
324,1484,-58620.510680997635
324,1530,-7118.392464806879
324,1553,-16460.8508916506
324,1592,-5774.5047604546535
324,1614,-9851.188658891684
324,1660,-2288.5318132890575
324,1696,-5644.687665748921
324,1770,-4303.808698103686
324,1813,-69195.85531270085
324,1846,-15137.790687144108
324,1863,-11910.28335047259
324,1874,-2549.8791498534288
325,328,-85246.83441146268
325,330,-92970.84310507066
325,375,-217310.2928938164
325,389,-113848.9281649918
325,434,-71284.06408623306
325,458,-44662.512735543656
325,489,-46981.60083698853
325,505,-163440.77424384255
325,553,-283022.0883813373
325,560,-28302.588841968198
325,605,-23078.87705327258
325,627,-200277.3799506711
325,666,-105338.70773317806
325,700,-20934.953876929623
325,707,-56694.99465439277
325,740,-194220.05323225568
325,749,-49722.82206911058
325,789,-64116.76475737127
325,796,-28396.760736669323
325,832,-161833.56262962444
325,834,-57189.9611894034
325,853,-111872.21009730516
325,913,-56525.66654373346
325,919,-119377.05927234175
325,942,-142554.9772223715
325,974,-36911.5009219959
325,993,-13179.641765246042
325,1002,-228905.93115617573
325,1021,-67067.83599758525
325,1031,-40179.51092695596
325,1051,-44573.02200826073
325,1070,-44780.055959120975
325,1111,-229065.87549648812
325,1116,-140016.47376265388
325,1117,-364415.74057248834
325,1123,-86368.29159608405
325,1179,-266616.7831406846
325,1387,-26028.77974443945
325,1411,-187496.1278004703
325,1436,-10357.030176934935
325,1443,-26097.548034711082
325,1461,-42798.47480430689
325,1483,-56691.03569092173
325,1504,-179247.05401694903
325,1527,-133266.34204470323
325,1578,-148852.0321189688
325,1602,-67112.33696130225
325,1619,-15178.206009053463
325,1639,-66588.86567543974
325,1677,-55123.738447492025
325,1699,-18388.232957590135
325,1702,-30599.650421249975
325,1779,-149157.8365822189
325,1783,-45049.2910148897
325,1802,-64122.49278037053
325,1845,-41292.576938421174
325,1848,-186127.73721524683
325,1855,-37368.6322428597
325,1862,-179372.97177215552
325,1889,-77416.63634479538
325,1895,-30844.940325616702
325,1897,-31023.12436026188
325,1917,-82222.76628445141
325,1921,-14767.77815082299
325,1941,-27942.473348326563
325,1956,-138572.4800677698
325,1984,-25476.05156766055
325,1998,-149434.58701770936
325,1999,-32687.173114115194
325,2018,-81494.83377102535
325,2045,-70509.95867040941
326,362,-15599.43074850452
326,656,-3923.933145471038
326,1100,-6416.496135919752
326,1476,-5299.054625719778
326,1751,-248.60239236107455
326,1764,-6382.055004240947
327,352,-49344.159371746
327,421,-41592.572739201794
327,474,-48195.2281633669
327,564,-7261.4998544472
327,659,-66643.39239904992
327,661,-8377.095177779318
327,686,-66301.28612992927
327,687,-71598.22454784044
327,741,-142287.86233975523
327,798,-51987.02840159929
327,862,-77689.98310054446
327,877,-339972.01295701566
327,929,-59987.33237809455
327,965,-88798.4243855525
327,990,-152309.83305107206
327,1040,-316415.1488979466
327,1093,-27576.18010426489
327,1151,-19922.86321499994
327,1159,-86716.7638722787
327,1181,-81964.75628786384
327,1198,-29183.794167515036
327,1217,-105365.55416767643
327,1230,-39068.40110303064
327,1256,-275469.89603605313
327,1320,-227612.3624894005
327,1364,-7865.089795978577
327,1403,-49173.790940096886
327,1528,-69789.04895869923
327,1557,-14836.910873286468
327,1558,-44975.18549485182
327,1623,-98309.17836025571
327,1646,-75994.88529656616
327,1651,-136214.5108408408
327,1685,-99434.01506671942
327,1692,-9533.173870324415
327,1707,-58146.99732319643
327,1710,-67352.27971719668
327,1736,-159846.89514412128
327,1826,-33584.23814042555
327,1839,-135541.9244690131
327,1847,-42364.256280016285
327,1899,-54331.080662677894
327,1920,-248229.95514350935
327,1937,-149496.3829409847
327,1938,-89449.011211849
327,2003,-87942.53335602755
328,330,-51354.85862287234
328,389,-6665.041915065765
328,429,-52730.138640835554
328,458,-45067.23643740034
328,481,-50455.23899109847
328,489,-54114.56354204193
328,503,-32997.92809567182
328,504,-116347.72810801967
328,505,-18657.730930087895
328,511,-78525.55194647993
328,591,-67714.76771026824
328,627,-159174.46698145365
328,641,-49851.000737460185
328,671,-26945.15483743331
328,676,-33515.550878298964
328,700,-19820.628608494
328,703,-50584.101164260304
328,707,-105073.37041547762
328,756,-77086.81791651915
328,796,-14085.600693614453
328,834,-24210.71368380568
328,870,-51664.05778513759
328,886,-48924.90246890674
328,926,-26302.179477091548
328,968,-23895.103974111753
328,974,-44876.17940130274
328,993,-44787.0564358115
328,1021,-253316.09775872057
328,1051,-61989.93215917518
328,1056,-32791.40557596277
328,1070,-10581.885659027046
328,1114,-95446.65056911112
328,1179,-203968.04973212752
328,1318,-22467.079977522375
328,1319,-40315.680556823296
328,1387,-186489.95641448695
328,1436,-69251.74672076349
328,1443,-18930.52830313952
328,1461,-12614.2799289142
328,1504,-183973.29843161663
328,1529,-36795.23510666374
328,1546,-75288.51267520276
328,1603,-15842.608102788363
328,1648,-186793.72423546994
328,1699,-42770.632356020076
328,1755,-28420.114631230543
328,1833,-68046.18052651339
328,1848,-7525.459298923523
328,1860,-63615.121049051966
328,1883,-29482.893752647833
328,1921,-56176.22822070726
328,1926,-11748.554737873716
328,1932,-56611.046569856684
328,1941,-137437.15283508057
328,2018,-240320.26793289822
328,2045,-155299.77749705745
329,531,-629.4348599305775
329,695,-957.5900602144841
329,783,-3260.9037207833567
329,785,-4232.605478304732
329,903,-2860.716577729264
329,976,-4392.84148004937
329,1287,-3580.8457522580125
329,1515,-1038.447632376343
329,1672,-183.47807863541234
329,1863,-5234.643641495082
329,1958,-207.3645555153979
330,389,-51668.152618758744
330,429,-18399.20028966576
330,434,-247183.84699717636
330,440,-203837.69714590744
330,455,-205720.74711386507
330,458,-77726.84978951413
330,481,-18671.821307642113
330,489,-75615.93069068843
330,504,-48632.564467754186
330,505,-116203.66211757057
330,528,-25900.337630021604
330,553,-30592.33552221493
330,558,-72985.58802298496
330,599,-35783.90570879327
330,627,-22944.395452210098
330,658,-161020.99645177065
330,666,-43430.87386242134
330,676,-56638.856380692676
330,700,-63627.63300545589
330,707,-26401.32467233106
330,756,-79101.73772893158
330,796,-95426.79923344143
330,870,-76427.13331052108
330,886,-23491.41687549951
330,889,-107652.89469414386
330,900,-408619.88082843064
330,901,-109653.75176327524
330,919,-147256.56499304014
330,936,-129427.83888311719
330,952,-422016.3893360852
330,957,-72140.36512064951
330,968,-78753.48209608532
330,974,-82956.33843884386
330,993,-33741.52098397263
330,1021,-160604.56452704163
330,1051,-21079.201232309344
330,1070,-25014.85164949284
330,1114,-58524.151402409305
330,1117,-218919.0967248531
330,1179,-62514.07144353302
330,1318,-61898.83918625605
330,1337,-93067.83650405915
330,1411,-45219.57311384487
330,1436,-57949.74482070948
330,1443,-16561.63233625735
330,1461,-29839.62020241105
330,1504,-91691.30669867092
330,1603,-21480.847869459976
330,1619,-160711.25555773292
330,1648,-25986.921051897134
330,1699,-65126.89948749467
330,1702,-223741.69498046435
330,1755,-61556.66423859098
330,1777,-74644.15300899449
330,1779,-118356.56379606575
330,1802,-118317.92217400747
330,1848,-45476.20428618072
330,1862,-13771.796139978112
330,1880,-138375.81020814137
330,1895,-28941.62695053704
330,1926,-50121.74699381613
330,1932,-35780.712572370794
330,1941,-28071.370086914074
330,1944,-45661.85489921117
330,1956,-249737.42782587913
330,1984,-183693.82616573575
330,2018,-19281.870926852724
330,2045,-148674.21365548784
331,346,-67436.31927013131
331,365,-64584.98440371794
331,396,-240162.0103529689
331,400,-185460.8297220625
331,402,-262297.5596430363
331,403,-268663.6198162978
331,414,-278219.7297033758
331,415,-251902.4168884789
331,439,-220576.22539758575
331,447,-482385.25916517864
331,471,-270069.8572720793
331,494,-80869.41147725299
331,507,-75642.56228748002
331,508,-89770.22947971613
331,515,-232215.01120881335
331,530,-38075.57316760646
331,534,-137612.45984264012
331,547,-597983.7990065374
331,582,-259909.50778983356
331,601,-321112.47251352796
331,602,-105263.30025385981
331,611,-457906.07514582213
331,613,-54988.3794286449
331,647,-356281.01192067226
331,654,-338152.0990939046
331,655,-44965.64332582701
331,662,-181150.43647969433
331,680,-30852.338592697866
331,685,-446086.7071780372
331,694,-304537.2689251993
331,711,-580820.0339091824
331,713,-433028.3458579552
331,748,-185975.59081943953
331,754,-66645.19665499224
331,771,-146198.93937827565
331,772,-506684.75538124645
331,780,-34842.11347326618
331,815,-332319.0235746492
331,831,-254285.27298050083
331,863,-175727.92054055657
331,898,-103008.55306072338
331,931,-300491.28258837323
331,935,-478235.3393488497
331,937,-333255.4221820527
331,966,-285209.0461209248
331,1018,-513712.6669052671
331,1043,-101883.03126542851
331,1047,-48307.069182622356
331,1075,-331717.60779724753
331,1077,-173461.78766120478
331,1078,-129957.17056229623
331,1087,-288001.7924674752
331,1091,-641103.6248985177
331,1097,-671127.4813627389
331,1099,-509297.0786875228
331,1156,-88249.94015939625
331,1161,-598320.7709666147
331,1184,-254666.24834232795
331,1193,-598305.8740019297
331,1222,-532579.1939605864
331,1231,-455044.15853875
331,1233,-52928.02951673883
331,1236,-739384.966046725
331,1240,-479147.61320585257
331,1251,-203607.01975812606
331,1274,-79014.93206307065
331,1283,-639574.5948230221
331,1303,-42580.645342490665
331,1317,-153993.28765758863
331,1370,-322617.22072445543
331,1371,-503932.7591701208
331,1372,-36356.27940086086
331,1375,-293512.7710546769
331,1386,-557439.5810628907
331,1420,-262421.21601133555
331,1437,-110010.82163607288
331,1441,-67666.99406473867
331,1447,-127613.59323672921
331,1449,-559068.521756973
331,1456,-43677.382207572984
331,1502,-254384.8977735567
331,1509,-91603.13686136995
331,1562,-49069.453718770616
331,1569,-30872.48458385805
331,1573,-681738.4751130478
331,1580,-503113.1890659768
331,1596,-201805.5265633289
331,1613,-439115.2004321483
331,1617,-358088.24650506093
331,1620,-199106.63888501222
331,1625,-420787.52225231926
331,1626,-181606.66040339877
331,1654,-469475.74487910466
331,1678,-81809.03528788623
331,1679,-177623.07731463722
331,1683,-554156.6106818957
331,1684,-424578.37212152604
331,1714,-487414.9477358553
331,1740,-118235.34293283922
331,1772,-606245.2271220178
331,1797,-266868.4977500527
331,1806,-126372.96460659936
331,1816,-218031.56737101404
331,1829,-51140.23681955095
331,1838,-49103.31701000873
331,1856,-495713.7240907143
331,1875,-116784.96311758849
331,1942,-337886.1330588097
331,1957,-319358.27377154725
331,1960,-707013.544005314
331,1988,-158136.24710085883
331,2005,-493746.85448092053
331,2010,-213496.17258178504
331,2013,-158873.20448060642
331,2029,-143038.304786373
331,2031,-246865.52249878785
331,2041,-275280.4008101016
332,563,-196.8813096597303
332,744,-10361.093797520254
332,987,-6246.579519498466
332,1057,-329.9029610082122
332,1128,-11077.215672862798
332,1267,-4799.057459229129
332,1311,-150.26930340733503
332,1600,-109.49698778705769
332,1642,-719.9932060439452
332,2030,-651.8151792591551
333,348,-84037.8760042073
333,372,-23222.454740513567
333,397,-105102.98881677017
333,434,-223629.0134604432
333,442,-204602.9183099832
333,472,-209925.73976949864
333,486,-46450.78244291237
333,527,-97432.56058362933
333,577,-208246.61468319345
333,596,-413082.02237712033
333,600,-59770.29032678966
333,640,-470896.21406618605
333,651,-43819.04114200031
333,682,-34787.774630138185
333,728,-28854.499555667186
333,740,-119960.87151574346
333,745,-124208.37399182114
333,769,-319173.1772695084
333,777,-44467.51692350321
333,778,-78723.53949135393
333,789,-213918.8277411122
333,797,-108926.37956727609
333,812,-99638.57761460316
333,855,-71914.09839957605
333,875,-291716.56844654825
333,887,-343434.59720110876
333,896,-28206.252048301947
333,907,-359578.05840102397
333,922,-69776.08745169168
333,933,-125669.71686595317
333,942,-38524.9800848828
333,945,-266055.8081717293
333,949,-298341.49706732784
333,964,-35712.38527801333
333,996,-104459.60165863308
333,998,-80885.11151503425
333,1000,-40097.572469308056
333,1002,-308556.24619177065
333,1012,-24906.60056126614
333,1111,-166288.64492262216
333,1116,-160457.74983971548
333,1131,-81253.30681582446
333,1139,-241443.28025182377
333,1174,-109906.90555089433
333,1213,-237544.5957564073
333,1257,-212640.06463878948
333,1272,-124929.68072451693
333,1291,-138755.67889001072
333,1338,-30241.301108066484
333,1363,-271106.8558145463
333,1385,-81136.46859221497
333,1408,-314585.90397003107
333,1421,-73459.49462875344
333,1465,-370525.38827385934
333,1474,-450327.56938082475
333,1482,-59994.36203135518
333,1483,-179619.4730211151
333,1485,-119939.38232899539
333,1488,-182071.0066300219
333,1498,-142480.45567220738
333,1501,-114209.59367440213
333,1524,-208398.68685673823
333,1527,-121444.98046144654
333,1554,-92209.44137836348
333,1587,-245195.80838710236
333,1599,-120955.68840484008
333,1604,-68761.15040185681
333,1612,-32984.370731625946
333,1666,-144586.3286774401
333,1713,-64809.82463713109
333,1763,-75278.27493677298
333,1773,-62453.430238290784
333,1792,-61727.95725080987
333,1807,-397428.5128429966
333,1818,-247496.37299286274
333,1887,-127643.34766870497
333,1889,-126207.6280833113
333,1891,-184430.75100756428
333,1898,-19782.34774649623
333,1910,-42785.1585416644
333,1917,-135237.08465546626
333,1935,-81641.28002031389
333,1940,-273551.959314294
333,1949,-140852.20204284575
333,1961,-58580.75586519555
333,1973,-209428.5001512583
333,1991,-17666.35613482957
333,2008,-220315.46915024956
333,2012,-473370.66235411144
333,2014,-129858.33345355187
334,351,-1384.5551148569577
334,484,-138.4106756944313
334,955,-2583.8059364970104
334,1327,-12221.67550724057
334,1416,-6485.1358354748945
334,1914,-5360.324616760419
334,1996,-2005.9780306525456
335,390,-767.7662782306146
335,497,-1560.6400932722129
335,514,-22829.823324965808
335,581,-378.56348082716016
335,791,-2895.9742087034597
335,1015,-6958.138116586161
335,1127,-3403.924508642202
335,1168,-703.6773897840308
335,1183,-4050.1654803920205
335,1415,-481.821134906861
335,1597,-35413.29630519073
336,339,-40436.64337010668
336,358,-36852.39007326275
336,367,-211993.18207404047
336,422,-23277.376696153275
336,448,-33004.56293779474
336,476,-54372.148444048114
336,525,-47776.592220621584
336,536,-105775.621497401
336,544,-83193.84009131505
336,580,-14613.456579239768
336,624,-81489.7208271558
336,629,-178197.5873893138
336,678,-44112.942599544636
336,709,-84364.09466867856
336,720,-25579.61310378364
336,750,-25062.52627023276
336,782,-154220.97160594643
336,795,-148818.02310413687
336,849,-131438.83854580973
336,873,-180935.3974641178
336,899,-42942.640152768756
336,912,-123347.18394189618
336,916,-90358.64565394736
336,939,-28997.391683328067
336,947,-20450.15877181054
336,956,-111662.48631530008
336,1013,-34214.1111145021
336,1082,-98741.04286030674
336,1085,-175876.89535935066
336,1105,-101728.98591132995
336,1112,-101418.82067737941
336,1214,-113182.23274553998
336,1246,-12545.725359098215
336,1284,-125022.5589100182
336,1288,-144203.110547447
336,1322,-26749.39664741562
336,1340,-11963.683911535552
336,1350,-161967.3723935533
336,1351,-82526.44775719766
336,1359,-37984.975868262474
336,1384,-68728.23627497315
336,1397,-161392.42469565713
336,1404,-162560.55840662448
336,1477,-80764.12631580351
336,1493,-29600.82484682289
336,1505,-253418.30668575133
336,1512,-26084.57164073072
336,1542,-139640.67177502546
336,1570,-50705.59139044552
336,1598,-30485.727655061746
336,1623,-154205.62360463646
336,1646,-150775.03510345632
336,1658,-61848.69628696798
336,1691,-19855.092967947927
336,1700,-216318.8320878283
336,1726,-24239.53535671999
336,1735,-75971.25425558811
336,1765,-36938.241297920096
336,1859,-125140.36319879517
336,1943,-41652.26492254105
336,1986,-106674.98848489705
336,2015,-107492.2526022568
336,2022,-8355.329407768972
336,2028,-26277.428069322843
337,588,-12521.689910375024
337,804,-6158.917886098671
337,868,-257.0451595702994
337,1108,-192.32674346689538
337,1310,-103.52534028966959
337,1722,-3980.2544935706323
338,411,-4930.456186345633
338,465,-2375.431577511306
338,526,-2730.6554619558524
338,646,-10860.235527051651
338,725,-7116.474774630905
338,820,-2694.7022601834683
338,920,-5243.55978042283
338,1008,-1475.1590022323303
338,1058,-3952.9831756003578
338,1065,-4281.751954574787
338,1086,-676.5056065738083
338,1379,-4897.486051825555
338,1487,-6965.7587905457085
338,1595,-2413.1379879784986
338,1611,-1314.7142227156587
338,1664,-1779.4143008480842
338,1746,-33264.432122282335
338,1952,-1618.3915856456858
339,358,-179541.59751952274
339,364,-49209.9287708522
339,376,-28295.999973928152
339,448,-71229.79887342211
339,536,-141448.22146650567
339,544,-71178.67877868394
339,566,-111989.01353804543
339,624,-83136.20143215923
339,642,-35051.54050581969
339,650,-217507.56254487004
339,685,-195534.2654104261
339,691,-293901.65429604193
339,720,-8806.784156738458
339,750,-16472.345959843173
339,782,-60642.94628279162
339,795,-98428.78353277856
339,880,-136174.40763722442
339,912,-157027.9357965942
339,947,-57269.108917626916
339,956,-169052.1833853626
339,1013,-58818.55163668345
339,1019,-104476.70369047491
339,1028,-53476.38912567718
339,1036,-263167.17009670986
339,1076,-25942.372972706435
339,1078,-441445.1244982592
339,1082,-16420.821684293962
339,1105,-93162.18385852432
339,1214,-189984.57186353925
339,1228,-302176.6681369871
339,1236,-254536.6543777039
339,1255,-26786.18494391137
339,1284,-121550.53297469157
339,1307,-469017.588724785
339,1322,-44225.79100507484
339,1340,-77994.2648986024
339,1350,-222950.05548657742
339,1384,-75104.85206941495
339,1404,-253336.74613686686
339,1426,-71140.50536548981
339,1442,-37912.08763337344
339,1472,-332204.27215167385
339,1477,-43627.4032577391
339,1493,-12478.782899070504
339,1509,-301508.7183756571
339,1556,-30349.020483185162
339,1560,-63318.34749888711
339,1573,-350448.4047475342
339,1613,-33921.91486848872
339,1658,-41588.15289553734
339,1661,-13260.315345163042
339,1691,-38673.5549650422
339,1716,-32295.150516589816
339,1726,-11321.184864843859
339,1733,-189367.82962314817
339,1735,-101805.82309800891
339,1776,-58977.29936905781
339,1816,-254388.00054812775
339,1872,-146367.5735842689
339,1943,-224958.55205817704
339,1986,-17100.798330728405
339,2001,-46066.33717105945
339,2010,-230318.6387533443
339,2022,-57383.230914455016
340,982,-530.2698616244544
340,1101,-53.80039868940173
340,1202,-426.711107717187
340,1235,-3736.7605759570692
341,343,-282522.8072215349
341,363,-72323.36691611334
341,366,-161570.1426611734
341,374,-59268.76472502442
341,404,-206557.58243756718
341,408,-78094.36417771921
341,414,-289931.8141380647
341,415,-187865.32550593172
341,420,-58748.64791699592
341,433,-136723.12783614057
341,439,-740920.6584814249
341,454,-124118.8288180275
341,455,-438129.0487126776
341,473,-99834.12884817178
341,507,-115683.1317214715
341,508,-142578.53224977065
341,515,-256406.53384650304
341,516,-103898.5213272583
341,613,-321530.3775637883
341,636,-145530.38009109956
341,648,-213387.0814106886
341,650,-441386.6567143936
341,655,-501397.71363270417
341,660,-48367.53743735662
341,673,-264703.6973718683
341,685,-371446.1902481067
341,691,-602172.476461605
341,697,-153233.20634979598
341,711,-36353.84917126361
341,753,-146156.7594531366
341,754,-163634.65138105422
341,818,-352175.4545308031
341,835,-333155.1974722901
341,864,-275690.4804745927
341,880,-316394.0901968434
341,898,-91589.89942580866
341,925,-121292.15034999404
341,935,-88516.91391709597
341,937,-183187.72231021224
341,954,-205577.5002068507
341,960,-313352.8174197797
341,1014,-38167.4511117943
341,1043,-79119.4745872941
341,1047,-203309.30963949795
341,1050,-149172.80551038656
341,1083,-55813.44881301836
341,1097,-25165.300935675983
341,1115,-474686.2914560186
341,1140,-151769.11912067252
341,1149,-48394.039545808075
341,1152,-116491.72198304273
341,1153,-399648.4761742628
341,1156,-118938.93527561892
341,1163,-60813.45710146415
341,1184,-57359.79170566813
341,1210,-411668.02848378127
341,1242,-373171.78348069126
341,1251,-549097.9723799807
341,1274,-305392.2912305954
341,1307,-649116.9378021348
341,1331,-383820.10859849147
341,1354,-42474.39161665799
341,1370,-419152.59513070853
341,1395,-120511.9129849224
341,1414,-91969.93077814937
341,1426,-361315.28606579144
341,1432,-140749.1186641685
341,1441,-158293.63967427923
341,1449,-54346.9196949647
341,1500,-35473.1152159861
341,1502,-502575.3225873739
341,1509,-263999.7897312596
341,1511,-233769.49786031106
341,1563,-36909.942801409146
341,1569,-466811.57515063137
341,1576,-333694.1737755046
341,1596,-86160.14297060325
341,1605,-144974.0922876454
341,1607,-437634.0551080477
341,1610,-74347.89312019602
341,1626,-655386.4814197646
341,1629,-55091.31454416345
341,1654,-222275.38699664784
341,1679,-259647.83292882374
341,1683,-85174.386161004
341,1684,-463340.5033650765
341,1704,-66641.94819841195
341,1714,-29633.13837179422
341,1733,-438919.33517908695
341,1743,-394012.93391542416
341,1768,-29527.419120420793
341,1772,-22411.4095411289
341,1816,-124359.11354536281
341,1817,-116612.90029521339
341,1881,-80406.1550508722
341,1903,-90219.54965061678
341,1950,-243282.75618480062
341,1960,-44665.8052586244
341,1964,-238837.47677373126
341,1967,-117674.93365670672
341,2013,-220786.95210588683
341,2025,-309237.40668172995
341,2035,-453616.5366761076
341,2041,-60757.93783811009
342,348,-89904.22958325282
342,377,-54696.16054621953
342,391,-103725.2150150073
342,495,-13913.102191474543
342,562,-36832.40204617217
342,619,-29650.000807571792
342,677,-151428.9356799026
342,692,-37663.861558571116
342,699,-32248.33956092598
342,715,-20358.79378265402
342,728,-174623.117246775
342,763,-69239.50077265162
342,765,-31528.7265775375
342,769,-64494.26939866821
342,775,-38536.67687244974
342,800,-112609.64060576765
342,810,-47819.507518200364
342,832,-21730.929322552984
342,838,-150832.36215301196
342,840,-60742.70316301682
342,855,-59957.91352164193
342,872,-13649.319316267465
342,922,-143065.58392534478
342,945,-31005.914917856342
342,1021,-278018.36523582746
342,1026,-11583.707639143384
342,1054,-95286.97109559718
342,1055,-27428.195932962284
342,1069,-22007.741201851695
342,1084,-21779.93847124833
342,1096,-72142.51153999197
342,1123,-71816.96762329881
342,1164,-37438.71273033506
342,1174,-248243.47836253198
342,1189,-194704.03274555109
342,1272,-21648.46491317579
342,1326,-14446.22042685783
342,1338,-211005.24398400623
342,1387,-183413.74178801084
342,1400,-168111.8029847245
342,1407,-34898.44117203452
342,1421,-55577.29757476872
342,1448,-27902.672014138578
342,1465,-34307.142694321796
342,1488,-241296.0452854123
342,1514,-109541.89808655603
342,1564,-72641.17399915977
342,1565,-21231.42114854401
342,1578,-58325.446449890725
342,1586,-71147.14224611467
342,1666,-29341.722956169728
342,1687,-70201.00295122321
342,1701,-52765.28326543291
342,1713,-171435.79786421784
342,1738,-80581.28141486489
342,1757,-50944.82356310358
342,1773,-50925.13458844001
342,1783,-156894.85161333723
342,1792,-118547.23786865652
342,1793,-103289.94804096103
342,1812,-294359.60767227894
342,1855,-88719.91732090464
342,1889,-100097.1027450787
342,1897,-197654.32497743872
342,1910,-109068.30313742578
342,1912,-87504.76341026564
342,1917,-170336.48085612297
342,1937,-59742.669129189286
342,1956,-167666.8462093381
342,2032,-15020.245682363646
342,2044,-112255.1252318183
343,363,-37814.09982873109
343,366,-45499.928354826254
343,371,-80219.47292175482
343,408,-87621.39842848686
343,420,-116066.21164894577
343,454,-31468.44012104757
343,460,-107601.3939486246
343,473,-14826.46208866791
343,532,-144456.63863958212
343,578,-35139.51034046178
343,648,-314955.5924849392
343,697,-59946.842306990075
343,711,-260392.9373283461
343,807,-113958.37351300326
343,818,-93844.44129045485
343,823,-95406.2447750001
343,864,-412742.7418285361
343,918,-55517.36194845625
343,921,-60137.65631202686
343,925,-210354.66858628416
343,927,-197759.18780500922
343,975,-32785.57826111862
343,1014,-64093.37046848705
343,1030,-70066.6934742503
343,1032,-25789.778626191423
343,1066,-59890.370758623525
343,1083,-105173.05126119957
343,1088,-56364.4996880976
343,1095,-308879.3643338801
343,1102,-219621.35491602647
343,1113,-141576.9058469528
343,1129,-162192.52526333753
343,1140,-14529.103397789293
343,1149,-170332.83568085844
343,1167,-218342.25268792093
343,1210,-77322.6241133204
343,1242,-9077.190093988522
343,1313,-246942.98187172398
343,1331,-125007.658008253
343,1354,-123489.09428300193
343,1395,-114354.59697535142
343,1399,-137746.27263758448
343,1432,-368276.93078537623
343,1433,-147701.85702869837
343,1500,-55548.61329646983
343,1563,-164561.01760270703
343,1601,-217977.71670904182
343,1610,-31139.766063490715
343,1615,-227074.10100556002
343,1673,-16330.34555037793
343,1681,-60217.64932168069
343,1704,-88656.5623745891
343,1768,-115899.4145235912
343,1772,-406636.4906323391
343,1778,-227883.78591207316
343,1780,-169629.6657857332
343,1794,-174575.30471062975
343,1798,-29954.52057839852
343,1817,-311384.2186343521
343,1821,-259495.49165343467
343,1885,-259659.82175008225
343,1906,-21967.855256625153
343,1967,-310386.26363931334
343,1989,-30526.963519444882
343,1992,-139838.8140832648
343,2041,-407791.05667444767
344,466,-8099.267076836379
344,557,-3917.1062320872775
344,652,-3577.1830942372985
344,698,-14581.906774836696
344,874,-19819.550823003443
344,895,-8594.600672192102
344,984,-30447.41137396523
344,992,-7663.692042358436
