step,node,omega,phi,spin
780,3,-6.859037077915943e-07,2.258705428690628,-1
781,0,0.0029993140183129825,5.594985587675039,1
781,1,-0.0029993140183129895,5.594985587675039,-1
781,2,-0.008999314018312813,2.2589960462994365,1
781,3,0.008999314018312813,2.2589960462994365,-1
782,0,-8.073562864259476e-09,5.594695867161368,1
782,1,8.073562856886901e-09,5.594695867161368,-1
782,2,8.073563035129738e-09,2.259285766813107,1
782,3,-8.073563035129738e-09,2.259285766813107,-1
783,0,0.0029999919255301252,5.594406957773399,1
783,1,-0.0029999919255301326,5.594406957773399,-1
783,2,-0.008999991925529954,2.2595746762010767,1
783,3,0.008999991925529954,2.2595746762010767,-1
784,0,6.618871302901258e-07,5.594118940410638,1
784,1,-6.618871302970647e-07,5.594118940410638,-1
784,2,-6.618871301183882e-07,2.2598626935638366,1
784,3,6.618871301183882e-07,2.2598626935638366,-1
785,0,-0.008999338039391139,5.593831729587952,1
785,1,0.008999338039391132,5.593831729587952,-1
785,2,0.0029993380393913112,2.2601499043865236,1
785,3,-0.0029993380393913112,2.2601499043865236,-1
786,0,1.8131676715604783e-13,5.593545405727401,1
786,1,-1.8132370604995174e-13,5.593545405727401,-1
786,2,-1.8114416217018814e-13,2.260436228247074,1
786,3,1.8114416217018814e-13,2.260436228247074,-1
787,0,-0.008999999999818663,5.593259883862227,1
787,1,0.008999999999818657,5.593259883862227,-1
787,2,0.002999999999818836,2.2607217501122476,1
787,3,-0.002999999999818836,2.2607217501122476,-1
788,0,-6.541971876595359e-07,5.592975243939407,1
788,1,6.54197187652597e-07,5.592975243939407,-1
788,2,6.541971878325746e-07,2.2610063900350665,1
788,3,-6.541971878325746e-07,2.2610063900350665,-1
789,0,0.002999345731896516,5.59269140147155,1
789,1,-0.0029993457318965226,5.59269140147155,-1
789,2,-0.008999345731896343,2.2612902325029247,1
789,3,0.008999345731896343,2.2612902325029247,-1
790,0,-7.88537619271848e-09,5.592408435933424,1
790,1,7.885376186213267e-09,5.592408435933424,-1
790,2,7.885376365757146e-09,2.26157319804105,1
790,3,-7.885376365757146e-09,2.26157319804105,-1
791,0,0.002999992113779142,5.592126263350245,1
791,1,-0.0029999921137791484,5.592126263350245,-1
791,2,-0.008999992113778969,2.2618553706242293,1
791,3,0.008999992113778969,2.2618553706242293,-1
792,0,6.309128187075019e-07,5.591844962726922,1
792,1,-6.309128187140071e-07,5.591844962726922,-1
792,2,-6.309128185340296e-07,2.262136671247552,1
792,3,6.309128185340296e-07,2.262136671247552,-1
793,0,-0.00899936902039931,5.591564450563127,1
793,1,0.008999369020399304,5.591564450563127,-1
793,2,0.002999369020399483,2.2624171834113467,1
793,3,-0.002999369020399483,2.2624171834113467,-1
794,0,-1.903973957662064e-10,5.591284805397183,1
794,1,1.903973888273125e-10,5.591284805397183,-1
794,2,1.9039756837119226e-10,2.262696828577291,1
794,3,-1.9039756837119226e-10,2.262696828577291,-1
795,0,0.0029999998095826897,5.591005944234802,1
795,1,-0.0029999998095826966,5.591005944234802,-1
795,2,-0.008999999809582517,2.262975689739671,1
795,3,0.008999999809582517,2.262975689739671,-1
796,0,6.23571175852218e-07,5.590727945150044,1
796,1,-6.235711758595906e-07,5.590727945150044,-1
796,2,-6.235711756796131e-07,2.2632536888244297,1
796,3,6.235711756796131e-07,2.2632536888244297,-1
797,0,-0.008999376364373209,5.590450725618215,1
797,1,0.0089993763643732,5.590450725618215,-1
797,2,0.002999376364373379,2.263530908356259,1
797,3,-0.002999376364373379,2.263530908356259,-1
798,0,7.325064716248719e-09,5.590174363251921,1
798,1,-7.325064724922337e-09,5.590174363251921,-1
798,2,-7.32506454711318e-09,2.2638072707225527,1
798,3,7.32506454711318e-09,2.2638072707225527,-1
799,0,-0.008999992674187149,5.58989877602686,1
799,1,0.00899999267418714,5.58989877602686,-1
799,2,0.002999992674187317,2.264082857947614,1
799,3,-0.002999992674187317,2.264082857947614,-1
800,0,-6.01747781960732e-07,5.589624041096505,1
800,1,6.017477819520584e-07,5.589624041096505,-1
800,2,6.017477821294338e-07,2.26435759287797,1
800,3,-6.017477821294338e-07,2.26435759287797,-1
801,0,0.002999398191487259,5.589350076901289,1
801,1,-0.0029993981914872682,5.589350076901289,-1
801,2,-0.00899939819148709,2.264631557073185,1
801,3,0.00899939819148709,2.264631557073185,-1
802,0,-9.062986038727017e-12,5.589076960138722,1
802,1,9.062976931428768e-12,5.589076960138722,-1
802,2,9.063156475308531e-12,2.264904673835753,1
802,3,-9.063156475308531e-12,2.264904673835753,-1
803,0,0.00299999999093611,5.588804609743258,1
803,1,-0.0029999999909361193,5.588804609743258,-1
803,2,-0.008999999990935939,2.265177024231217,1
803,3,0.008999999990935939,2.265177024231217,-1
804,0,5.947209390775622e-07,5.5885331019587365,1
804,1,-5.947209390875369e-07,5.5885331019587365,-1
804,2,-5.947209389071256e-07,2.2654485320157387,1
804,3,5.947209389071256e-07,2.2654485320157387,-1
805,0,-0.008999405220452962,5.588262356179539,1
805,1,0.008999405220452951,5.588262356179539,-1
805,2,0.002999405220453131,2.2657192777949366,1
805,3,-0.002999405220453131,2.2657192777949366,-1
806,0,7.153815134025576e-09,5.587992448198581,1
806,1,-7.153815144433917e-09,5.587992448198581,-1
806,2,-7.1538149640226756e-09,2.2659891857758936,1
806,3,7.1538149640226756e-09,2.2659891857758936,-1
807,0,-0.008999992845488232,5.587723297898732,1
807,1,0.008999992845488221,5.587723297898732,-1
807,2,0.002999992845488402,2.266258336075743,1
807,3,-0.002999992845488402,2.266258336075743,-1
808,0,-5.735655328516914e-07,5.587454980624268,1
808,1,5.735655328412831e-07,5.587454980624268,-1
808,2,5.735655330216943e-07,2.266526653350206,1
808,3,-5.735655330216943e-07,2.266526653350206,-1
809,0,0.0029994263792754946,5.587187416713199,1
809,1,-0.002999426379275505,5.587187416713199,-1
809,2,-0.008999426379275324,2.2667942172612747,1
809,3,0.008999426379275324,2.2667942172612747,-1
810,0,1.6377151024205006e-10,5.586920681064249,1
810,1,-1.637715206503909e-10,5.586920681064249,-1
810,2,-1.637713402391494e-10,2.2670609529102252,1
810,3,1.637713402391494e-10,2.2670609529102252,-1
811,0,-0.008999999836212918,5.586654694497693,1
811,1,0.008999999836212908,5.586654694497693,-1
811,2,0.002999999836213087,2.2673269394767805,1
811,3,-0.002999999836213087,2.2673269394767805,-1
812,0,-5.668750363268388e-07,5.586389531468963,1
812,1,5.668750363164304e-07,5.586389531468963,-1
812,2,5.668750364968417e-07,2.2675921025055112,1
812,3,-5.668750364968417e-07,2.2675921025055112,-1
813,0,0.0029994330717010354,5.586125113248736,1
813,1,-0.002999433071701046,5.586125113248736,-1
813,2,-0.008999433071700865,2.267856520725738,1
813,3,0.008999433071700865,2.267856520725738,-1
814,0,-6.662932733325633e-09,5.585861513851832,1
814,1,6.662932722917292e-09,5.585861513851832,-1
814,2,6.662932903328533e-09,2.2681201201226426,1
814,3,-6.662932903328533e-09,2.2681201201226426,-1
815,0,0.0029999933364486487,5.585598655025778,1
815,1,-0.002999993336448659,5.585598655025778,-1
815,2,-0.008999993336448478,2.2683829789486967,1
815,3,0.008999993336448478,2.2683829789486967,-1
816,0,5.47012616259647e-07,5.585336610347033,1
816,1,-5.47012616270489e-07,5.585336610347033,-1
816,2,-5.470126160887767e-07,2.268645023627441,1
816,3,5.470126160887767e-07,2.268645023627441,-1
817,0,-0.008999452937198536,5.5850753020088035,1
817,1,0.008999452937198523,5.5850753020088035,-1
817,2,0.002999452937198706,2.268906331965671,1
817,3,-0.002999452937198706,2.268906331965671,-1
818,0,-7.168432514248479e-13,5.584814803152178,1
818,1,7.168311083605161e-13,5.584814803152178,-1
818,2,7.170132543254937e-13,2.2691668308222956,1
818,3,-7.170132543254937e-13,2.2691668308222956,-1
819,0,0.0029999999992830918,5.584555036441175,1
819,1,-0.002999999999283104,5.584555036441175,-1
819,2,-0.008999999999282924,2.269426597533299,1
819,3,0.008999999999282924,2.269426597533299,-1
820,0,5.406264901425782e-07,5.584296074583745,1
820,1,-5.406264901547213e-07,5.584296074583745,-1
820,2,-5.406264899747437e-07,2.2696855593907297,1
820,3,5.406264899747437e-07,2.2696855593907297,-1
821,0,-0.008999459325079598,5.584037840684898,1
821,1,0.008999459325079586,5.584037840684898,-1
821,2,0.002999459325079766,2.269943793289576,1
821,3,-0.002999459325079766,2.269943793289576,-1
822,0,6.505701284978405e-09,5.583780407022069,1
822,1,-6.505701297121469e-09,5.583780407022069,-1
822,2,-6.505701117577589e-09,2.2702012269524046,1
822,3,6.505701117577589e-09,2.2702012269524046,-1
823,0,-0.008999993493722833,5.583523697165775,1
823,1,0.00899999349372282,5.583523697165775,-1
823,2,0.0029999934937230003,2.2704579368086986,1
823,3,-0.0029999934937230003,2.2704579368086986,-1
824,0,-5.213760675554235e-07,5.583267782965146,1
824,1,5.213760675432805e-07,5.583267782965146,-1
824,2,5.21376067723258e-07,2.270713851009328,1
824,3,-5.21376067723258e-07,2.270713851009328,-1
825,0,0.002999478578327723,5.583012588427044,1
825,1,-0.0029994785783277345,5.583012588427044,-1
825,2,-0.008999478578327554,2.2709690455474303,1
825,3,0.008999478578327554,2.2709690455474303,-1
826,0,1.5605888629977027e-10,5.582758184975206,1
826,1,-1.5605889757547287e-10,5.582758184975206,-1
826,2,-1.560587180315931e-10,2.2712234489992684,1
826,3,1.560587180315931e-10,2.2712234489992684,-1
827,0,-0.008999999843927624,5.5825044970761075,1
827,1,0.008999999843927613,5.5825044970761075,-1
827,2,0.0029999998439277933,2.2714771368983664,1
827,3,-0.0029999998439277933,2.2714771368983664,-1
828,0,-5.152807904824225e-07,5.582251595730288,1
828,1,5.152807904720141e-07,5.582251595730288,-1
828,2,5.152807906519917e-07,2.2717300382441863,1
828,3,-5.152807906519917e-07,2.2717300382441863,-1
829,0,0.002999484675200659,5.581999405835961,1
829,1,-0.00299948467520067,5.581999405835961,-1
829,2,-0.00899948467520049,2.2719822281385134,1
829,3,0.00899948467520049,2.2719822281385134,-1
830,0,-6.044987363972021e-09,5.581747997973025,1
830,1,6.044987352696318e-09,5.581747997973025,-1
830,2,6.04498753310756e-09,2.272233636001449,1
830,3,-6.04498753310756e-09,2.272233636001449,-1
831,0,0.0029999939545024717,5.581497297494114,1
831,1,-0.0029999939545024834,5.581497297494114,-1
831,2,-0.008999993954502303,2.2724843364803595,1
831,3,0.008999993954502303,2.2724843364803595,-1
832,0,4.972362019797609e-07,5.581247374560672,1
832,1,-4.972362019914703e-07,5.581247374560672,-1
832,2,-4.972362018119264e-07,2.2727342594138022,1
832,3,4.972362018119264e-07,2.2727342594138022,-1
833,0,-0.008999502722331791,5.58099815495248,1
833,1,0.00899950272233178,5.58099815495248,-1
833,2,0.0029995027223319592,2.272983479021994,1
833,3,-0.0029995027223319592,2.272983479021994,-1
834,0,6.845033220792551e-12,5.5807497084153495,1
834,1,-6.845043629133407e-12,5.5807497084153495,-1
834,2,-6.8448636515727745e-12,2.2732319255591253,1
834,3,6.8448636515727745e-12,2.2732319255591253,-1
835,0,-0.008999999993154402,5.580501961177758,1
835,1,0.008999999993154392,5.580501961177758,-1
835,2,0.0029999999931545726,2.2734796727967166,1
835,3,-0.0029999999931545726,2.2734796727967166,-1
836,0,-4.914053368439836e-07,5.580254982572044,1
836,1,4.914053368335752e-07,5.580254982572044,-1
836,2,4.914053370131191e-07,2.27372665140243,1
836,3,-4.914053370131191e-07,2.27372665140243,-1
837,0,0.0029995085546497447,5.5800086992492925,1
837,1,-0.0029995085546497546,5.5800086992492925,-1
837,2,-0.008999508554649576,2.2739729347251822,1
837,3,0.008999508554649576,2.2739729347251822,-1
838,0,-5.903258082015639e-09,5.579763180130869,1
838,1,5.903258071607298e-09,5.579763180130869,-1
838,2,5.903258250283816e-09,2.2742184538436057,1
838,3,-5.903258250283816e-09,2.2742184538436057,-1
839,0,0.00299999409626694,5.579518352311469,1
839,1,-0.0029999940962669503,5.579518352311469,-1
839,2,-0.008999994096266771,2.2744632816630053,1
839,3,0.008999994096266771,2.2744632816630053,-1
840,0,4.7391602694957236e-07,5.579274284303635,1
840,1,-4.739160269604144e-07,5.579274284303635,-1
840,2,-4.739160267813042e-07,2.274707349670839,1
840,3,4.739160267813042e-07,2.274707349670839,-1
841,0,-0.008999526046294054,5.579030903620153,1
841,1,0.008999526046294044,5.579030903620153,-1
841,2,0.0029995260462942226,2.27495073035432,1
841,3,-0.0029995260462942226,2.27495073035432,-1
842,0,-1.353722828278947e-10,5.57878827836749,1
842,1,1.3537227241955385e-10,5.57878827836749,-1
842,2,1.3537245109607188e-10,2.2751933556069828,1
842,3,-1.3537245109607188e-10,2.2751933556069828,-1
843,0,0.002999999864617082,5.5785463364964585,1
843,1,-0.0029999998646170925,5.5785463364964585,-1
843,2,-0.008999999864616914,2.275435297478014,1
843,3,0.008999999864616914,2.275435297478014,-1
844,0,4.683645335977482e-07,5.578305145709571,1
844,1,-4.6836453360815655e-07,5.578305145709571,-1
844,2,-4.6836453342948003e-07,2.275676488264901,1
844,3,4.6836453342948003e-07,2.275676488264901,-1
845,0,-0.008999531599107356,5.578064634371265,1
845,1,0.008999531599107345,5.578064634371265,-1
845,2,0.0029995315991075237,2.275916999603207,1
845,3,-0.0029995315991075237,2.275916999603207,-1
846,0,5.4973491835086374e-09,5.577824869782543,1
846,1,-5.497349193916978e-09,5.577824869782543,-1
846,2,-5.497349016107822e-09,2.276156764191929,1
846,3,5.497349016107822e-09,2.276156764191929,-1
847,0,-0.008999994502229124,5.5775857807408915,1
847,1,0.008999994502229113,5.5775857807408915,-1
847,2,0.002999994502229291,2.2763958532335806,1
847,3,-0.002999994502229291,2.2763958532335806,-1
848,0,-4.519467964089058e-07,5.577347434147916,1
848,1,4.5194679639849744e-07,5.577347434147916,-1
848,2,4.519467965767403e-07,2.2766341998265562,1
848,3,-4.519467965767403e-07,2.2766341998265562,-1
849,0,0.002999548018946953,5.5771097592102805,1
849,1,-0.0029995480189469632,5.5771097592102805,-1
849,2,-0.008999548018946785,2.2768718747641925,1
849,3,0.008999548018946785,2.2768718747641925,-1
850,0,9.531438138754567e-15,5.5768728224328585,1
850,1,-9.541846479610427e-15,5.5768728224328585,-1
850,2,-9.364037323322805e-15,2.2771088115416145,1
850,3,9.364037323322805e-15,2.2771088115416145,-1
851,0,-0.00899999999999047,5.576636553449935,1
851,1,0.00899999999999046,5.576636553449935,-1
851,2,0.002999999999990635,2.2773450805245377,1
851,3,-0.002999999999990635,2.2773450805245377,-1
852,0,-4.466492595882332e-07,5.576401018371747,1
852,1,4.4664925957782486e-07,5.576401018371747,-1
852,2,4.46649259754333e-07,2.2775806156027256,1
852,3,-4.46649259754333e-07,2.2775806156027256,-1
853,0,0.002999553317684327,5.576166147237352,1
853,1,-0.0029995533176843375,5.576166147237352,-1
853,2,-0.008999553317684159,2.2778154867371208,1
853,3,0.008999553317684159,2.2778154867371208,-1
854,0,-5.368424807559308e-09,5.575932005764732,1
854,1,5.368424797150967e-09,5.575932005764732,-1
854,2,5.368424975393804e-09,2.2780496282097404,1
854,3,-5.368424975393804e-09,2.2780496282097404,-1
855,0,0.002999994631182598,5.575698524415697,1
855,1,-0.002999994631182608,5.575698524415697,-1
855,2,-0.00899999463118243,2.2782831095587754,1
855,3,0.00899999463118243,2.2782831095587754,-1
856,0,4.3073756574637384e-07,5.57546576851805,1
856,1,-4.307375657567822e-07,5.57546576851805,-1
856,2,-4.307375655772383e-07,2.2785158654564213,1
856,3,4.307375655772383e-07,2.2785158654564213,-1
857,0,-0.00899956923130825,5.575233668934006,1
857,1,0.008999569231308239,5.575233668934006,-1
857,2,0.0029995692313084187,2.2787479650404654,1
857,3,-0.0029995692313084187,2.2787479650404654,-1
858,0,-1.2902351582966265e-10,5.575002290603787,1
858,1,1.290235054213218e-10,5.575002290603787,-1
858,2,1.2902368539888243e-10,2.2789793433706844,1
858,3,-1.2902368539888243e-10,2.2789793433706844,-1
859,0,0.002999999870967272,5.574771564807059,1
859,1,-0.002999999870967282,5.574771564807059,-1
859,2,-0.008999999870967102,2.2792100691674126,1
859,3,0.008999999870967102,2.2792100691674126,-1
860,0,4.2568259007828846e-07,5.574541556098519,1
860,1,-4.256825900882631e-07,5.574541556098519,-1
860,2,-4.2568258990828556e-07,2.279440077875953,1
860,3,4.2568258990828556e-07,2.279440077875953,-1
861,0,-0.008999574287375392,5.57431219615391,1
861,1,0.008999574287375382,5.57431219615391,-1
861,2,0.0029995742873755627,2.2796694378205626,1
861,3,-0.0029995742873755627,2.2796694378205626,-1
862,0,4.987447231249997e-09,5.5740835491447305,1
862,1,-4.987447241658338e-09,5.5740835491447305,-1
862,2,-4.987447061247097e-09,2.279898084829742,1
862,3,4.987447061247097e-09,2.279898084829742,-1
863,0,-0.008999995012205053,5.573855547159412,1
863,1,0.008999995012205043,5.573855547159412,-1
863,2,0.0029999950122052226,2.2801260868150606,1
863,3,-0.0029999950122052226,2.2801260868150606,-1
864,0,-4.1076997047383157e-07,5.573628253988299,1
864,1,4.1076997046342323e-07,5.573628253988299,-1
864,2,4.107699706429671e-07,2.280353379986173,1
864,3,-4.107699706429671e-07,2.280353379986173,-1
865,0,0.0029995892017314787,5.5734016021115975,1
865,1,-0.002999589201731489,5.5734016021115975,-1
865,2,-0.008999589201731311,2.280580031862875,1
865,3,0.008999589201731311,2.280580031862875,-1
866,0,-6.1861479480618264e-12,5.573175654941016,1
866,1,6.1861379734018396e-12,5.573175654941016,-1
866,2,6.186315348877258e-12,2.2808059790334565,1
866,3,-6.186315348877258e-12,2.2808059790334565,-1
867,0,0.002999999993813431,5.572950345364299,1
867,1,-0.002999999993813441,5.572950345364299,-1
867,2,-0.008999999993813264,2.281031288610174,1
867,3,0.008999999993813264,2.281031288610174,-1
868,0,4.059344186520264e-07,5.572725736416542,1
868,1,-4.059344186615674e-07,5.572725736416542,-1
868,2,-4.0593441848549294e-07,2.281255897557931,1
868,3,4.0593441848549294e-07,2.281255897557931,-1
869,0,-0.008999594038276795,5.572501761373003,1
869,1,0.008999594038276784,5.572501761373003,-1
869,2,0.002999594038276962,2.28147987260147,1
869,3,-0.002999594038276962,2.28147987260147,-1
870,0,4.8702129343269895e-09,5.57227848289444,1
870,1,-4.87021294473533e-09,5.57227848289444,-1
870,2,-4.870212767359855e-09,2.2817031510800323,1
870,3,4.870212767359855e-09,2.2817031510800323,-1
871,0,-0.008999995129463369,5.572055834658987,1
871,1,0.008999995129463359,5.572055834658987,-1
871,2,0.0029999951294635363,2.281925799315485,1
871,3,-0.0029999951294635363,2.281925799315485,-1
872,0,-3.9148278012379745e-07,5.5718338789550685,1
872,1,3.914827801133891e-07,5.5718338789550685,-1
872,2,3.91482780292933e-07,2.2821477550194036,1
872,3,-3.91482780292933e-07,2.2821477550194036,-1
873,0,0.0029996084915092976,5.571612549844106,1
873,1,-0.0029996084915093076,5.571612549844106,-1
873,2,-0.008999608491509128,2.282369084130366,1
873,3,0.008999608491509128,2.282369084130366,-1
874,0,1.10890123906221e-10,5.571391909244647,1
874,1,-1.1089013388088098e-10,5.571391909244647,-1
874,2,-1.1088995346963948e-10,2.282589724729825,1
874,3,1.1088995346963948e-10,2.282589724729825,-1
875,0,-0.00899999988910268,5.571171891615962,1
875,1,0.00899999988910267,5.571171891615962,-1
875,2,0.0029999998891028505,2.2828097423585096,1
875,3,-0.0029999998891028505,2.2828097423585096,-1
876,0,-3.8688095130821887e-07,5.570952558508703,1
876,1,3.8688095129781053e-07,5.570952558508703,-1
876,2,3.8688095147822177e-07,2.283029075465768,1
876,3,-3.8688095147822177e-07,2.283029075465768,-1
877,0,0.0029996130942404955,5.570733844761249,1
877,1,-0.0029996130942405064,5.570733844761249,-1
877,2,-0.008999613094240326,2.283247789213222,1
877,3,0.008999613094240326,2.283247789213222,-1
878,0,-4.536641742391295e-09,5.570515811558578,1
878,1,4.536641731982954e-09,5.570515811558578,-1
878,2,4.536641912827877e-09,2.2834658224158937,1
878,3,-4.536641912827877e-09,2.2834658224158937,-1
879,0,0.0029999954630708084,5.570298394132356,1
879,1,-0.0029999954630708188,5.570298394132356,-1
879,2,-0.008999995463070638,2.2836832398421154,1
879,3,0.008999995463070638,2.2836832398421154,-1
880,0,3.733128109782019e-07,5.570081653303861,1
880,1,-3.733128109890439e-07,5.570081653303861,-1
880,2,-3.73312810808199e-07,2.283899980670611,1
880,3,3.73312810808199e-07,2.283899980670611,-1
881,0,-0.008999626663816368,5.569865524679708,1
881,1,0.008999626663816358,5.569865524679708,-1
881,2,0.0029996266638165382,2.284116109294764,1
881,3,-0.0029996266638165382,2.284116109294764,-1
882,0,-5.822616694350913e-13,5.569650068719856,1
882,1,5.822512610942354e-13,5.569650068719856,-1
882,2,5.82430804973999e-13,2.2843315652546154,1
882,3,-5.82430804973999e-13,2.2843315652546154,-1
883,0,0.002999999999417703,5.5694352214193215,1
883,1,-0.002999999999417713,5.5694352214193215,-1
883,2,-0.008999999999417533,2.2845464125551502,1
883,3,0.008999999999417533,2.2845464125551502,-1
884,0,3.68922453069815e-07,5.569221042878696,1
884,1,-3.68922453079356e-07,5.569221042878696,-1
884,2,-3.689224528993784e-07,2.284760591095776,1
884,3,3.689224528993784e-07,2.284760591095776,-1
885,0,-0.00899963105499487,5.5690074694638305,1
885,1,0.00899963105499486,5.5690074694638305,-1
885,2,0.002999631054995041,2.284974164510641,1
885,3,-0.002999631054995041,2.284974164510641,-1
886,0,4.428875351528139e-09,5.568794560918119,1
886,1,-4.4288753619364796e-09,5.568794560918119,-1
886,2,-4.428875181091557e-09,2.2851870730563526,1
886,3,4.428875181091557e-09,2.2851870730563526,-1
887,0,-0.008999995570857131,5.568582253991351,1
887,1,0.00899999557085712,5.568582253991351,-1
887,2,0.002999995570857301,2.2853993799831205,1
887,3,-0.002999995570857301,2.2853993799831205,-1
888,0,-3.5577647912281296e-07,5.568370608071656,1
888,1,3.557764791124046e-07,5.568370608071656,-1
888,2,3.557764792941169e-07,2.2856110259028157,1
888,3,-3.557764792941169e-07,2.2856110259028157,-1
889,0,0.002999644202286327,5.568159560275579,1
889,1,-0.002999644202286337,5.568159560275579,-1
889,2,-0.008999644202286156,2.2858220736988923,1
889,3,0.008999644202286156,2.2858220736988923,-1
890,0,1.0566100772102516e-10,5.567949169638309,1
890,1,-1.0566101726200428e-10,5.567949169638309,-1
890,2,-1.0566083598340104e-10,2.2860324643361625,1
890,3,1.0566083598340104e-10,2.2860324643361625,-1
891,0,-0.00899999989433276,5.567739373655558,1
891,1,0.008999999894332752,5.567739373655558,-1
891,2,0.0029999998943329325,2.286242260318914,1
891,3,-0.0029999998943329325,2.286242260318914,-1
892,0,-3.5158802662825506e-07,5.567530231011485,1
892,1,3.5158802661958144e-07,5.567530231011485,-1
892,2,3.5158802680042636e-07,2.2864514029629865,1
892,3,-3.5158802680042636e-07,2.2864514029629865,-1
893,0,0.0029996483914847194,5.567321679564522,1
893,1,-0.002999648391484728,5.567321679564522,-1
893,2,-0.008999648391484547,2.2866599544099495,1
893,3,0.008999648391484547,2.2866599544099495,-1
894,0,-4.115903466574838e-09,5.567113777649919,1
894,1,4.11590345746754e-09,5.567113777649919,-1
894,2,4.115903638746143e-09,2.2868678563245526,1
894,3,-4.115903638746143e-09,2.2868678563245526,-1
895,0,0.002999995883859532,5.56690646350091,1
895,1,-0.002999995883859541,5.56690646350091,-1
895,2,-0.00899999588385936,2.2870751704735617,1
895,3,0.00899999588385936,2.2870751704735617,-1
896,0,3.3926532448224495e-07,5.566699795105736,1
896,1,-3.3926532449135224e-07,5.566699795105736,-1
896,2,-3.3926532430963996e-07,2.287281838868736,1
896,3,3.3926532430963996e-07,2.287281838868736,-1
897,0,-0.00899966071537224,5.566493711056339,1
897,1,0.008999660715372232,5.566493711056339,-1
897,2,0.002999660715372413,2.287487922918133,1
897,3,-0.002999660715372413,2.287487922918133,-1
898,0,4.4988370667686794e-12,5.566288268996206,1
898,1,-4.498845740386059e-12,5.566288268996206,-1
898,2,-4.498664895463689e-12,2.287693364978266,1
898,3,4.498664895463689e-12,2.287693364978266,-1
899,0,-0.00899999999550091,5.566083407887441,1
899,1,0.008999999995500902,5.566083407887441,-1
899,2,0.002999999995501082,2.28789822608703,1
899,3,-0.002999999995501082,2.28789822608703,-1
900,0,-3.352607268417712e-07,5.565879185030659,1
900,1,3.352607268330976e-07,5.565879185030659,-1
900,2,3.352607270143762e-07,2.288102448943812,1
900,3,-3.352607270143762e-07,2.288102448943812,-1
901,0,0.002999664720648628,5.565675539742703,1
901,1,-0.0029996647206486367,5.565675539742703,-1
901,2,-0.008999664720648455,2.288306094231769,1
901,3,0.008999664720648455,2.288306094231769,-1
902,0,-4.0189747424132505e-09,5.56547252898338,1
902,1,4.018974733305952e-09,5.56547252898338,-1
902,2,4.018974915018236e-09,2.288509104991091,1
902,3,-4.018974915018236e-09,2.288509104991091,-1
903,0,0.0029999959808046485,5.565270092435431,1
903,1,-0.002999995980804658,5.565270092435431,-1
903,2,-0.008999995980804476,2.288711541539041,1
903,3,0.008999995980804476,2.288711541539041,-1
904,0,3.2332030638774004e-07,5.56506828671972,1
904,1,-3.23320306397281e-07,5.56506828671972,-1
904,2,-3.2332030621556873e-07,2.2889133472547516,1
904,3,3.2332030621556873e-07,2.2889133472547516,-1
905,0,-0.008999676662157008,5.564867051869792,1
905,1,0.008999676662156997,5.564867051869792,-1
905,2,0.002999676662157179,2.2891145821046797,1
905,3,-0.002999676662157179,2.2891145821046797,-1
906,0,-9.19180079272941e-11,5.56466644416977,1
906,1,9.191799751895324e-11,5.56466644416977,-1
906,2,9.191817879755648e-11,2.2893151898047006,1
906,3,-9.191817879755648e-11,2.2893151898047006,-1
907,0,0.0029999999080770664,5.564466404014562,1
907,1,-0.0029999999080770764,5.564466404014562,-1
907,2,-0.008999999908076897,2.289515229959909,1
907,3,0.008999999908076897,2.289515229959909,-1
908,0,3.1950880477124577e-07,5.564266987353391,1
908,1,-3.195088047816541e-07,5.564266987353391,-1
908,2,-3.1950880460124287e-07,2.2897146466210794,1
908,3,3.1950880460124287e-07,2.2897146466210794,-1
909,0,-0.008999680474275082,5.564068134928077,1
909,1,0.008999680474275072,5.564068134928077,-1
909,2,0.002999680474275251,2.2899134990463925,1
909,3,-0.002999680474275251,2.2899134990463925,-1
910,0,3.742718874405471e-09,5.563869902354966,1
910,1,-3.7427188848138115e-09,5.563869902354966,-1
910,2,-3.742718706570974e-09,2.290111731619503,1
910,3,3.742718706570974e-09,2.290111731619503,-1
911,0,-0.00899999625708528,5.563672230733067,1
911,1,0.00899999625708527,5.563672230733067,-1
911,2,0.0029999962570854484,2.290309403241402,1
911,3,-0.0029999962570854484,2.290309403241402,-1
912,0,-3.083008015391381e-07,5.563475175347674,1
912,1,3.0830080152872974e-07,5.563475175347674,-1
912,2,3.083008017082736e-07,2.290506458626795,1
912,3,-3.083008017082736e-07,2.290506458626795,-1
913,0,0.0029996916832578983,5.563278677640845,1
913,1,-0.0029996916832579082,5.563278677640845,-1
913,2,-0.008999691683257729,2.290702956333623,1
913,3,0.008999691683257729,2.290702956333623,-1
914,0,-1.0121894641890172e-13,5.563082792568963,1
914,1,1.0120940543978385e-13,5.563082792568963,-1
914,2,1.0138938300041644e-13,2.290898841405505,1
914,3,-1.0138938300041644e-13,2.290898841405505,-1
915,0,0.002999999999898776,5.562887461926865,1
915,1,-0.0029999999998987855,5.562887461926865,-1
915,2,-0.008999999999898605,2.291094172047603,1
915,3,0.008999999999898605,2.291094172047603,-1
916,0,3.046649038685248e-07,5.562692740343829,1
916,1,-3.046649038776321e-07,5.562692740343829,-1
916,2,-3.0466490369765453e-07,2.2912888936306386,1
916,3,3.0466490369765453e-07,2.2912888936306386,-1
917,0,-0.008999695319716072,5.56249856995392,1
