i,j,kappa_forman
271,3710,-151315
271,3028,-138421
271,1152,-144066
271,2993,-151603
271,3086,-209652
271,3024,-171794
271,1679,-177456
271,2748,-214567
271,2008,-197688
271,276,-191361
271,515,-273573
271,1370,-215875
271,1576,-245763
271,1115,-232368
271,954,-218493
271,2126,-264097
271,2699,-239292
271,3798,-322467
271,3820,-327397
271,4039,-285352
271,1502,-358316
271,673,-311143
271,2270,-277919
271,1714,-265431
271,937,-310117
271,1043,-302296
271,2488,-308597
271,613,-305785
271,3150,-312641
271,2718,-297793
271,3804,-311511
271,1626,-346914
271,4056,-339253
271,2996,-335055
271,4042,-401121
271,1156,-371410
271,1231,-357118
271,1807,-361673
271,1163,-284734
271,2145,-380221
271,3692,-370225
271,3857,-528772
271,2821,-404884
271,3105,-400338
271,3420,-443491
271,374,-389755
271,3473,-471371
271,2937,-442182
271,1307,-446487
271,1375,-473416
271,2765,-527981
271,3912,-522666
271,2334,-506423
271,1625,-588623
271,1097,-488184
271,1960,-474722
271,440,-610188
271,1772,-515703
271,4005,-736738
271,685,-592606
271,1880,-515370
271,2212,-596663
271,753,-551510
271,3171,-692939
271,439,-618491
271,2035,-582637
271,1684,-735107
271,3966,-671467
271,3860,-637444
271,2057,-724686
271,2066,-665801
271,812,-663009
271,494,-656807
271,4009,-719568
271,2350,-671545
271,2451,-735115
271,900,-777154
271,3525,-735334
271,508,-791074
271,1117,-779931
271,1511,-665966
271,596,-828333
271,1091,-811186
271,341,-674437
271,1573,-775906
271,3059,-730940
271,3116,-909101
271,1888,-809980
271,1184,-756652
271,433,-644333
271,892,-978901
271,2025,-816761
271,3863,-813032
271,3221,-1.04096e+06
271,1474,-765925
271,691,-829939
271,2838,-961016
271,1424,-929400
271,1485,-994599
271,1961,-957046
271,1087,-1.03182e+06
271,2012,-1.08873e+06
271,2317,-1.21358e+06
271,3423,-1.00799e+06
271,3952,-1.07673e+06
271,555,-1.27646e+06
271,898,-1.05688e+06
271,2359,-1.08018e+06
271,3485,-1.09219e+06
271,3841,-1.06917e+06
271,1354,-927829
271,3589,-811471
271,2885,-1.09337e+06
271,1192,-1.35636e+06
271,4013,-1.35645e+06
271,2374,-1.18445e+06
271,2698,-1.0546e+06
271,3743,-1.15673e+06
271,3081,-1.09716e+06
271,735,-1.32311e+06
271,2309,-1.36616e+06
271,2221,-1.19806e+06
271,3037,-1.27511e+06
271,1569,-1.48064e+06
271,3580,-1.39108e+06
271,1973,-1.27606e+06
271,2516,-1.19859e+06
271,1251,-1.46258e+06
271,655,-1.496e+06
271,3749,-1.32349e+06
271,2080,-1.11986e+06
271,784,-1.70064e+06
271,754,-1.62083e+06
271,2190,-1.65642e+06
271,3750,-1.44304e+06
271,507,-1.39354e+06
271,3951,-1.47771e+06
271,1768,-1.21727e+06
271,2721,-1.41085e+06
271,2730,-1.72565e+06
271,3068,-1.74943e+06
271,2227,-1.42194e+06
271,2858,-1.47332e+06
271,2186,-1.5743e+06
271,3493,-1.59689e+06
271,1629,-1.18501e+06
271,1967,-1.64413e+06
271,3995,-1.53881e+06
271,4036,-1.88296e+06
271,4023,-1.63905e+06
271,2963,-1.37213e+06
271,1432,-1.65468e+06
271,3488,-1.70943e+06
271,2013,-1.79827e+06
271,1779,-1.80252e+06
271,442,-1.79568e+06
271,1607,-1.5859e+06
271,3461,-2.23624e+06
271,1683,-1.58858e+06
271,2017,-2.25544e+06
271,3226,-1.49822e+06
271,1395,-1.61928e+06
271,3593,-1.75518e+06
271,3066,-2.07747e+06
271,381,-2.37113e+06
271,1047,-2.02897e+06
271,1816,-1.81833e+06
271,2902,-1.91959e+06
271,2787,-1.93331e+06
271,3852,-1.85022e+06
271,471,-2.23196e+06
271,1303,-2.25666e+06
271,966,-2.58845e+06
271,365,-2.66284e+06
271,2479,-2.2299e+06
272,583,-23894.7
272,1431,-27765.7
272,905,-35029.1
272,814,-32298
272,1036,-32279.2
272,492,-35899.3
272,2324,-34869.9
272,3876,-50317.6
272,2266,-110147
272,1649,-104226
272,1854,-123078
272,815,-143632
272,1228,-133370
272,1665,-71788.1
272,967,-82884.4
272,1193,-163426
272,392,-179078
272,2011,-161040
272,1705,-93985.6
272,2590,-167361
272,1314,-151195
272,1539,-233062
272,3236,-123581
272,623,-207727
272,1224,-187523
272,712,-122609
272,628,-247693
272,3051,-311421
272,2360,-331654
272,2629,-176540
272,1236,-275899
272,2337,-312425
272,3792,-252987
272,2140,-327068
272,1776,-156135
272,1781,-139754
272,1317,-333765
272,3970,-307870
272,3415,-335995
272,2763,-183780
272,1782,-152786
272,1797,-406790
272,2006,-194503
272,522,-166426
272,891,-361192
272,1617,-399814
272,1647,-358246
272,3972,-291088
272,1437,-350512
272,2793,-454878
272,3400,-186813
272,3360,-449750
272,2582,-429314
272,2031,-351060
272,1974,-297384
272,3151,-204944
272,1988,-353211
272,3193,-236587
272,1549,-407066
272,1472,-432967
272,884,-193136
272,3541,-269898
272,1933,-207574
272,1968,-552050
272,2869,-278192
272,2010,-359699
272,1716,-377204
272,3650,-255781
272,793,-306321
272,297,-610756
272,2361,-606182
272,3738,-429425
272,2756,-515553
272,771,-740465
272,1613,-455612
272,2931,-389596
272,3412,-396505
272,547,-780617
272,2135,-592044
272,317,-630930
272,932,-703097
272,915,-699158
272,770,-887014
272,3229,-358273
272,3139,-423483
272,2340,-757826
272,3521,-573968
272,3981,-410142
272,1749,-886162
272,897,-455024
272,2087,-716004
272,1977,-536896
272,1060,-446985
272,3389,-741283
272,601,-1.14091e+06
272,3190,-498387
272,630,-488406
272,1072,-709618
272,477,-557561
272,1386,-1.17936e+06
272,1678,-1.12737e+06
272,3305,-1.46882e+06
272,396,-1.02194e+06
272,3565,-945141
272,3758,-928320
272,2115,-1.2639e+06
272,2090,-828115
272,1420,-943657
272,1453,-1.40036e+06
272,3652,-730518
272,1785,-689984
272,1805,-1.72867e+06
272,3317,-1.28788e+06
273,2974,-47705.5
273,2268,-48122.2
273,1693,-55466.2
273,2166,-67455.8
273,3325,-67085.2
273,2876,-77708.8
273,1554,-82597
273,2167,-90892.6
273,2642,-108431
273,2916,-113642
273,2209,-114504
273,875,-129774
273,3419,-122121
273,3896,-132729
273,3859,-137894
273,2733,-155076
273,1371,-147712
273,1139,-156774
273,1942,-167868
273,2124,-169565
273,3656,-158681
273,1823,-153103
273,1408,-171562
273,928,-179327
273,1155,-192723
273,745,-180465
273,3446,-173107
273,275,-183046
273,2175,-177613
273,3630,-194082
273,611,-244865
273,2440,-195068
273,1599,-229759
273,3266,-214973
273,1818,-243027
273,1131,-263893
273,2967,-262648
273,1482,-235082
273,287,-270745
273,2004,-310465
273,2379,-271978
273,1423,-338142
273,1612,-306228
273,397,-331612
273,3614,-268036
273,3366,-351109
273,1252,-377195
273,1045,-377078
273,1207,-411856
273,3234,-305729
273,3043,-309132
273,2485,-334516
273,1232,-386665
273,3693,-354002
273,471,-445079
273,3854,-360739
273,907,-422459
273,1425,-446384
273,1498,-396491
273,3686,-455744
273,3411,-464906
273,1501,-493318
273,2279,-406477
273,1373,-488696
273,3665,-495366
273,2247,-436593
273,2639,-554273
273,860,-522179
273,2781,-427173
273,3534,-576070
273,2568,-668368
273,3356,-595426
273,612,-502074
273,1580,-602507
273,3238,-668413
273,2595,-602029
273,2339,-668945
273,2838,-672592
273,1087,-686146
273,3833,-688224
273,2716,-727430
273,2227,-690100
273,757,-545030
273,2155,-655543
273,1250,-708522
273,494,-797030
273,3197,-934636
273,402,-797886
273,3943,-801776
273,1898,-733412
273,887,-781617
273,540,-670707
273,847,-1.01516e+06
273,2267,-883217
273,797,-916719
273,472,-1.0216e+06
273,1352,-693839
273,1231,-1.02673e+06
273,1424,-1.02879e+06
273,2034,-1.13009e+06
273,682,-789859
273,3265,-1.2355e+06
273,2005,-1.24207e+06
273,4095,-980354
273,721,-1.02864e+06
273,2176,-1.13109e+06
273,1922,-894316
273,3523,-1.11034e+06
273,3387,-1.06597e+06
273,3841,-1.24133e+06
273,2882,-1.07856e+06
273,4074,-1.05103e+06
273,3200,-1.11673e+06
273,1023,-995823
273,2884,-1.32492e+06
273,3673,-1.1875e+06
273,383,-1.60404e+06
273,1763,-1.07036e+06
273,2612,-1.65719e+06
273,3966,-1.6103e+06
273,1961,-1.53286e+06
273,949,-1.41462e+06
273,1474,-1.4313e+06
273,637,-1.67419e+06
273,2542,-1.88953e+06
273,276,-1.68209e+06
273,1786,-1.94978e+06
273,851,-1.62883e+06
273,2860,-1.5773e+06
273,1266,-2.13407e+06
273,970,-1.82845e+06
273,4042,-2.01417e+06
273,3936,-1.61253e+06
273,933,-1.68897e+06
273,3710,-2.06867e+06
273,3798,-2.24653e+06
273,1375,-1.90546e+06
273,3843,-1.40476e+06
273,3543,-1.93966e+06
273,3485,-1.9312e+06
273,3000,-1.3956e+06
273,1268,-1.44758e+06
273,2847,-1.45116e+06
273,1283,-1.96991e+06
273,3431,-2.04385e+06
273,3094,-2.35436e+06
273,3805,-1.95391e+06
273,2136,-1.87393e+06
273,2029,-2.21933e+06
273,772,-1.97698e+06
273,527,-2.0188e+06
273,2141,-2.22508e+06
273,2885,-2.09985e+06
273,3865,-1.44788e+06
273,2386,-1.99273e+06
273,1174,-2.05217e+06
273,2866,-2.14759e+06
273,3883,-2.26159e+06
273,2706,-2.41308e+06
273,1222,-2.34983e+06
274,3843,-25100.1
274,2116,-22043.3
274,1922,-25359.8
274,574,-22017.9
274,356,-25891.6
274,2596,-23178.5
274,3598,-37940.6
274,3158,-37966.8
274,2283,-36994.5
274,2267,-79907.9
274,2181,-49568.3
274,2339,-110013
274,2563,-46652
274,2386,-92731.9
274,959,-90363.7
274,3614,-88586.4
274,3549,-73075
274,2175,-109335
274,1423,-166264
274,1268,-100461
274,552,-69703.6
274,3537,-66390.6
274,2120,-74734.5
274,1104,-114196
274,757,-120629
274,1023,-136915
274,3833,-239252
274,3723,-126324
274,275,-189769
274,612,-184658
274,2685,-143689
274,1427,-193865
274,2279,-178806
274,3997,-99933.6
274,2209,-260932
274,4077,-99850.1
274,3096,-155564
274,1813,-183493
274,3965,-151410
274,3923,-133458
274,2904,-185153
274,3656,-317975
274,2642,-350231
274,2595,-346708
274,2004,-431561
274,2978,-178806
274,1894,-310122
274,2781,-280577
274,2459,-292676
274,3896,-417879
274,3033,-313111
274,2034,-530381
274,2872,-236276
274,1730,-315168
274,928,-525336
274,1614,-233596
274,1628,-269800
274,1711,-435232
274,4095,-465920
274,851,-524205
274,3628,-219379
274,1823,-500294
274,3665,-604836
274,3000,-373948
274,3431,-680989
274,1373,-605605
274,1946,-304418
274,3731,-226790
274,2271,-288907
274,2621,-361241
274,637,-800493
274,4047,-456083
274,540,-457056
274,1252,-767054
274,1155,-851333
274,3406,-473655
274,751,-440319
274,3099,-465480
274,3724,-649175
274,3325,-972585
274,1352,-485173
274,1143,-658964
274,1901,-752663
274,2733,-1.08015e+06
274,1282,-624011
274,2860,-905800
274,1200,-665758
274,4081,-564980
274,3482,-470919
274,3043,-698722
274,3686,-1.017e+06
274,3239,-900396
274,1222,-1.13965e+06
274,3683,-579918
274,1693,-1.26597e+06
274,1278,-647438
274,575,-561484
274,1580,-1.28789e+06
274,2891,-633377
274,1552,-467581
274,2379,-1.0582e+06
274,3174,-579959
274,1038,-796945
275,2209,-46269.2
275,1155,-52337.3
275,928,-50315.4
275,2733,-57907.1
275,1252,-60254.3
275,2175,-48365.4
275,3656,-65199.8
275,1423,-80678.3
275,3686,-74950.9
275,2916,-82430.6
275,2279,-61216.8
275,2642,-82297.7
275,2267,-77789.2
275,2595,-85427.3
275,4095,-79792.7
275,1268,-67554.5
275,2339,-115452
275,2268,-125128
275,1139,-113518
275,2974,-126864
275,1425,-131681
275,1693,-142166
275,757,-86667.2
275,3665,-139335
275,3325,-152964
275,745,-133669
275,1580,-153799
275,2034,-171491
275,3614,-115299
275,3833,-176887
275,1730,-117345
275,3896,-160452
275,287,-161420
275,3411,-176567
275,3446,-149974
275,860,-180965
275,2004,-186972
275,1023,-128618
275,3387,-161715
275,1922,-141463
275,3366,-199858
275,637,-242969
275,3598,-143690
275,875,-250347
275,2440,-198360
275,1371,-249992
275,3843,-181606
275,2124,-266288
275,1901,-217168
275,3043,-196437
275,1250,-243618
275,2116,-171439
275,2386,-249514
275,1823,-251480
275,3693,-252763
275,887,-274497
275,2860,-282837
275,2685,-204021
275,402,-323804
275,1141,-275265
275,2136,-318385
275,959,-269643
275,612,-292724
275,2166,-383647
275,1498,-324451
275,3419,-324695
275,3431,-422456
275,1942,-430563
275,1482,-314234
275,2167,-380431
275,3673,-373133
275,3266,-372417
275,436,-342841
275,2781,-326030
275,3630,-402671
275,2181,-292796
275,3631,-378163
275,3997,-245605
275,356,-326669
275,1796,-407726
275,2379,-462476
275,3899,-422363
275,1373,-551560
275,2876,-591940
275,1352,-347348
275,1554,-609656
275,1038,-431842
275,3234,-502524
275,949,-630866
275,574,-450292
275,2155,-637595
275,3131,-592909
275,1599,-805239
275,1427,-653597
275,3892,-620064
275,3859,-785560
275,2485,-659435
275,397,-842108
275,2967,-843751
275,1635,-750256
275,2402,-775058
275,2563,-489502
275,3158,-552809
275,1628,-573379
275,1131,-993209
275,3813,-784409
275,1222,-1.16726e+06
275,3399,-932896
275,3805,-1.15484e+06
275,2248,-1.15679e+06
275,2247,-961178
275,3549,-696257
275,4047,-795670
275,851,-1.15807e+06
275,1870,-855887
275,611,-1.48477e+06
275,2596,-744618
275,1408,-1.32591e+06
275,540,-913055
275,3000,-916965
275,3197,-1.73276e+06
275,3442,-1.09147e+06
275,1711,-1.22628e+06
275,907,-1.50972e+06
275,2283,-833919
275,1894,-1.22566e+06
275,1891,-904308
275,3903,-1.70319e+06
276,2008,-49861.9
276,3150,-66408.1
276,2867,-80031.9
276,1961,-88381.1
276,3710,-111727
276,4039,-115366
276,2227,-102962
276,1807,-119910
276,2062,-140506
276,812,-124562
276,1231,-128208
276,2858,-129708
276,3473,-159154
276,3804,-150615
276,414,-194656
276,3177,-167769
276,2692,-173645
276,3952,-171198
276,2126,-181677
276,3936,-165551
276,1424,-183697
276,2765,-203868
276,3860,-192435
276,1131,-200673
276,3692,-212129
276,2169,-225200
276,3423,-222498
276,1576,-262845
276,1485,-243297
276,1375,-241187
276,2479,-226188
276,2350,-237325
276,3798,-300987
276,2012,-270398
276,415,-307001
276,933,-239060
276,294,-318309
276,1474,-238988
276,1604,-249411
276,527,-270922
276,3943,-267228
276,3966,-306327
276,2145,-309766
276,1502,-400040
276,1818,-281677
276,4042,-373730
276,3037,-320813
276,1087,-335554
276,1115,-325501
276,1599,-338018
276,2876,-346493
276,2884,-351121
276,3934,-369195
276,3525,-390460
276,721,-339587
276,892,-471319
276,1257,-333710
276,1612,-355113
276,3859,-376398
276,596,-469812
276,3820,-544374
276,1554,-418321
276,1370,-463925
276,3086,-552923
276,2212,-464008
276,494,-440268
276,896,-397488
276,636,-479134
276,2838,-475947
276,442,-463080
276,515,-657108
276,954,-448061
276,900,-571546
276,1973,-483264
276,797,-470477
276,397,-489317
276,673,-600341
276,2748,-637790
276,1942,-555056
276,1501,-543675
276,1625,-615394
276,1679,-565039
276,471,-602762
276,740,-537020
276,1888,-615213
276,2993,-606910
276,2057,-672292
276,2166,-624356
276,3755,-503584
276,1596,-684192
276,2124,-625166
276,3200,-526153
276,4036,-762598
276,3841,-645312
276,3857,-962610
276,555,-832554
276,1605,-681937
276,1152,-653921
276,1117,-730732
276,1371,-632914
276,1626,-752656
276,2967,-676345
276,1091,-799669
276,613,-732235
276,3187,-608108
276,735,-868975
276,3354,-657457
276,3749,-768439
276,875,-832139
276,2017,-968590
276,2309,-906001
276,2035,-804348
276,3854,-684773
276,3944,-879662
276,1684,-1.07362e+06
276,4056,-919371
276,3544,-822861
276,3308,-900135
276,3105,-889655
276,472,-1.03016e+06
276,2451,-1.0913e+06
276,1898,-825260
276,4023,-1.03051e+06
276,1573,-1.07568e+06
276,2374,-1.06392e+06
276,4005,-1.37631e+06
276,2639,-1.11229e+06
276,1880,-920808
276,1779,-1.04109e+06
276,2885,-1.02514e+06
276,1307,-1.04982e+06
276,3912,-1.15662e+06
276,660,-1.07998e+06
276,3171,-1.30667e+06
276,439,-1.14961e+06
276,2927,-1.25295e+06
276,2221,-1.06233e+06
276,2522,-1.08136e+06
276,2488,-1.1637e+06
276,2359,-1.15894e+06
276,1192,-1.44291e+06
276,3485,-1.18919e+06
276,1991,-898434
276,2247,-973669
276,3068,-1.40665e+06
276,3750,-1.2287e+06
276,1271,-1.10728e+06
276,3028,-1.20024e+06
276,3024,-1.30249e+06
276,2628,-1.52186e+06
276,966,-1.63666e+06
276,2996,-1.41107e+06
276,3743,-1.35486e+06
276,3461,-1.74456e+06
276,440,-1.59648e+06
276,333,-1.05138e+06
276,2025,-1.41562e+06
276,3796,-1.58853e+06
276,3563,-1.23549e+06
276,2167,-1.37766e+06
276,1064,-1.78746e+06
276,4009,-1.70555e+06
276,1523,-1.62107e+06
276,784,-2.05828e+06
276,3350,-1.61193e+06
276,937,-1.77923e+06
276,3951,-1.76539e+06
276,434,-1.45068e+06
276,2270,-1.6607e+06
276,2866,-1.59736e+06
276,2713,-1.60208e+06
276,1156,-1.84411e+06
276,3522,-1.98729e+06
276,3009,-1.50559e+06
276,3420,-1.83277e+06
276,4013,-2.1849e+06
276,2821,-1.78745e+06
276,922,-1.59017e+06
276,3238,-2.0796e+06
276,2937,-1.86465e+06
276,1283,-1.91355e+06
276,2718,-1.8801e+06
276,1207,-2.03835e+06
276,3066,-2.14476e+06
276,3419,-1.74447e+06
276,2783,-1.53993e+06
277,3207,-3798.7
277,809,-5148.83
277,1706,-7318.06
277,2712,-14347.3
277,3247,-12550.3
277,354,-13305.6
277,2352,-13681.2
277,425,-15388.5
277,3065,-40958
277,1969,-69644.5
277,973,-61280
277,653,-35591.1
277,1402,-27372.1
277,2146,-27138.6
277,1333,-28197.2
277,2285,-59726.1
277,3823,-42877.3
277,3017,-113449
277,2193,-54702.5
277,314,-106158
277,940,-158439
277,3148,-186249
277,904,-155923
277,2093,-198216
277,3409,-72826.2
277,693,-252919
277,1507,-72173.2
277,1237,-137737
278,684,-7159.49
278,2905,-7007.32
278,2282,-6543.59
278,3795,-8498.57
278,3227,-15883.4
278,890,-20343.3
278,1832,-11949.3
278,3103,-16126.7
278,2264,-20438.9
278,2436,-22272.3
278,4019,-21351.1
278,3145,-15084.5
278,3321,-19729.6
278,2664,-23331.4
278,3670,-33014.5
278,478,-46169.8
278,1438,-35331.1
278,1471,-49792.5
278,3828,-70121
278,3463,-39314.4
278,1463,-48551.9
278,305,-52057.6
278,1010,-54960.7
278,3991,-43084.7
278,1825,-24376.5
278,871,-33626.9
278,2303,-55467.3
278,3825,-34750.6
278,3685,-88126.1
278,3044,-47942.4
278,3625,-66630.1
278,387,-59784
278,3542,-84305.8
278,714,-78412.9
278,2581,-68698.2
278,733,-111934
278,2053,-128199
278,3621,-81811.3
278,3595,-129274
278,2448,-86037.2
278,2048,-205654
278,3622,-202082
278,2908,-196420
278,3769,-135235
278,1970,-227439
278,2226,-92831.1
278,1390,-204967
278,2979,-77856
278,353,-136465
278,1908,-195175
278,3214,-326725
278,1574,-238179
278,1451,-132509
278,2187,-99156.1
278,2675,-367355
278,1892,-101228
279,2924,-27964
279,3758,-47108.1
279,3010,-44108.6
279,915,-65989
279,1979,-69183.1
279,2097,-66397.5
279,1549,-87772
279,2361,-91062.4
279,369,-87434.6
279,2159,-62676.1
279,3244,-78548.1
279,547,-123355
279,3724,-88151.3
279,2503,-71764.9
279,3574,-85580.7
279,2695,-170065
279,3051,-167873
279,2756,-119160
279,601,-163700
279,2337,-171822
279,772,-150150
279,2047,-88876.6
279,2598,-127776
279,2917,-230270
279,1193,-195065
279,852,-186734
279,1929,-126440
279,3360,-247031
279,1649,-190740
279,2629,-138418
279,3978,-128894
279,1786,-267214
279,1132,-295049
279,3210,-112129
279,1617,-252486
279,3882,-290233
279,2521,-238746
279,1977,-133498
279,932,-219540
279,1797,-291735
279,827,-127338
279,863,-308791
279,3301,-245013
279,1620,-251559
279,534,-287849
279,2542,-329797
279,2657,-316609
279,392,-316412
279,2205,-149824
279,1266,-382745
279,3903,-291987
279,3094,-373819
279,1647,-307923
279,1222,-320861
279,3683,-184958
279,2941,-423129
279,2006,-188890
279,554,-409508
279,2092,-204761
279,2612,-420165
279,3883,-377092
279,4081,-230811
279,988,-424648
279,3374,-407647
279,851,-369044
279,1412,-358285
279,1806,-392330
279,2759,-358196
279,770,-472918
279,3999,-456771
279,1393,-227523
279,815,-532160
279,2029,-536426
279,2793,-603041
279,1800,-404375
279,1632,-627590
279,3193,-325333
279,3876,-341711
279,1590,-728016
279,1161,-540180
279,383,-684952
279,1377,-290219
279,1238,-511087
279,2266,-651739
279,3583,-699273
279,859,-403145
279,1805,-699387
279,3197,-769351
279,3691,-420946
279,2951,-545720
279,2206,-506246
279,747,-616867
279,1061,-568370
279,3313,-521673
279,1653,-508497
279,2056,-382137
279,665,-763634
279,1003,-921758
279,1904,-411727
279,3159,-673380
279,3482,-419854
279,2031,-733752
279,1968,-914255
279,3565,-609890
279,3236,-449229
279,1314,-625223
279,1143,-628467
279,2493,-538973
279,751,-522430
279,2872,-500509
279,2340,-831290
279,2582,-1.03575e+06
279,3266,-792188
279,2360,-1.14248e+06
279,2568,-1.16942e+06
279,3723,-611841
279,1854,-1.07485e+06
279,635,-582637
279,3784,-1.16477e+06
279,2274,-999052
279,1373,-1.11849e+06
279,3239,-1.01903e+06
279,897,-605078
279,4055,-623142
279,2004,-1.27168e+06
279,2331,-1.40961e+06
279,713,-1.16711e+06
279,1317,-1.41314e+06
279,1711,-1.06666e+06
279,906,-678268
279,3384,-656698
279,2673,-1.21362e+06
279,2615,-1.14329e+06
279,1758,-650989
279,623,-1.2324e+06
279,1715,-911294
279,3833,-1.55263e+06
279,1453,-1.44761e+06
279,346,-1.60114e+06
279,1386,-1.56975e+06
279,1708,-954472
279,1749,-1.48286e+06
279,3389,-1.11138e+06
279,297,-1.58527e+06
279,612,-1.21554e+06
279,2011,-1.55567e+06
279,1068,-944655
279,675,-885987
280,1981,-9204.12
280,3275,-9877.35
280,2644,-11762.9
280,2214,-11857
280,2662,-12634.9
280,2308,-11443.8
280,1009,-11253.4
280,1938,-11226.2
280,306,-13980.9
280,3439,-17754.7
280,836,-13904.2
280,2853,-24769.6
280,3136,-20878.5
280,2940,-25683.4
280,1301,-24454.8
280,2275,-28551.5
280,2430,-49476.5
280,1720,-29017.4
280,2133,-37844.9
280,1934,-34332.7
280,3279,-68755.6
280,1744,-48642.2
280,2693,-72851.9
280,3702,-49231.2
280,2421,-45834.5
280,1364,-109432
280,774,-45064.1
280,1339,-62495.4
280,2389,-114646
280,2681,-59163.8
280,1325,-64916.9
280,848,-54714.7
280,1774,-69176.8
280,2901,-102091
280,661,-121299
280,3314,-165546
280,2855,-105171
280,1489,-85097.9
280,2570,-179464
280,1685,-216105
280,2792,-97876.8
280,2723,-124028
280,1181,-249837
280,2991,-89709.1
280,2000,-111427
280,1631,-100945
280,791,-105983
280,2962,-118995
280,2744,-169959
280,659,-117785
280,1622,-191143
280,2707,-287194
280,2994,-165255
280,3927,-138355
280,1707,-150728
281,2484,-15564.4
281,2687,-17299.7
281,2177,-20759.2
281,3397,-15120.9
281,517,-17032.1
281,3337,-16997.4
281,1905,-24490.8
281,1998,-25269.4
281,3053,-23819.6
281,1116,-40510.4
281,407,-21587.4
281,1602,-35309.4
281,1762,-25529.1
281,2585,-41393.8
281,3605,-28030.8
281,3800,-38997.5
281,1527,-51052.2
281,1000,-56310.6
281,378,-46060.1
281,2666,-53975
281,1703,-36392.4
281,2959,-58189.3
281,3253,-46263.1
281,2727,-110655
281,3427,-38418.7
281,2403,-107653
281,486,-82667.5
281,475,-50231.2
281,2228,-87401.6
281,3861,-80517.7
281,315,-140233
281,2859,-52468.6
281,1524,-89682.7
281,3700,-66974.8
281,1578,-182299
281,964,-161090
281,789,-177172
281,2551,-207207
281,2156,-105962
281,749,-108475
281,2067,-154839
281,3258,-208727
281,1662,-140790
281,1792,-150559
281,2638,-269323
281,1999,-274562
281,2536,-196850
281,1917,-396208
281,4091,-148454
281,2077,-175873
281,3527,-199469
281,2782,-396506
281,998,-272258
281,1910,-521188
281,1980,-189577
281,3793,-509939
281,2808,-507280
281,3109,-447621
281,605,-502235
281,1459,-230475
281,3471,-224391
281,1871,-240323
281,2705,-542642
281,560,-346516
281,942,-567354
281,1971,-270842
281,2476,-266010
281,2294,-347142
281,3041,-400722
281,3754,-605704
281,1025,-278949
282,2189,-2652.9
282,3687,-5423.64
282,3542,-14012.3
282,1966,-5433.71
282,3991,-12086.6
282,2581,-10728.3
282,1892,-6358.16
282,3568,-11753.6
282,293,-13059.4
282,3359,-15348.6
282,794,-9892.58
282,3625,-26604.1
282,1438,-22736.9
282,871,-14945.1
282,3321,-17799.6
282,2939,-18371.1
282,305,-40694.3
282,2264,-33099.3
282,4019,-34913.3
282,3578,-21975.9
282,1092,-36855.9
282,2619,-28123.5
282,2751,-18511.2
282,3405,-19388.6
282,1080,-56326.3
282,2202,-83752.9
282,3676,-20084.9
282,1832,-33445
282,1264,-78479.3
282,3885,-92970.9
282,3447,-39860.1
282,3819,-64313.9
282,478,-108099
282,2061,-30509.3
282,3670,-93741.7
282,1133,-47398.3
282,610,-239795
282,468,-99444.6
282,2435,-44480.9
282,908,-51427.1
282,2539,-49877.2
283,2370,-345.761
283,2771,-467.028
283,2606,-1422.42
283,3021,-2736.65
283,3497,-846.174
283,1227,-2766.35
283,1024,-3259.09
283,2258,-17927.8
283,844,-3858.62
283,1270,-13532.3
283,1519,-15525.2
284,641,-7335.6
284,926,-10284.8
284,671,-11924.9
284,3241,-22861.9
284,3684,-13723.7
284,503,-23828.5
284,3672,-13920.4
284,3309,-21594.9
284,3386,-18777.7
284,505,-28020.6
284,3262,-33923.4
284,1529,-22471.4
284,3123,-45532.2
284,2104,-30882.7
284,2474,-35859.3
284,1319,-41039
284,2203,-41426.9
284,2197,-47006.7
284,2914,-52382.7
284,2894,-56450.2
284,3911,-54372.3
284,3889,-74444
284,4008,-95569.8
284,3363,-46229.7
284,328,-87626.7
284,3182,-67856.5
284,3756,-63688.8
284,4026,-119714
284,2326,-87673.4
284,870,-143077
284,3249,-65826.8
284,3993,-69992.4
284,3240,-117488
284,3119,-135626
284,2846,-90368.7
284,761,-103917
284,2201,-65176.4
284,2584,-98568.5
284,1883,-113342
284,3146,-229230
284,2473,-175255
284,1490,-85013.8
284,1848,-271432
284,1011,-210644
284,3026,-107842
284,1166,-193238
284,1318,-165416
284,1926,-202118
284,3259,-430570
284,1176,-109950
284,1070,-355397
284,1546,-108245
284,3219,-234376
284,3490,-384902
284,389,-424990
284,796,-333827
284,524,-224802
284,458,-573706
284,2494,-329915
284,1276,-202394
285,2184,-14577.9
285,3277,-14798.1
285,2847,-29505.4
285,3185,-19671.1
285,2754,-27020.2
285,600,-25851.4
285,682,-36574.7
285,3763,-29350.9
285,778,-41689.9
285,3041,-30990.5
285,3697,-34311.4
285,372,-58684.2
285,3890,-56863.1
285,2536,-49086.4
285,333,-81710.6
285,1012,-81544.5
285,1935,-99363.6
285,3200,-124281
285,1891,-70531.7
285,3504,-114696
285,2247,-140488
285,1482,-131226
285,3408,-116543
285,2155,-145664
285,3483,-79032.1
285,3563,-152508
285,3234,-132251
285,996,-91159.8
285,651,-138811
285,1949,-140959
285,1887,-201043
285,1470,-93263.9
285,3654,-102207
285,1612,-284380
285,2440,-243828
285,1498,-276097
285,3143,-209345
285,964,-175435
285,1587,-171400
285,3446,-289104
285,3258,-190179
285,998,-151719
285,1898,-300100
285,3602,-142458
285,2191,-140062
