i,j,w,kappa,type
707,3167,0.9386372571285029,-40.9266057888525,forman
707,3260,0.10482253263172796,-92.63639427656304,forman
707,3310,0.7301576280745838,-49.33208207852714,forman
707,3533,0.24228623511788397,-68.21893591842198,forman
707,3551,0.17619939464184045,-76.05665254079388,forman
709,1473,0.09206375233685893,-41.2700462804501,forman
709,3459,0.07625842563191167,-40.53167243780277,forman
710,1561,0.17315439288029183,-17.585372982351704,forman
710,1785,0.07427897251401162,-75.88051786811172,forman
710,1933,0.12832299811092626,-47.69258826980889,forman
711,1083,0.23338312581867537,-107.54767847004433,forman
711,1097,0.08232443774644944,-157.061092120399,forman
711,1149,0.11045293164981589,-168.71351812999856,forman
711,1563,0.5104732041861563,-102.1311451563019,forman
711,1772,0.15453782008574396,-132.10697054726882,forman
711,1817,0.0832478034069326,-177.29221019817643,forman
711,1903,0.07077236231253302,-169.5705836152231,forman
711,2041,0.5456195618646635,-98.97909253548485,forman
711,2837,0.7456056446508365,-85.8737528410932,forman
711,3059,0.07402325499479001,-223.35536619670754,forman
711,3839,0.14008172666157045,-179.4577626535009,forman
711,3884,0.1262989781064083,-209.9687918929002,forman
712,884,0.3835221065189051,-39.166819310053405,forman
712,2324,0.09931833235264101,-99.46070548624336,forman
712,3465,0.08184634375513658,-50.06732124897319,forman
712,3981,0.09303702126007449,-78.86651139125752,forman
713,852,0.11239595263459548,-207.21840888458263,forman
713,1161,0.26779676074781744,-174.17743239934134,forman
713,1191,0.27781302489487303,-178.71480441500114,forman
713,1412,0.17024843391766384,-170.60376254111404,forman
713,1620,0.09807109067022096,-258.23088939108663,forman
713,1711,0.12020355960441761,-216.77901677227362,forman
713,2248,0.10280281544800215,-245.61193685024017,forman
713,2274,0.29520562265824973,-149.34670570353373,forman
713,2301,0.07737018573309591,-237.57866298504754,forman
713,2441,0.10363417945766722,-210.31348285983282,forman
713,2521,0.17937638536432932,-188.6381280355729,forman
713,2673,0.7385892685952217,-116.8472222246639,forman
713,2951,0.17729244725328047,-209.01944599209293,forman
713,3159,0.10479899230663757,-234.3915242286825,forman
713,3217,0.1972536931850743,-170.8845561740711,forman
713,3239,0.14374514458202256,-188.1289571226352,forman
713,3242,0.08317491061077012,-250.20123623041957,forman
713,3431,0.09503748710084325,-309.1981682493864,forman
713,3478,0.09461599404839055,-214.0358717108881,forman
713,3903,0.09869134854745855,-213.1711695996945,forman
714,2448,0.43296853341753566,-16.092686714007236,forman
714,3107,0.16215206916069283,-33.207973252280624,forman
714,3145,0.0986520488012865,-48.72470258804924,forman
714,3621,0.22963324866219853,-40.39299119010944,forman
715,1026,0.30472149696433287,-49.14165671362555,forman
715,1407,0.14305749657302771,-47.908391410763414,forman
715,1738,0.0749049867740803,-45.084111420964476,forman
715,2229,0.2984775669486569,-81.98575198514698,forman
715,2893,0.07719207683280814,-95.52835381809022,forman
715,3181,0.30832437254118694,-59.39909588056242,forman
715,3779,0.24786799155077638,-90.92153257628075,forman
715,4061,0.08211382422221497,-60.65243170972241,forman
716,729,0.08062313557130413,-111.35311596416213,forman
716,1171,0.1169722220917368,-120.51561690573926,forman
716,1199,0.1539282674687515,-90.32160323286487,forman
716,1582,0.2305677664875603,-87.62893541056498,forman
716,2261,0.10260686051199774,-118.82432718749125,forman
716,2332,0.08102755071220512,-142.2996912218602,forman
716,2544,0.26861012387971117,-76.81533841078974,forman
716,3261,0.10140208573647413,-138.06864997469947,forman
716,3552,0.15534258902645967,-89.53659419189032,forman
716,3746,0.42844191380416186,-92.06052774313915,forman
716,4046,0.1189733318467928,-95.48007776469001,forman
716,4048,0.5871890598976893,-68.47168238433807,forman
717,788,0.27399265670021444,-70.85996926012217,forman
717,1294,0.14687799836163154,-87.91739538377624,forman
717,1460,0.09101237295997253,-119.59181776728681,forman
717,1766,0.12770330123754475,-107.91267815817505,forman
717,1907,0.10249827809473165,-91.82345120291794,forman
717,2329,0.0718884880989313,-109.37727622538189,forman
717,2739,0.34313756762347625,-64.03554074747336,forman
717,3704,0.4414304239422989,-72.48399529457248,forman
718,1734,0.122103787102108,-43.97636225961827,forman
718,2469,0.08408707303497272,-35.80015625758526,forman
719,1499,0.07568433607990019,2.4820272123735343,forman
720,2058,0.09722541238816619,-103.28300436996743,forman
720,2842,0.08912895151182854,-62.95955100228128,forman
720,2865,0.07390546944432355,-143.972248619673,forman
720,3015,0.274150655186776,-37.284444120746144,forman
720,3655,0.2502017470476872,-83.48751295324988,forman
721,847,0.07548824612488837,-315.1823278803133,forman
721,933,0.1740315241104143,-182.12326881210782,forman
721,1087,0.11928209117184409,-211.31796235458413,forman
721,1231,0.11531897390366479,-225.63518035790113,forman
721,1232,0.07451610841668976,-283.8843962888129,forman
721,1271,0.08600563454089076,-262.8942735723474,forman
721,1283,0.08422086333049666,-281.82155941144634,forman
721,1353,0.07892590359922601,-299.0134436351373,forman
721,1424,0.5747325645801864,-120.75812795512964,forman
721,1818,0.10977615186027291,-230.0989222519125,forman
721,2350,0.0786569882644234,-295.0557959768605,forman
721,2479,0.08568587850333997,-262.8188626321908,forman
721,2639,0.08689134198256661,-247.136327130807,forman
721,2927,0.1000550565731137,-287.4413312002814,forman
721,3398,0.08930726785982236,-203.42157672838204,forman
721,3544,0.12750800543770366,-220.45617646388507,forman
722,2531,0.09323388877561035,-40.68882098335562,forman
723,831,0.1477332454034247,-102.03777512857847,forman
723,1503,0.2078066936191705,-85.52005973286428,forman
723,1688,0.20826972980268588,-120.5235494895096,forman
723,1947,0.11999344951815549,-90.0813210270014,forman
723,1957,0.14564272128482197,-144.96225582867075,forman
723,1963,0.15129613211711437,-110.69098310660323,forman
723,2158,0.08764386185291242,-113.1480773518602,forman
723,2281,0.24116334979291712,-113.05454646218223,forman
723,2608,0.2999388250492305,-89.14446141643728,forman
723,2896,0.17102408034316255,-90.61572716289656,forman
723,3286,0.39650184752341733,-67.8988904646904,forman
723,3506,0.09166011965734931,-120.29404965721932,forman
725,1592,0.10495667925420941,-47.05669771533352,forman
725,1595,0.11837579547150315,-55.07178761143102,forman
725,3935,0.09617806019997494,-39.644761948760454,forman
726,1864,0.2021363925910641,-78.4827145678727,forman
726,1987,0.27061084772358274,-86.91844449574415,forman
726,2671,0.11488897160591922,-95.98299662759888,forman
726,3667,0.07524036436536102,-157.62932238158595,forman
726,3752,0.42888880235879817,-44.845569925353466,forman
726,3783,0.13870238148196135,-75.75340942787167,forman
726,4037,0.09270436071076742,-144.2053632140901,forman
728,1338,0.4840812274405501,-81.79050567728838,forman
728,1421,0.160551254228391,-120.33650642201334,forman
728,1713,0.0870724200130334,-216.0786865126478,forman
728,1773,0.1548333981081127,-131.7160300831346,forman
728,1910,0.1582660945430648,-147.57793959610015,forman
728,1991,0.1223092335586393,-138.37436716797453,forman
728,3143,0.5717966276722324,-81.38302273166545,forman
728,3157,0.15919025876541446,-175.37101272024577,forman
728,3202,0.2116229327101935,-116.73518728286184,forman
728,3764,0.10754553512825993,-168.93742200034342,forman
728,3772,0.1755046273221057,-121.43087000775456,forman
729,927,0.07490062574951337,-79.49254677277733,forman
729,1109,0.39123259532379207,-68.15705898573232,forman
729,1347,0.15809519915969195,-62.269517332784396,forman
729,1836,0.22395406610666194,-62.91565079092746,forman
729,2332,0.5663858598043784,-61.788834981503385,forman
729,2366,0.22947181109451067,-80.53817076949319,forman
729,3357,0.31404096221879774,-99.4625060834148,forman
729,4048,0.10289373532983352,-92.91620685607958,forman
730,981,0.08144305041270704,-77.33296577607172,forman
730,1723,0.0777994472554997,-100.10350333370687,forman
730,2020,0.23567069142154554,-57.37235591277715,forman
730,3663,0.283776166947011,-32.696393191765324,forman
731,823,0.11313693222991995,-62.26714791563504,forman
731,1992,0.20302951607379507,-51.1244566675922,forman
731,2198,0.07039363125117856,-65.78231412423743,forman
731,2980,0.18519404218305224,-66.67603121252577,forman
733,890,0.08781951071057173,-93.46589947619223,forman
733,1010,0.3766162047452752,-52.26333957154744,forman
733,1463,0.21292971699489724,-62.986321038120074,forman
733,2303,0.6037143941631807,-39.57306305693806,forman
733,3463,0.15930144671096844,-79.96551194226777,forman
733,3769,0.24764421453724816,-49.44188050371478,forman
733,4093,0.10468716518577498,-80.84257658525279,forman
734,1645,0.25105265692868384,-2.654165680754571,forman
735,954,0.07251022929164172,-277.6486088386182,forman
735,1064,0.11203736280659533,-196.88292791192407,forman
735,1081,0.15139229954215055,-180.58132172517227,forman
735,1115,0.08651292674976362,-258.6082191670426,forman
735,1607,0.09389288971284195,-258.5086282642553,forman
735,1888,0.19647716462392062,-179.92406736778108,forman
735,1973,0.09081551294271958,-225.90198272544035,forman
735,2035,0.41454682754457256,-136.4224986965416,forman
735,2145,0.37931330117540774,-125.83583779149491,forman
735,2309,0.2839453439685481,-159.93659268077243,forman
735,2426,0.12739505847096477,-236.84576811240163,forman
735,2765,0.20332357640498214,-168.38636243786564,forman
735,3066,0.26205144776818334,-162.15965147745584,forman
735,3522,0.18880243491172513,-203.4172116221926,forman
735,3525,0.2109862134712643,-154.61640527999714,forman
735,3750,0.26847927112551356,-175.7860644871772,forman
735,3760,0.13579887491134315,-188.87817012036865,forman
735,3860,0.121046980609639,-207.22929059849258,forman
735,4039,0.08281883534866255,-240.5939481289854,forman
737,1286,0.11269396325970095,-13.488053204298346,forman
737,1380,0.11196879495817377,-28.420735647986806,forman
738,3455,0.11754190186081866,-19.810446323366058,forman
738,4094,0.10636832339201538,-12.567566515193217,forman
739,917,0.27670761783156733,-45.21216798241059,forman
739,1724,0.11227736524643998,-57.44247433948969,forman
739,1858,0.17305469100892615,-48.88697088399833,forman
739,3826,0.07383307497182878,-71.85840020402242,forman
739,3893,0.2657052658708887,-29.26310814799057,forman
740,812,0.07132679446575643,-261.57318124365,forman
740,1111,0.07995464868797166,-208.73340000478274,forman
740,1483,0.10575346430432823,-178.19534702221367,forman
740,1485,0.4497961963157535,-113.79516074148829,forman
740,1779,0.08183144796309674,-232.06561592245893,forman
740,1973,0.14902806999431503,-187.8834784719746,forman
740,3037,0.20025888818793933,-168.6730533454965,forman
740,3187,0.3111508322916601,-116.56821157385711,forman
740,3308,0.4092297476265565,-125.36636942153751,forman
740,3354,0.4618302522285878,-99.79395031750803,forman
740,3423,0.2569028513366522,-174.4056101180981,forman
740,3473,0.19600902648174043,-147.8746342022019,forman
740,3586,0.07643342735413466,-241.386212696098,forman
740,3692,0.09433061844013119,-220.39145610091697,forman
740,3804,0.08441640291735428,-231.0080211351137,forman
740,3952,0.0966623451205717,-208.52324295226373,forman
740,4023,0.16258122466202912,-192.8789875219257,forman
741,1159,0.35420126843081934,-34.9327684813839,forman
741,1245,0.3015896750072731,-36.46190884934096,forman
741,2690,0.17734514295607218,-32.012972195335756,forman
741,3383,0.09232569331888132,-65.46304257753924,forman
743,862,0.20225826786716197,-93.14353294419098,forman
743,1690,0.15381952593235718,-142.7852854412472,forman
743,1723,0.07163995957264462,-139.62079666737344,forman
743,3313,0.07541974219770613,-187.97307509059098,forman
743,3389,0.07481727242860697,-196.10394190727635,forman
743,3698,0.08715912477401865,-170.30459024284386,forman
743,3818,0.4923279047668386,-51.684489711008965,forman
744,987,0.13759980963970078,-48.84545278653107,forman
744,1128,0.23257865936420358,-42.22008732162947,forman
744,1187,0.09652051277160151,-48.87417231383208,forman
744,3492,0.1879430611410123,-35.98095996986214,forman
744,3601,0.43796731735831784,-26.99162647225971,forman
744,4011,0.071280721543361,-56.908357790106905,forman
745,1139,0.33006102037629553,-158.28342692259253,forman
745,1252,0.07303294854832425,-236.7997518008382,forman
745,1482,0.31690182375733744,-108.5130870211592,forman
745,1498,0.12134840327462411,-209.97650407484883,forman
745,2155,0.10783358427036477,-233.5319810191059,forman
745,2247,0.09133235910957861,-233.83343868319363,forman
745,2268,0.07712916283677962,-240.09226043619896,forman
745,2279,0.08397776250010376,-199.4844284277554,forman
745,2440,0.3703216830157014,-102.92556833270112,forman
745,2733,0.1399963353383482,-212.37291692095533,forman
745,2974,0.07618001641105018,-229.16381353922026,forman
745,3043,0.10832033106563066,-205.48605126214704,forman
745,3234,0.1822682331923095,-152.92199752431856,forman
745,3446,0.5524905291987499,-110.26108631006352,forman
745,3656,0.16447808547255907,-193.51870383766015,forman
745,3686,0.07458874761539222,-247.6698933776554,forman
746,2741,0.2634265448824998,-17.36618815015788,forman
747,852,0.1903140531582171,-112.59924868880314,forman
747,1238,0.9329639336423075,-53.028349462652166,forman
747,1412,0.23854093501236284,-96.39820658537336,forman
747,1653,0.2159055116506277,-81.84230860977192,forman
747,1708,0.18682389093506394,-88.9746277852353,forman
747,1800,0.45477688786988574,-77.12539860493433,forman
747,2206,0.17534096558144743,-87.53810121050876,forman
747,2480,0.0821687534166946,-161.142334310011,forman
747,2521,0.1398699122764981,-135.44110545105795,forman
747,2951,0.1884463585824494,-143.08861703435707,forman
747,3244,0.09921318003708052,-185.29289061225603,forman
747,3392,0.1644362040148661,-107.78469265907286,forman
747,3691,0.17375562621112828,-79.10321005187625,forman
748,1678,0.1803041609938032,-135.22524728693784,forman
748,1740,0.3749121844272852,-80.21309498702016,forman
748,2010,0.13542120255542311,-127.12665507534322,forman
748,2293,0.12544818892366844,-115.11953787907692,forman
748,2871,0.09096042980869302,-165.76000069490195,forman
748,3199,0.12888166232194723,-131.54874964943696,forman
748,3208,0.21500030410185397,-101.22236180506528,forman
748,3307,0.07501275260283721,-152.3196746990927,forman
748,3410,0.3459862042290407,-74.00432956231123,forman
748,3566,0.15181907743821396,-151.34319455299303,forman
748,3947,0.09152925915505425,-144.90738600304735,forman
749,2060,0.11200777338866037,-29.402463770666497,forman
749,4017,0.1080628426399049,-17.18280376665148,forman
750,1322,0.07027355727780119,-223.21051658558824,forman
750,2318,0.1770828851368766,-112.68230835986235,forman
750,2658,0.153338617685193,-124.62671246760495,forman
750,2851,0.6002595029801848,-62.80484429620667,forman
750,2865,0.08277398618851628,-170.08073879880715,forman
750,2947,0.09943515685150643,-154.1963623340402,forman
750,3156,0.43584438590229907,-88.56437868583114,forman
750,3348,0.09208994357437422,-161.891766217161,forman
750,3388,0.12195947909076246,-156.9122255992727,forman
750,3469,0.4891922440210791,-77.01347321293555,forman
750,4027,0.14644392372970916,-107.17645034478187,forman
751,790,0.15658880644581885,-86.36862827950439,forman
751,1143,0.26871575085059995,-66.82071446617093,forman
751,1813,0.21287822955332283,-106.14427843361916,forman
751,2493,0.21702813510225605,-79.1500786729917,forman
751,3005,0.17299477759936852,-58.028100108309324,forman
751,3099,0.3621831582168107,-55.13716557812961,forman
751,3134,0.07596933799988442,-131.01050960118954,forman
751,3683,0.07331232978257726,-96.3895529130404,forman
752,842,0.1694291360624789,-74.23471862863137,forman
752,1147,0.12099838738303986,-141.30192074933225,forman
752,1640,0.2299550086572496,-77.92243654755966,forman
752,1650,0.0741917389694719,-139.38859704505745,forman
752,2660,0.08945202948995992,-161.986897219774,forman
752,2815,0.42680106537293355,-80.92399501455161,forman
752,3494,0.19121689294162705,-103.14896320563713,forman
752,3955,0.16551109271394485,-106.129499244489,forman
753,1163,0.11087918226919213,-214.14898160836978,forman
753,1605,0.1497884912201958,-231.84104363332142,forman
753,2066,0.10512212550602947,-183.6446734136228,forman
753,2122,0.15070951271771085,-211.8357500440544,forman
753,2270,0.07223716062331081,-225.38895617139357,forman
753,2334,0.5050746179016803,-130.77742729994577,forman
753,2488,0.12507322672476534,-239.4676449459881,forman
753,2699,0.092175778198969,-204.389036851833,forman
753,2963,0.2841534470675111,-149.64970897126068,forman
753,3183,0.07203310451653806,-259.60875541327295,forman
753,3486,0.08485520838907394,-276.70211856566675,forman
753,3821,0.08077334244686625,-215.16023881091508,forman
753,4004,0.29472688031891614,-167.4598721966468,forman
754,780,0.07489679932206773,-236.53650972451067,forman
754,1156,0.32346681958928175,-158.50573030344242,forman
754,1184,0.08079102766277386,-273.4095733567577,forman
754,1233,0.11641231678756167,-148.2181896533839,forman
754,1569,0.16677907932402794,-223.9850918524619,forman
754,2013,0.10982495298825458,-224.7399084928187,forman
754,2190,0.5080577632168638,-154.00828901556682,forman
754,2317,0.42875136404287245,-132.15336043165786,forman
754,2451,0.0715885835223903,-297.5098736029646,forman
754,2648,0.10641638632908229,-205.63443393875366,forman
754,2721,0.3062881642534609,-141.93937831086774,forman
754,2972,0.07725223635978405,-176.61849934939718,forman
754,3116,0.5011059972682628,-113.77559920989334,forman
754,3221,0.43686186426082285,-135.30159736343202,forman
754,3250,0.09668129292216746,-249.12370554035357,forman
754,3580,0.43080114948009185,-133.42803117685722,forman
755,1682,0.1151138603986164,-15.834370011762417,forman
756,968,0.37603925411984007,-36.122799823943225,forman
756,3260,0.09919396318489843,-79.91593647539983,forman
756,3269,0.3388709817914495,-43.57341747649048,forman
756,4029,0.33273066520093686,-39.05037388951624,forman
757,1023,0.4083683429398583,-47.12118433858034,forman
757,1352,0.08186426713255698,-136.6382171546628,forman
757,2175,0.2087371094951109,-86.82892118845693,forman
757,2181,0.07674237087028661,-64.60253923170072,forman
757,2279,0.4244504877519238,-63.415812736000305,forman
757,2685,0.24993530924167912,-55.102036598834175,forman
757,3656,0.09592539013534943,-143.4658070298276,forman
759,1508,0.08130914993608512,-77.06136125964605,forman
759,1591,0.09406176845246109,-77.042765858711,forman
759,3679,0.20168931056341566,-28.557975106860415,forman
761,1166,0.6681543869100162,-29.48200037252363,forman
761,1239,0.0798418020064137,-77.65857968267484,forman
761,2326,0.20594185957329225,-75.39015211148228,forman
761,2894,0.2392480505932344,-61.710135272135325,forman
762,1258,0.21308093985457027,-12.823318052674576,forman
762,2523,0.13033991400308215,-28.87198293697561,forman
762,3500,0.3418375916023739,-27.306076554253984,forman
763,765,0.199805313973586,-15.186561610079334,forman
763,775,0.2615276585016006,-24.305794288331573,forman
763,876,0.10979899661283346,-30.096481239277434,forman
764,1403,0.07811610760678524,-87.49842970774365,forman
764,1638,0.08226460003474755,-49.74138249380042,forman
764,2128,0.08694082877970523,-77.60302968889611,forman
764,3216,0.11126277438201004,-46.01587156914242,forman
764,3575,0.0994398139662594,-63.2656253799919,forman
765,775,0.76714520414452,-18.980609513889448,forman
765,1448,0.357357385342525,-21.27971901569164,forman
765,3635,0.19056148318726743,-51.010801728384045,forman
766,1460,0.11506895248885214,-126.07201173049779,forman
766,1754,0.17374217671848646,-116.91670489696386,forman
766,2196,0.08663404941737983,-123.82242576655119,forman
766,2277,0.20072688275902054,-69.39935739622769,forman
766,2969,0.09622533804898704,-95.54832920024077,forman
766,3295,0.22155665977347186,-98.15912444023401,forman
766,3704,0.07886870725916612,-139.24171804497394,forman
766,3766,0.5545369086691744,-70.87285071125214,forman
767,865,0.07371526870409625,-13.274154674849031,forman
767,1154,0.25936211779073093,-27.627579683417913,forman
767,3460,0.20109456702936068,-19.128373593409783,forman
768,776,0.08257615691432173,-51.53789768707708,forman
768,786,0.17889853877031767,-59.07414167369729,forman
768,1579,0.10476424735804556,-38.97179348554092,forman
768,4032,0.2681697286615471,-39.59176562861028,forman
769,945,0.2451317556025684,-161.78853630399524,forman
769,1069,0.11528051921253717,-177.6381348682253,forman
769,1465,0.2596319106481399,-146.20342163869367,forman
769,1666,0.18387682886721124,-159.80884152475312,forman
769,2059,0.08274718236961924,-239.0646973633504,forman
769,2131,0.09816030142216858,-211.846022081125,forman
769,2401,0.10033539318228242,-228.46219359035257,forman
769,2834,0.42898948846982343,-123.43418584716308,forman
769,3040,0.1419285665551233,-185.34905009749616,forman
769,3149,0.07658239710561747,-193.72432651710704,forman
769,3218,0.1557523547858266,-179.62846253329718,forman
769,3946,0.18108506934021318,-179.50729496672216,forman
769,3979,0.6398398237288198,-101.30560179735869,forman
769,4085,0.20197794562199098,-162.30211319265496,forman
770,891,0.11178353276221657,-277.79624060848937,forman
770,915,0.07547417170066868,-267.86007698853916,forman
770,932,0.2651399539085323,-178.62790070884597,forman
770,1003,0.07245195183982488,-276.5440914771777,forman
770,1132,0.09515305970777617,-256.02998384632417,forman
770,1453,0.2939015515398781,-191.71206431964734,forman
770,1549,0.11751334205339194,-229.80540035422473,forman
770,1632,0.2169396983132868,-200.02320149047782,forman
770,1647,0.3406044059908281,-169.44887251158113,forman
770,1749,0.21815488675363334,-189.46430708391537,forman
770,1805,0.6095769253512859,-146.78511662889915,forman
770,1968,0.4512791815199364,-131.23172124898338,forman
770,2011,0.10666633743622879,-264.69352572004794,forman
770,2115,0.16825510391603235,-211.96959390515173,forman
770,2337,0.10995676056959795,-235.5076864834859,forman
770,2582,0.3565254135793234,-154.42267920639054,forman
770,2759,0.09584335656968565,-283.27413309021574,forman
770,2941,0.1784939813384052,-211.09046226119892,forman
770,3882,0.23392954441970024,-202.78866823089362,forman
771,1075,0.1597385474948979,-194.57936610575211,forman
771,1078,0.12242203726005658,-237.39749097531845,forman
771,1317,0.3858466276403761,-145.96780332465292,forman
771,1386,0.07759262498040836,-218.71675498891813,forman
771,1437,0.17034959446277087,-208.28114192686584,forman
771,2331,0.1541972901064156,-193.20977814526168,forman
771,2360,0.18859659555279776,-189.34215836996358,forman
771,2793,0.16763851031842072,-230.79510195906727,forman
771,2903,0.09449116279849148,-295.814608842722,forman
771,3093,0.10960026668224047,-219.44612495518507,forman
771,3211,0.11486693613555349,-202.05024173025765,forman
771,3305,0.442312217953718,-136.46892339721956,forman
771,3360,0.08549724230610792,-327.7930484850383,forman
771,3502,0.14366410322407921,-211.39760736460497,forman
771,3624,0.2319514441371289,-179.67704942304294,forman
771,3880,0.399869837421484,-171.803972281977,forman
771,3970,0.25224042594415336,-203.86629736522937,forman
772,863,0.10328334029297984,-146.49398234091927,forman
772,1161,0.11665981784857073,-186.2644859658489,forman
772,1222,0.41618830727349176,-98.88812942070632,forman
772,1620,0.1544919380696096,-174.52952875742315,forman
772,1979,0.09112179266556221,-185.4236505860308,forman
772,2097,0.12849048108949332,-134.5557180210166,forman
772,2695,0.0965906960614283,-182.47119712689422,forman
772,2917,0.09356594774378593,-206.27195734622705,forman
772,3266,0.11209219696240444,-140.2140435821587,forman
772,3374,0.16564334689598736,-139.68740904668078,forman
772,3724,0.20118315711892237,-96.65684937744821,forman
772,3883,0.2544419483502483,-121.0577669350643,forman
772,3903,0.38546836653682076,-99.48091389389447,forman
773,895,0.2233750741010207,-30.11148918923974,forman
773,2725,0.10831786306541777,-30.43793630311092,forman
773,3435,0.11985669764682848,-33.85924582303241,forman
774,1301,0.13210159368745408,-36.93217084514262,forman
774,1631,0.08605143015867012,-28.921304580592917,forman
774,3702,0.10789410794358321,-34.149427139998565,forman
775,1448,0.3027265860887648,-29.542007956993864,forman
775,3635,0.1047165090250646,-68.23521778334438,forman
775,3671,0.10424446651721728,-54.84590575497234,forman
776,1847,0.14426224294534962,-61.60716918663449,forman
776,2286,0.10648120367905678,-58.56858290329703,forman
776,4032,0.10616130271813469,-63.04016279424032,forman
777,896,0.16064962809295041,-148.46143504645156,forman
777,1012,0.1719843343050124,-117.09252496433079,forman
777,1111,0.1185631680959883,-157.707456690387,forman
777,2705,0.10572242475946095,-128.5229169115966,forman
777,2782,0.11587680855095452,-111.91035604709333,forman
777,2783,0.09707635477396352,-153.25495603172521,forman
777,3354,0.08884503902187309,-148.54510920091786,forman
777,3504,0.262121017384672,-93.24846538087195,forman
777,3755,0.2507708948364447,-123.47945214481433,forman
778,1363,0.15689816091865894,-99.96125989126708,forman
778,1887,0.07185042436993543,-121.8650236228435,forman
778,1935,0.14770683489105557,-99.80512418755427,forman
778,2155,0.12704276095322684,-156.33005095679746,forman
778,2184,0.19690221229468746,-68.18559495653037,forman
778,2754,0.22809335516318038,-97.59052390430375,forman
778,3483,0.11311373007670021,-72.84245558297366,forman
778,3890,0.6105750668156389,-59.5495104884364,forman
779,2342,0.3495590055902289,-30.324920125660643,forman
779,2886,0.11003829563046245,-54.09541242299771,forman
779,3526,0.07570280185329051,-17.29705040962915,forman
780,1303,0.5930381753069979,-114.46291008787766,forman
780,1372,0.1172645162903567,-194.30865459437126,forman
780,1447,0.08302684398985127,-195.36444068500504,forman
780,1456,0.0963584495811584,-216.0272248035252,forman
780,1562,0.12003924574704743,-222.36963252415597,forman
780,1569,0.12578478082578884,-264.45993526061375,forman
780,2190,0.10468546835744848,-297.2643706801212,forman
780,2241,0.143232961144919,-199.47849604025976,forman
780,2451,0.08601452159384827,-307.71205653574816,forman
780,2648,0.20487317074442438,-177.55005932897643,forman
780,3130,0.20029638819303863,-142.28891802616192,forman
780,3221,0.162781666360768,-208.7857167473663,forman
780,3485,0.30058345045018936,-151.64636710637996,forman
780,3547,0.1251483496968448,-233.57064960455747,forman
780,3580,0.12176282940249221,-229.24438009750608,forman
780,4066,0.0845113271963015,-227.1776845815516,forman
781,828,0.361727243519035,-59.30439412505077,forman
781,1126,0.08298812648612967,-71.50207525202616,forman
781,3180,0.11027179195610201,-77.75908975436312,forman
781,3770,0.4866310583024395,-47.09929280116615,forman
781,3968,0.17130768533348492,-78.50451649910647,forman
782,1307,0.09568272505093718,-257.5548011129591,forman
782,1350,0.12254164837612012,-230.00923327915083,forman
782,1477,0.22406720257392462,-128.89276471453312,forman
782,1573,0.0703234252841074,-219.69192520992397,forman
782,2359,0.12379663922052588,-263.40401774979654,forman
782,2434,0.07516719615923219,-236.27376347188874,forman
782,2470,0.19967777516356486,-166.7304071072423,forman
782,2996,0.10666930784948582,-185.72954681094453,forman
782,3348,0.46975882643163436,-101.74707220765754,forman
782,3382,0.071415563765366,-304.07710181029563,forman
782,3888,0.18841235338059203,-166.06130343701025,forman
782,3995,0.18064687369806454,-143.97401316752072,forman
783,2791,0.12946708495793194,-5.5495420694945,forman
784,892,0.1341628891112311,-224.2138131551061,forman
784,900,0.08391798200002934,-316.50023464904336,forman
784,952,0.2378045017359534,-214.92735773406935,forman
784,1192,0.5595064859006097,-157.9307071049421,forman
784,1307,0.09471921115945243,-306.1324314443368,forman
784,1350,0.1840554117225817,-238.2944998595062,forman
784,1700,0.08252802428964422,-273.7920340546859,forman
784,2017,0.19237205379444564,-200.41508052684486,forman
784,2057,0.41271786738045924,-179.56182749360588,forman
784,2085,0.21267011832537464,-219.45645884984532,forman
784,2212,0.10333445069191502,-250.1851859599534,forman
784,2359,0.20584970575344239,-255.9041463501302,forman
784,2628,0.09669220480069597,-248.6189380041854,forman
784,2730,0.47089816785546357,-156.1794527867985,forman
784,2943,0.11613865511507536,-254.43060635103302,forman
784,3270,0.28330146873287787,-184.02281433774158,forman
784,3382,0.09955760628887902,-319.46258132814285,forman
784,3461,0.3840294785092304,-167.47765607754593,forman
784,3796,0.11578056214395657,-238.39087721314175,forman
784,3912,0.34975070962192,-175.68651112218456,forman
784,3964,0.09728394291765287,-280.962390030939,forman
784,4013,0.17202810603732285,-220.62540361307364,forman
784,4036,0.2023821401555084,-203.52762796803154,forman
784,4056,0.1612474322846727,-219.81464904329067,forman
785,3075,0.15537996934034273,-23.59451282806588,forman
785,3649,0.36862206900703753,-15.139357088882042,forman
786,981,0.07614130623096307,-107.01172431549985,forman
786,1267,0.08744367266453824,-86.33112707779992,forman
786,1579,0.15116779576470923,-65.20973168735162,forman
786,2020,0.13153593863871596,-90.151440649699,forman
786,3733,0.12053647367741233,-54.77229548419757,forman
786,3765,0.09130653057137528,-87.2156021022028,forman
786,4032,0.24518294188620018,-63.18566893246519,forman
787,1006,0.12621338014101652,-16.238062206111135,forman
787,1265,0.11590648698062843,-28.716511569051136,forman
788,934,0.3139329610939477,-66.38053774248111,forman
788,1294,0.45711828584464526,-63.78599813840964,forman
788,1460,0.14175265727653427,-104.90589117253036,forman
788,1766,0.6312651972154403,-64.66646926169925,forman
788,1886,0.13965570023798765,-98.49466042765167,forman
788,1907,0.1567108328615279,-81.39461988746581,forman
788,2196,0.23401399427198386,-83.37729832470038,forman
