i,j,kappa_forman
103,2014,-1210308.4972524634
103,2027,-243716.20812430463
103,2036,-82348.9959094296
104,107,-47554.21789448017
104,108,-930449.9040056298
104,146,-541452.4660291865
104,151,-102245.22606953717
104,163,-871576.9758400753
104,171,-883349.4843856988
104,177,-4421928.281595979
104,217,-128659.8193337821
104,233,-189355.15988775046
104,247,-976034.2095954159
104,279,-3464424.390455094
104,297,-957913.3479072519
104,304,-654063.2560046788
104,320,-2047884.9991256804
104,322,-1105534.6645228358
104,331,-2740389.7153891004
104,346,-410818.6361727732
104,350,-1330072.163385405
104,360,-483930.30346712074
104,396,-273981.2817480816
104,400,-559380.1844098548
104,402,-3067606.0438830797
104,403,-74281.4393576454
104,464,-1097601.1628572012
104,487,-1002273.4227665118
104,491,-204215.24957151045
104,496,-505649.8843546875
104,530,-1238460.628808005
104,534,-1188194.2649551781
104,559,-1374694.0638725427
104,570,-2632233.9823007793
104,582,-73029.4217808112
104,597,-581462.4514808132
104,601,-1194214.4392216639
104,602,-911149.0916654627
104,635,-2280269.4142222744
104,637,-4215133.899563317
104,646,-1942982.5904548506
104,654,-3724101.8138882425
104,662,-569089.0927503499
104,664,-133226.69199088257
104,680,-3641956.16647427
104,694,-1828881.8752645913
104,705,-217659.2189115149
104,713,-478952.2200119228
104,723,-212101.04901756934
104,747,-218886.2356994274
104,748,-1750115.3870388917
104,752,-1818242.0803024028
104,754,-6006324.591030807
104,771,-6130811.300028798
104,772,-2461293.0875933003
104,780,-2443427.6445350507
104,801,-1325609.6003072024
104,802,-174768.5960460175
104,808,-660310.9100867321
104,815,-3484043.3326570406
104,831,-559916.8897218944
104,842,-2673801.6858063885
104,852,-617939.5541388197
104,863,-3322308.8196957107
104,878,-646795.741472226
104,879,-1610671.9950571924
104,931,-1622142.8652342078
104,1001,-1466674.6062330678
104,1018,-56370.684206318976
104,1029,-1250769.7933052832
104,1077,-115450.90218600674
104,1099,-1187957.7441592258
104,1130,-821035.4247473271
104,1143,-1969159.350897565
104,1147,-1732275.2944577278
104,1161,-923712.7721471118
104,1172,-1525551.1264450906
104,1191,-223481.453549187
104,1193,-3684742.150110029
104,1205,-1060185.6364280032
104,1215,-211063.87036963503
104,1222,-2341014.0012032385
104,1233,-1213742.5436741135
104,1238,-241914.34729760166
104,1240,-1103885.2095429958
104,1241,-2318229.6033987897
104,1259,-554698.7595752726
104,1274,-2255164.3356768084
104,1290,-1656561.5651650801
104,1303,-3380904.127944344
104,1314,-891254.9632943671
104,1316,-715815.5235307551
104,1317,-4156874.6670875675
104,1344,-350379.6346689942
104,1346,-1033428.5093297611
104,1372,-431032.20393279823
104,1412,-525778.0566994685
104,1420,-308043.83634695
104,1422,-823679.3602138952
104,1427,-4983521.32109251
104,1429,-1579871.635352067
104,1437,-4610342.614230919
104,1441,-4660225.117144852
104,1447,-5174114.651061707
104,1456,-418224.3111722682
104,1467,-898417.4193246416
104,1480,-1072795.5713672207
104,1503,-249739.21852728867
104,1520,-1806704.5225927997
104,1562,-4228359.916249474
104,1569,-7618662.031378601
104,1572,-1816933.2222624002
104,1606,-1679491.8785314476
104,1617,-909676.2070479634
104,1620,-655404.3105192778
104,1653,-221399.576180246
104,1678,-2079226.6693453307
104,1688,-231022.93519413949
104,1708,-205448.90892158274
104,1711,-2297427.8393470575
104,1715,-114125.76727966472
104,1727,-1636970.3503418823
104,1740,-1212749.7117384116
104,1746,-766947.2699483902
104,1758,-2292275.5900634336
104,1797,-1524476.8470933046
104,1800,-308034.5671055958
104,1806,-510841.06268038537
104,1827,-104145.00990532286
104,1829,-5027056.187854777
104,1838,-1339240.3519670847
104,1846,-1191838.018165523
104,1856,-5500233.280297693
104,1875,-160225.98653681154
104,1884,-5036214.664623342
104,1904,-723169.389961149
104,1947,-214285.5273817684
104,1955,-582717.2035908551
104,1957,-77155.05810603852
104,1963,-78911.35245128366
104,1977,-2577079.8932498395
104,1979,-1017427.5784272525
104,1988,-1018174.485943264
104,2029,-5689685.49249445
104,2031,-837922.3683365738
105,113,-747453.1378367597
105,151,-3078862.675253484
105,163,-875445.22154353
105,178,-383920.49035546626
105,182,-747237.1851193793
105,204,-28205.69225901197
105,217,-726581.2429975934
105,224,-637363.7176968629
105,249,-81459.07114668537
105,252,-58183.62634184503
105,258,-123048.80668039601
105,278,-427042.70644678344
105,302,-23725.229543078993
105,304,-59681.29554420325
105,322,-1058845.9960745294
105,323,-629078.4752792444
105,360,-234900.50691175522
105,379,-87376.30756110966
105,380,-1357114.5760632458
105,461,-50621.13010675468
105,480,-100923.23300331038
105,482,-839081.4631266815
105,510,-861449.9864265729
105,559,-251827.0402921232
105,570,-61785.9087737718
105,576,-72475.16907947155
105,579,-91940.8125234857
105,598,-538073.2886141792
105,614,-181843.77702724334
105,622,-1888988.734293699
105,646,-1060651.5070725044
105,664,-484646.5930249216
105,681,-173181.82456773028
105,684,-391445.83702215203
105,714,-89752.34684671709
105,716,-900746.5693405521
105,729,-1707290.3493709809
105,752,-58816.942374010425
105,792,-395861.6009942072
105,801,-106250.96473821919
105,802,-414266.40689985757
105,842,-53870.25991819775
105,878,-1644313.9876699648
105,879,-82728.71244821112
105,883,-613873.9842750044
105,890,-447650.81617503625
105,914,-159131.50464527114
105,983,-1390547.580515208
105,994,-1196562.618655113
105,1029,-136026.63356810756
105,1034,-642208.1583204918
105,1099,-1275673.6099520833
105,1109,-2520301.7063937825
105,1147,-191161.22538278124
105,1172,-696893.1134520847
105,1182,-175700.72180516564
105,1190,-56899.69411574602
105,1199,-1411829.5158978228
105,1205,-93018.58145490794
105,1241,-355117.0580543705
105,1259,-343540.3757320322
105,1290,-72964.00370842645
105,1344,-322668.75986622134
105,1390,-48101.87065589953
105,1422,-374859.1195045731
105,1439,-497410.7938017444
105,1451,-185370.646512147
105,1471,-247965.26590799005
105,1484,-1005941.4534868734
105,1521,-99319.20229038151
105,1537,-58292.97791540999
105,1572,-782602.3332102358
105,1574,-1400491.233735301
105,1582,-1446136.7862051139
105,1608,-184387.6103007012
105,1621,-302233.01939427835
105,1633,-52746.57405605428
105,1640,-90604.92178966495
105,1650,-75514.82673435593
105,1688,-1235546.2293782283
105,1814,-857130.0165719504
105,1827,-625167.1225966666
105,1852,-332593.31562328903
105,1908,-119051.61945151587
105,1970,-397882.75267749926
105,1990,-1108503.5154415194
105,2009,-551494.677787468
105,2021,-258609.66938733525
106,117,-169048.57409076655
106,262,-28379.86846180401
106,280,-34585.31520064355
106,306,-26139.17010685999
106,313,-150111.3635011622
106,470,-42095.000059593614
106,497,-147215.51186060224
106,659,-46433.42780142381
106,661,-319683.31601244176
106,774,-10640.09259674924
106,791,-65257.81408476745
106,836,-8357.98894322304
106,848,-14058.40394425632
106,885,-9415.460394135067
106,1009,-33976.09495679673
106,1062,-411117.67153609294
106,1146,-125670.2530786447
106,1204,-80133.2971507491
106,1230,-264153.4490055657
106,1301,-27529.388581594267
106,1325,-21917.933792816766
106,1339,-317129.96714216564
106,1364,-788445.2904000735
106,1378,-277428.37235282373
106,1428,-205854.31463109437
106,1631,-16884.699146159946
106,1655,-232123.6542997315
106,1675,-127362.80502494094
106,1707,-52324.64897405894
106,1720,-19415.661347629975
106,1744,-55911.88956885364
106,1774,-170910.07266663233
106,1824,-125448.4774619939
106,1902,-277855.62489242794
106,1930,-103719.07541472554
106,1934,-5850.39725177538
106,1938,-57272.95445716288
106,1981,-18419.92221686108
107,108,-466524.9875149965
107,146,-194594.43802119902
107,151,-103748.8716464697
107,163,-352054.98645236687
107,171,-576937.4886877688
107,217,-49670.5433866291
107,233,-261741.3552255445
107,247,-963054.7823472993
107,297,-1816646.9635103706
107,304,-267902.5201957722
107,320,-1805859.551119429
107,322,-907751.6012024464
107,331,-5206630.711347885
107,346,-745206.4904134887
107,350,-574549.4582181354
107,360,-193482.16555006726
107,396,-393413.4516567515
107,400,-661362.7713606888
107,403,-93199.57111085848
107,464,-569112.8789912134
107,487,-718879.0994506318
107,491,-73937.86224786605
107,496,-309232.0911109421
107,530,-2227183.01976133
107,534,-2328591.8890360515
107,559,-845151.1047429653
107,570,-927754.4021033563
107,582,-87227.25337385442
107,597,-237118.59539481366
107,601,-2376358.8461493724
107,602,-967887.6071614239
107,635,-2085806.1119330083
107,646,-554548.5439420479
107,662,-750928.3504163009
107,664,-58279.527984856504
107,694,-1657608.9073827325
107,705,-130219.5350957586
107,713,-611759.2577027834
107,723,-141472.29004433093
107,747,-250278.09867856477
107,748,-2543960.747167029
107,752,-907337.951536055
107,780,-4164902.384085616
107,801,-440057.9244595128
107,802,-77190.41291746065
107,808,-392808.15470878704
107,831,-478815.85760950437
107,842,-1132011.2984207151
107,852,-910674.8191359097
107,878,-332233.1890307763
107,879,-526956.4477035068
107,931,-1804738.498596641
107,1001,-923452.6969826721
107,1018,-64746.59405962295
107,1029,-384816.4980291022
107,1065,-1480388.847956223
107,1077,-172488.49851164164
107,1099,-931149.5345924961
107,1130,-501245.530846002
107,1143,-2195510.2399923666
107,1147,-1063814.5668473337
107,1161,-1349580.9780220005
107,1172,-1245113.771541316
107,1190,-1923932.7093855853
107,1191,-228627.73649316176
107,1205,-350192.3279952906
107,1215,-88296.4493843992
107,1222,-3748025.3949673637
107,1233,-1557547.3587700743
107,1238,-283480.89828582254
107,1240,-883049.7710093397
107,1241,-1204301.783331881
107,1259,-297199.5073315589
107,1274,-2794409.4789382312
107,1290,-525552.548457968
107,1314,-1478935.2155507938
107,1316,-577634.3301157228
107,1344,-136171.87412058032
107,1346,-549331.7931304023
107,1372,-672802.3399299015
107,1412,-653229.4118418385
107,1420,-414599.9344154755
107,1422,-494191.291511141
107,1429,-1343078.7355381015
107,1456,-620601.8110042982
107,1467,-361196.60114168393
107,1480,-324233.7358258573
107,1484,-1484814.3973575975
107,1503,-123742.84433272915
107,1520,-1514419.768865666
107,1572,-1507310.2529197955
107,1606,-994729.621174738
107,1617,-1734539.8283104699
107,1620,-1100460.4691689825
107,1633,-1178501.2185376135
107,1653,-241971.96225932517
107,1678,-3851420.1084538596
107,1688,-152238.6176532742
107,1708,-187571.71094325886
107,1711,-2860961.3916416676
107,1715,-131076.14881157075
107,1727,-1313765.526309505
107,1740,-1834648.6126108703
107,1746,-238784.1820706795
107,1797,-3154890.5241672527
107,1800,-335685.36300991673
107,1806,-960646.0169518245
107,1827,-65799.28967449049
107,1838,-1867784.5747209545
107,1846,-586685.5585549329
107,1875,-253959.5865795242
107,1904,-673067.0661252436
107,1947,-141494.33156862538
107,1955,-538422.3297781678
107,1957,-67463.93964562529
107,1963,-47781.86259522937
107,1979,-1671370.5267455108
107,1988,-1792796.9774219901
107,1990,-1323639.1641788443
107,2031,-1509438.6088404865
108,151,-1595178.8716433835
108,217,-177598.4319893856
108,218,-631286.8520750917
108,233,-1263338.0028466978
108,235,-2337446.790106915
108,244,-2192833.1823770343
108,247,-1048881.2098163005
108,249,-569002.8661348756
108,253,-2962811.7978070737
108,254,-210317.6030316464
108,304,-667403.8276986857
108,322,-600693.7781886391
108,360,-51052.567833289475
108,403,-1000384.3907416649
108,491,-1273159.421990478
108,496,-135145.4763307689
108,509,-943396.4643890571
108,510,-392684.1236786043
108,565,-1057274.1308208548
108,570,-156264.1457739995
108,576,-928241.485729033
108,582,-1654014.5267225276
108,597,-41004.579233572214
108,602,-438231.9537561051
108,664,-636565.4604140443
108,694,-205781.16143767603
108,708,-607721.6783604523
108,716,-183359.52250098955
108,723,-80781.8392701136
108,729,-806801.8629166062
108,731,-1093710.4412972205
108,787,-438769.03300683445
108,801,-1829947.6663954027
108,802,-1068847.700951353
108,804,-697852.2710203935
108,808,-177452.18538076128
108,831,-119195.04583621176
108,835,-1578522.4036873095
108,960,-315549.24463895435
108,997,-1018660.2682028143
108,1001,-43661.362255157226
108,1006,-180662.16747461684
108,1018,-1375869.1292721434
108,1029,-107043.76810543957
108,1077,-3208096.9521268723
108,1099,-299894.3245168149
108,1109,-1690598.6961534736
108,1147,-881957.44008971
108,1171,-138627.2172420983
108,1172,-3457578.1229897873
108,1190,-1453427.2804605605
108,1199,-64671.11247603696
108,1205,-947313.7108814913
108,1215,-948169.2180061395
108,1233,-1563531.0587687735
108,1240,-92706.4386473009
108,1259,-78847.22869779899
108,1265,-435539.94950770464
108,1274,-1075244.8230555803
108,1289,-113483.21885078472
108,1290,-1364430.827608136
108,1372,-3919372.995737125
108,1420,-1923046.039272724
108,1422,-145367.6918266665
108,1434,-362466.1192336265
108,1435,-848709.796937585
108,1480,-65121.398187464045
108,1503,-40345.63378671036
108,1521,-777834.7303075606
108,1572,-2999444.9236827013
108,1582,-58049.72151645972
108,1589,-276398.753176349
108,1606,-37036.40756156837
108,1621,-939038.8583669978
108,1633,-680261.9873742677
108,1636,-981328.4479221649
108,1650,-2323257.3426719042
108,1654,-974511.2433630148
108,1668,-109987.00744243874
108,1688,-74499.57493815542
108,1694,-884608.555646296
108,1743,-1649961.499081512
108,1817,-2923772.0809184606
108,1827,-499546.3065545989
108,1836,-2365515.41204635
108,1838,-1474563.298710121
108,1867,-50101.55015116865
108,1875,-3829094.91803326
108,1947,-72800.2036252954
108,1957,-272007.39398880425
108,1963,-144087.08217627415
108,1964,-635435.9489080117
108,1976,-1505930.538406094
108,1990,-34774.412308625884
108,1992,-528782.6015070667
108,2024,-585674.2015732711
109,121,-1857485.3414180516
109,177,-322378.9647811405
109,212,-281774.0333888415
109,225,-400705.6146806222
109,239,-6469205.104991158
109,242,-1239666.6610872664
109,273,-704529.1672380215
109,274,-271520.1514248284
109,275,-157316.62009476617
109,287,-231566.53817820048
109,292,-1982331.385552309
109,320,-409047.46091250336
109,323,-2777402.6675935923
109,356,-193830.04587149757
109,380,-570905.0348431389
109,397,-1192017.4545450949
109,400,-1609674.801237823
109,402,-492762.6764915501
109,436,-93639.4207487727
109,447,-2187712.1548135257
109,452,-1450531.9887215036
109,499,-2697097.080900141
109,540,-4004016.635386365
109,559,-3077388.3644682076
109,574,-425374.9463572319
109,585,-4215016.592303314
109,598,-1752872.1725121336
109,600,-2662000.5610549175
109,612,-1494476.989436467
109,622,-3991847.699213281
109,631,-865586.3950806417
109,637,-213084.9741472484
109,640,-1828385.1092472558
109,654,-813271.6775608019
109,662,-1265871.388844839
109,682,-2666283.7315395186
109,713,-2988805.667903408
109,745,-463144.48941963754
109,757,-134857.45669016242
109,772,-2778325.412782806
109,778,-1395520.4049865478
109,783,-1754364.566936794
109,785,-1189947.1395890575
109,792,-2408864.4735635254
109,797,-2730491.599408933
109,805,-1376687.9690085414
109,822,-535962.9255977266
109,851,-4057567.305485583
109,860,-173355.2307514174
109,875,-730340.8880556658
109,887,-169775.64917700726
109,928,-189058.0791088498
109,931,-1964545.412959021
109,949,-502057.2709640588
109,959,-240247.2949300603
109,994,-961848.8357922059
109,1023,-211668.41626373996
109,1034,-1884652.5951140793
109,1038,-84720.67397973225
109,1104,-2823126.490411482
109,1110,-365131.9158151679
109,1131,-2611279.5912334435
109,1139,-436351.3599089311
109,1141,-66340.27423507052
109,1143,-2535690.712674903
109,1155,-157958.9342535121
109,1161,-1464200.8199104383
109,1191,-2721440.4554531537
109,1206,-160896.06175846662
109,1213,-940144.529719427
109,1222,-1636358.3959254608
109,1250,-165282.25349671248
109,1252,-98239.5280836991
109,1268,-53088.354145439094
109,1278,-2673627.50235519
109,1336,-637645.1015844977
109,1342,-654470.5925771778
109,1352,-930145.0111554692
109,1358,-1341839.7562935476
109,1363,-437413.0688621591
109,1366,-622000.2392957978
109,1371,-899382.585215104
109,1373,-2835543.114513609
109,1396,-220707.38575806544
109,1419,-1578862.0250309801
109,1423,-354275.52479606733
109,1425,-140519.84707884988
109,1427,-537596.3183231677
109,1429,-1187584.941351527
109,1439,-2588620.5472228723
109,1447,-2018086.1117616238
109,1454,-848295.0516857272
109,1464,-872548.3751836501
109,1470,-903311.0463790286
109,1474,-4198344.021340404
109,1482,-630546.1218703404
109,1496,-267239.7125279768
109,1498,-374387.0671502945
109,1523,-4515457.979056379
109,1541,-2092064.6535131582
109,1550,-112997.53534825672
109,1554,-2118984.3731843955
109,1580,-261580.6716547913
109,1587,-2769889.8700913694
109,1599,-1935198.2515837809
109,1612,-3888695.741649468
109,1614,-1187969.8280528649
109,1616,-346726.50607670605
109,1628,-636164.065176071
109,1635,-244067.7597454678
109,1669,-2816019.137581519
109,1693,-781931.8308838606
109,1711,-1119435.7142576526
109,1730,-65722.68764633803
109,1763,-2471176.4004658083
109,1796,-77845.10852935998
109,1804,-1196264.497410127
109,1813,-1177855.4965534238
109,1823,-1255470.7057684995
109,1856,-1687887.2263117393
109,1868,-908969.0739763838
109,1870,-181781.84288597887
109,1884,-831425.709279392
109,1887,-1919042.274202977
109,1891,-886937.9809371544
109,1894,-376123.7515390365
109,1901,-64724.3204188036
109,1922,-327569.8703683448
109,1935,-2657477.4163255473
109,1942,-1184784.020529957
109,1946,-2438335.8272763197
109,2004,-889168.433000112
109,2034,-241939.21595504705
109,2043,-488058.6269714365
110,118,-573278.4561348556
110,127,-231689.6858418619
110,142,-2220372.543835092
110,150,-374153.9876398869
110,164,-141748.10169821233
110,172,-237552.10850690174
110,181,-987178.1698174316
110,205,-218408.10661874863
110,231,-263974.8155091897
110,268,-476410.54299490846
110,325,-2498796.396036065
110,372,-2432580.531669075
110,375,-81880.3093586745
110,423,-138084.47760429748
110,433,-1896712.7144569086
110,434,-1800030.143273394
110,442,-1397383.336202929
110,449,-717444.8281713442
110,519,-1876591.0761138254
110,527,-2585579.020257701
110,533,-975189.3941149613
110,557,-1273937.8832071254
110,560,-728094.4338073551
110,577,-2422153.834523424
110,595,-1492864.6957610098
110,596,-1311683.394518874
110,605,-1139566.750340587
110,651,-1082687.1257724275
110,658,-199207.8576353499
110,698,-389453.62996895344
110,707,-956514.7097948652
110,726,-241371.69289459212
110,735,-524658.8832297425
110,740,-877094.0851453808
110,766,-2267406.861541779
110,777,-539641.2418765264
110,812,-3074033.8164856867
110,813,-354063.34298736334
110,826,-143848.91726487267
110,830,-56802.214839374785
110,850,-151781.6244290822
110,857,-490310.22135579673
110,867,-205640.65878107102
110,874,-347471.48744907684
110,896,-2320520.5457776194
110,911,-1205191.8955623081
110,913,-153121.9779439999
110,919,-258747.53212555381
110,954,-2657223.6963743996
110,958,-49847.40565328371
110,964,-2553967.048592639
110,984,-380658.78442884964
110,992,-492579.925029031
110,993,-1530763.2571698038
110,996,-2504890.906859408
110,998,-871177.617839247
110,1002,-174698.2508486154
110,1012,-1598478.4358007365
110,1031,-338316.87920306507
110,1063,-159843.54822883868
110,1064,-1760428.9779233998
110,1067,-630775.91624002
110,1081,-768139.7930714224
110,1102,-1616502.8308383217
110,1111,-188863.12425279312
110,1115,-1065085.0646241475
110,1152,-4536465.700780397
110,1160,-181888.53661576082
110,1196,-1351961.4981976056
110,1197,-79854.39282103883
110,1208,-703696.1106354543
110,1219,-166968.36556717436
110,1275,-1114291.4642234368
110,1302,-248912.72287694673
110,1337,-460705.9745962087
110,1360,-294729.12462682696
110,1395,-2377054.8716832073
110,1411,-920687.5991559078
110,1433,-2248807.2347505824
110,1459,-1536765.6682206397
110,1468,-1552321.476443487
110,1483,-587029.0461281929
110,1485,-1569822.542854021
110,1495,-2349466.154114219
110,1511,-809231.5001355311
110,1527,-1316070.5490412014
110,1544,-172241.9640860395
110,1594,-83733.98673507263
110,1601,-2679735.8944815756
110,1607,-1314709.3247660194
110,1619,-704885.494562545
110,1639,-116993.4810954209
110,1662,-940451.4374736482
110,1667,-1494783.2085552134
110,1677,-192053.56035267495
110,1702,-232273.94463013083
110,1724,-1958277.6050196346
110,1745,-169449.32498462594
110,1754,-1228236.958311245
110,1777,-729538.7188697909
110,1779,-2691359.927322076
110,1780,-3219825.1941370126
110,1802,-137480.9118456323
110,1811,-291617.15630987554
110,1820,-88434.99237789081
110,1837,-53801.01919198218
110,1845,-167060.63767808097
110,1862,-2772994.702953434
110,1864,-126297.90378360802
110,1878,-1738378.6798788537
110,1880,-1436230.1182556483
110,1886,-1750577.2689180959
110,1888,-580729.6093258284
110,1895,-809637.6054550955
110,1924,-59494.425510249755
110,1936,-793627.6098049225
110,1940,-112723.5007489204
110,1941,-1359847.2579422924
110,1949,-1396712.394572768
110,1962,-2922685.746102434
110,1972,-202696.1019475137
110,1973,-519841.67740340944
110,1984,-242792.77727997128
110,1987,-333251.25169839204
110,1999,-1158304.8536163566
110,2007,-297368.623998121
110,2014,-381622.91530186567
110,2018,-1369395.437367436
110,2025,-2867655.5306997634
110,2027,-1575527.5677423074
110,2035,-1024467.2526747835
110,2036,-219191.5864130714
111,116,-2611978.7025618865
111,117,-108552.64521832198
111,119,-174091.22803313055
111,126,-1547409.7805621796
111,139,-808303.9781080174
111,145,-1159668.0943053644
111,173,-343938.51598256966
111,208,-479686.2146168311
111,230,-396142.9277394616
111,262,-72142.4452069789
111,280,-892006.4968652711
111,291,-624289.5569763868
111,300,-620284.7174467522
111,306,-357327.3231495623
111,313,-87292.1927707142
111,317,-2038374.446788206
111,327,-151176.45924124637
111,349,-608947.6108578795
111,385,-574380.0744354791
111,406,-182708.40988589128
111,421,-122850.14810542586
111,474,-66399.0713543341
111,564,-127604.8793939017
111,623,-2012664.6984105941
111,661,-100723.44615660683
111,675,-574802.4286869987
111,687,-61786.65683448854
111,730,-263133.2880213725
111,743,-105813.56807344352
111,768,-75011.18851310166
111,770,-5411427.759713763
111,776,-31439.753519109272
111,786,-156638.80724391545
111,798,-659442.806358048
111,859,-1307062.5126009
111,862,-98593.63869287464
111,891,-2417979.7823653147
111,897,-1417708.9690956713
111,938,-421653.3590222744
111,956,-891203.7630267952
111,965,-129192.32381820992
111,981,-157711.74342976944
111,1016,-774815.1049941081
111,1033,-368156.6469949834
111,1040,-292869.0443517123
111,1072,-327905.621677095
111,1093,-762116.0575317856
111,1105,-2387575.6855454184
111,1112,-1441648.956833406
111,1151,-132368.2508430166
111,1181,-617895.1726133402
111,1198,-717084.4299614662
111,1217,-1595708.2509055985
111,1224,-2694734.352508577
111,1230,-307835.7074737401
111,1267,-574695.0976592314
111,1288,-691152.974419136
111,1320,-341438.04769540695
111,1325,-384774.2894848026
111,1355,-3469489.4544470096
111,1364,-153246.03426008762
111,1368,-462360.2060990584
111,1378,-781606.3371103627
111,1401,-3105374.2097127964
111,1428,-52808.712614746044
111,1472,-4594743.597893756
111,1528,-993273.6521748144
111,1532,-198332.50766256516
111,1557,-95240.38452474137
111,1558,-178226.17750787898
111,1579,-56665.59669397386
111,1590,-4519608.063095713
111,1623,-445881.0305084662
111,1632,-4072139.3346669925
111,1646,-691834.4833856935
111,1647,-3648284.0498824315
111,1651,-203917.3810944419
111,1655,-242616.25149743064
111,1685,-442230.364486428
111,1690,-311287.4402933854
111,1692,-536435.9896588229
111,1707,-82124.78862842947
111,1717,-320296.13311695633
111,1723,-437103.9706720334
111,1749,-919856.2013131445
111,1805,-2015435.3002804187
111,1826,-309188.79942318634
111,1839,-525419.6838162375
111,1847,-14453.567701465176
111,1899,-1863425.987481482
111,1920,-2746660.595026393
111,1925,-516993.29036013084
111,1968,-2975887.1832366586
111,1974,-693670.4331780352
111,1981,-573031.3980283807
111,2003,-382656.7107011843
111,2020,-205733.0074371097
112,301,-21343.980688462092
112,345,-121339.75426082192
112,727,-34826.48057900616
112,1020,-457.82708055482954
112,1103,-11577.982023844981
112,1177,-46016.43341852862
112,1841,-44214.797171046506
112,1877,-562.4011101728032
112,1995,-1164.608130195023
113,122,-164022.44145679672
113,178,-29399.273725027826
113,182,-123311.5768994837
113,204,-281144.2360129664
113,225,-1248083.9086761263
113,227,-846726.8238249108
113,249,-1818699.1492143213
113,252,-263757.4348998804
113,278,-493571.81062619603
113,292,-166136.54431160947
113,304,-2011617.6899351906
113,305,-1243050.738768796
113,322,-2256475.0680107246
113,323,-588616.9474504177
113,353,-282679.40254469565
113,379,-990840.9741711894
113,380,-180688.2392976334
113,387,-307107.87627294485
113,436,-1860950.3531772112
113,447,-2229742.6424205974
113,461,-437758.72544151405
113,478,-533337.8690452608
113,499,-67020.83852500816
113,559,-374030.18965138117
113,576,-1841931.3111965004
113,579,-107360.65467713372
113,585,-352258.5627075193
113,598,-68330.92410979868
113,618,-482727.0350486168
113,620,-77772.04775934029
113,622,-161815.97269096776
113,631,-529940.6029392404
113,633,-293334.31851518917
113,654,-1737523.363155375
113,667,-1018613.6498770709
113,681,-486675.4698740972
113,684,-327921.68721719534
113,733,-146561.50788299492
113,752,-298301.57055165886
113,792,-142141.81960332108
113,805,-1615563.8429113487
113,806,-185506.70985086312
113,822,-403117.0814092269
113,842,-408424.46636210836
113,890,-130641.26814054722
113,914,-881449.225518858
113,931,-1420963.7782663521
113,934,-1611281.0004250372
113,950,-157922.4640021285
113,980,-148658.70181641108
113,983,-1313648.4473029918
113,994,-170701.79848081688
113,1010,-104059.4491314467
113,1034,-65429.02222139474
113,1038,-1261477.3590805086
113,1049,-36148.88773050047
113,1080,-743950.7424746825
113,1095,-2487920.2866018815
113,1110,-976534.1103609484
113,1134,-2402995.362562191
113,1141,-2047771.372171845
113,1147,-672303.3186274843
113,1167,-2686567.673335445
113,1172,-575910.1954761397
113,1203,-122481.48256579526
113,1206,-525241.2280795246
113,1229,-552095.2688585193
113,1241,-1010603.4863450177
113,1248,-1456228.714043412
113,1250,-2979523.029123685
113,1263,-800427.3175553627
113,1336,-56736.716678942335
113,1358,-271616.72482407524
113,1361,-257247.9483508563
113,1382,-841392.0622864071
113,1390,-810423.0009957284
113,1396,-608137.3081192052
113,1417,-655198.549458631
113,1419,-1408103.4293114652
113,1438,-676972.4628203164
113,1439,-53602.49573526083
113,1451,-591504.8935170633
113,1454,-230365.68288079542
113,1460,-2403980.2310501826
113,1463,-106141.44285662948
113,1464,-281997.43595384416
113,1471,-351278.1466860497
113,1486,-2354328.3622018956
113,1518,-268637.90143476054
113,1521,-1236022.7572792694
113,1550,-336873.93021153286
113,1572,-581570.9203365392
113,1616,-132305.86391330708
113,1640,-107475.98448490455
113,1650,-228501.7465174193
113,1769,-1448477.8856034433
113,1796,-1404757.7800772053
113,1804,-590142.3193751535
113,1821,-2420657.74211809
113,1852,-745879.9092202958
113,1856,-934867.7800428508
113,1868,-343565.282504167
113,1884,-543493.7425468803
113,1885,-2387759.3930386878
113,1901,-2217222.308557324
113,1908,-43774.762927562646
113,1959,-1179312.3860905722
113,1970,-60123.90164759133
113,2043,-1108775.4199009393
114,128,-730666.7586632977
114,171,-121120.53476248497
114,198,-166539.42139085004
114,270,-1227755.6900072678
114,279,-216149.1857280151
114,324,-653227.1929637309
114,369,-696657.0951333013
114,399,-459986.69986638357
114,450,-27918.189496117055
114,464,-150980.84237337534
114,487,-225060.7575317
114,534,-2352732.2289200793
114,547,-2550852.885555537
114,572,-507975.9526695297
114,601,-1610922.0862251322
114,635,-46993.06900555976
114,675,-329419.41611163836
114,705,-1039903.5256301374
114,713,-1228566.4616583835
114,744,-662208.4538315352
114,747,-259799.62445283635
114,751,-71390.69736303444
114,772,-1291663.1720729677
114,790,-41385.91914353413
114,815,-4876066.897960803
114,827,-25852.135537226182
114,851,-2169058.401954045
114,852,-294526.4404806578
114,859,-771518.8241315834
114,863,-3330521.153133459
114,897,-350403.9267095758
114,906,-127052.22706430737
114,915,-499227.5208364489
114,932,-1410926.7594176875
114,986,-233571.45057255038
114,988,-3102491.8963028714
114,1061,-1540689.64006658
114,1068,-1427757.5838265691
114,1128,-749061.9753632129
114,1130,-960621.5726928295
114,1132,-3198174.247856437
114,1143,-215056.90073741777
114,1161,-1534990.454269342
114,1180,-241623.41234054868
114,1187,-219911.66525725008
114,1191,-1963975.964360993
114,1193,-1625113.3759870282
114,1201,-115506.24146915742
114,1222,-1050635.5849788715
114,1238,-240353.09252629578
