u,v,w_uv,kappa_forman
996,1949,0.6722776889801025,2.0
1001,1606,0.40874144434928894,1.182570219039917
1003,1590,0.8157870173454285,-17.618846893310547
1003,1632,0.5926980376243591,-11.054333686828613
1003,2941,0.5143309235572815,-28.241819381713867
1004,3707,0.6333289742469788,0.5852847099304199
1010,1463,0.5637256503105164,0.7509989738464355
1010,3769,0.4331546723842621,1.284062385559082
1012,3504,0.41231393814086914,1.573474407196045
1013,2742,0.7759395241737366,2.0
1014,1768,0.6243469715118408,-2.395942211151123
1014,3659,0.4019852876663208,-2.4933035373687744
1021,2045,0.6117908954620361,-0.12004148960113525
1023,2279,0.4192604422569275,-2.853377103805542
1023,2685,0.720024585723877,-4.011989593505859
1025,2476,0.4290279150009155,2.0
1026,3181,0.7557135820388794,2.0
1028,2970,0.7280754446983337,-0.8965355157852173
1029,2966,0.4163001477718353,0.23077869415283203
1029,3550,0.42982009053230286,-2.9856419563293457
1034,1439,0.8127235174179077,0.3670520782470703
1038,1901,0.47524410486221313,-2.024035692214966
1040,1320,0.4472942352294922,2.0
1041,2843,0.4955678880214691,0.9603829383850098
1043,3059,0.468001127243042,0.9111734628677368
1045,3534,0.569482147693634,2.0
1046,2492,0.4073598384857178,-2.2224321365356445
1046,3722,0.5727537274360657,-0.27908575534820557
1053,1237,0.5212302207946777,2.0
1056,2953,0.5711597204208374,2.0
1061,3999,0.4902998208999634,-14.169801712036133
1064,1196,0.4884376525878906,-34.35511779785156
1064,1667,0.47884365916252136,-24.317625045776367
1064,3350,0.49336257576942444,-7.027963638305664
1064,3522,0.5702711939811707,-22.864578247070312
1069,2341,0.4223489463329315,1.6535375118255615
1069,3218,0.8679981231689453,0.3554408550262451
1072,3389,0.4553493559360504,0.9942049980163574
1075,1386,0.4600808322429657,-2.870157241821289
1075,2331,0.8283029198646545,-4.218379974365234
1076,2242,0.715032160282135,0.5028795003890991
1076,3708,0.41351890563964844,1.0199120044708252
1077,1875,0.48625051975250244,-11.304252624511719
1077,3666,0.5390206575393677,-11.31357192993164
1077,3678,0.49116620421409607,-5.732895851135254
1078,3211,0.5175500512123108,-3.2015833854675293
1078,3624,0.595175564289093,-11.367775917053223
1079,2216,0.5082229375839233,-2.0857155323028564
1081,1196,0.6191944479942322,-32.87738800048828
1081,1667,0.5574246048927307,-24.03702163696289
1081,3376,0.5626856684684753,-11.355140686035156
1081,3522,0.4690553843975067,-23.371105194091797
1083,1563,0.5691372156143188,-2.0663745403289795
1084,2384,0.46972575783729553,2.0
1087,1231,0.41165271401405334,-5.773743629455566
1087,3966,0.41080328822135925,-5.645510673522949
1088,1798,0.405236154794693,1.1867125034332275
1091,1625,0.8583991527557373,-1.0151907205581665
1093,1198,0.5317913889884949,-2.0944344997406006
1093,3377,0.5768567323684692,-6.350577354431152
1095,1129,0.46922025084495544,-2.9631803035736084
1095,2372,0.42407241463661194,-5.762697219848633
1095,2788,0.5548684000968933,-2.2136154174804688
1097,1772,0.6316211819648743,0.7169265747070312
1100,1476,0.416293740272522,0.5675764083862305
1100,2101,0.6041555404663086,0.6542724370956421
1104,2904,0.6362809538841248,2.0
1106,1295,0.495126336812973,2.0
1109,1836,0.5926157236099243,-2.2257614135742188
1110,2915,0.4779926836490631,2.0
1112,3089,0.6909516453742981,0.17113852500915527
1112,3381,0.5851532220840454,0.717597246170044
1113,1794,0.6396471261978149,2.0
1116,2484,0.42891180515289307,0.026548027992248535
1116,2727,0.42251941561698914,-16.06772232055664
1117,2374,0.7659162878990173,-14.409954071044922
1117,3068,0.41335779428482056,-18.906736373901367
1117,3749,0.4186094105243683,-15.995620727539062
1117,3951,0.4053232669830322,-18.94122314453125
1123,3572,0.48283347487449646,0.9357191324234009
1124,1919,0.44663241505622864,2.0
1132,1590,0.48951947689056396,-31.36044692993164
1132,2941,0.6873120069503784,-38.478660583496094
1132,3882,0.6703405976295471,-22.991455078125
1133,2539,0.4379163682460785,2.0
1134,3528,0.40442901849746704,2.0
1137,1212,0.4725925326347351,1.1422405242919922
1137,1815,0.5420359373092651,0.8671833276748657
1139,2733,0.42588552832603455,-2.6633849143981934
1141,1901,0.580696702003479,-3.071563959121704
1143,2493,0.4442901611328125,0.9714123010635376
1143,3239,0.43168097734451294,-2.5812385082244873
1144,3292,0.5560805201530457,0.7064048051834106
1153,2148,0.701579213142395,-0.3921281099319458
1153,2822,0.5593000650405884,0.2847139835357666
1155,1252,0.43044283986091614,-11.15600872039795
1155,2733,0.7428757548332214,-11.587394714355469
1155,2916,0.41646334528923035,-8.315847396850586
1160,3453,0.4099862277507782,1.0231986045837402
1161,1222,0.4288429915904999,-2.5833816528320312
1161,3903,0.5575911998748779,0.17497479915618896
1167,1885,0.47698819637298584,-7.146544456481934
1168,3694,0.46196144819259644,2.0
1171,4046,0.4435429573059082,1.2901601791381836
1172,1572,0.7670051455497742,-3.4137117862701416
1172,3858,0.823731541633606,-0.3430333137512207
1174,1488,0.43906018137931824,-2.025205612182617
1178,2500,0.6293163895606995,2.0
1179,1504,0.4993302524089813,0.7939232587814331
1180,2607,0.4448716342449188,-1.8166770935058594
1181,2707,0.569494903087616,0.7368483543395996
1181,3314,0.43074965476989746,0.4389166831970215
1187,1335,0.5875174403190613,-0.49957263469696045
1187,4011,0.4097643494606018,0.6007311344146729
1189,1812,0.5230382084846497,1.4276139736175537
1189,3508,0.7657561898231506,0.646594762802124
1192,2359,0.44724568724632263,-2.6038758754730225
1192,3461,0.5704827904701233,-11.210357666015625
1193,3051,0.6719549894332886,-3.5636119842529297
1195,1329,0.45390841364860535,1.010561466217041
1195,2465,0.7777881622314453,-0.6837897300720215
1196,1667,0.9666697382926941,-35.900081634521484
1196,3376,0.4215068817138672,-30.05419158935547
1196,3522,0.4668503999710083,-41.96036911010742
1197,3514,0.45357632637023926,2.0
1199,1582,0.8835770487785339,-6.625439643859863
1199,2261,0.7185875177383423,-3.182506561279297
1199,2544,0.5750524997711182,-2.559288740158081
1200,1282,0.9612787961959839,-1.3196988105773926
1200,2621,0.4319555163383484,-1.716078758239746
1203,2675,0.4465962052345276,-1.5500645637512207
1205,1290,0.8706740736961365,-1.2655656337738037
1208,3848,0.43991512060165405,1.3087143898010254
1209,1327,0.47536468505859375,2.0
1213,2238,0.559964656829834,0.7569193840026855
1214,1735,0.511460542678833,0.16066992282867432
1214,3688,0.6435535550117493,0.7815353870391846
1217,1256,0.47685617208480835,-2.8750531673431396
1219,3206,0.7755393981933594,2.0
1222,3903,0.8134688138961792,-3.9698729515075684
1223,2040,0.6488968133926392,2.0
1228,1236,0.6495527625083923,0.6916168928146362
1231,1375,0.48161041736602783,-2.4242196083068848
1231,3966,0.4234488606452942,-5.829111576080322
1232,3356,0.45964035391807556,2.0
1233,2769,0.5849183201789856,0.07615435123443604
1233,2972,0.6427369117736816,-14.791540145874023
1236,2140,0.4669684171676636,-7.694265365600586
1238,1800,0.4685675799846649,-2.1925981044769287
1239,1591,0.48818597197532654,2.0
1242,2163,0.452801376581192,2.0
1243,1928,0.7151241302490234,2.0
1246,2836,0.4818452298641205,-14.818473815917969
1246,3777,0.5534558296203613,-0.22201097011566162
1248,1382,0.5469434857368469,2.0
1252,2733,0.42166027426719666,-5.624488830566406
1252,3686,0.856224775314331,-2.661909580230713
1255,1442,0.50209641456604,2.0
1256,2571,0.4409099519252777,-1.985813856124878
1256,3031,0.4243521988391876,-2.799437999725342
1258,2523,0.5722533464431763,2.0
1259,2543,0.40214264392852783,1.2693290710449219
1266,1786,0.5096046328544617,-24.424211502075195
1266,2542,0.6482605934143066,-22.390457153320312
1266,2612,0.45847249031066895,-50.039188385009766
1266,3094,0.5476886630058289,-23.270065307617188
1266,3197,0.4509478509426117,-40.885414123535156
1272,1666,0.4068077802658081,2.0
1274,2272,0.4002549350261688,-28.05074119567871
1274,2347,0.4558591842651367,-23.502567291259766
1274,2972,0.5858926773071289,-37.8677978515625
1274,3070,0.40630480647087097,-24.173900604248047
1274,3147,0.5489479899406433,-23.16243553161621
1274,3829,0.4362410604953766,-27.481359481811523
1280,1939,0.547277569770813,2.0
1281,2278,0.4043620526790619,1.3716528415679932
1282,2621,0.4888118803501129,-2.1572017669677734
1293,2023,0.43994566798210144,2.0
1294,1766,0.48756536841392517,-6.0831098556518555
1296,2988,0.5437526702880859,2.0
1298,1873,0.5846951007843018,2.0
1300,1381,0.7948952913284302,-3.455326557159424
1300,3084,0.7753557562828064,-0.30936765670776367
1301,3702,0.5342257022857666,0.8640710115432739
1303,3130,0.42036932706832886,0.3712671995162964
1304,1809,0.44546666741371155,2.0
1305,2354,0.6687114834785461,0.7317303419113159
1306,1725,0.5229503512382507,2.0
1307,1573,0.4173241853713989,1.2172930240631104
1308,2507,0.6516314744949341,2.0
1314,2031,0.4703291654586792,1.293508529663086
1317,2360,0.5681986212730408,-15.320172309875488
1318,1755,0.41452038288116455,2.0
1319,2914,0.4859386384487152,0.2573263645172119
1322,3481,0.5942214727401733,0.7102624177932739
1329,2465,0.6346185207366943,-0.09765303134918213
1330,2171,0.4222843647003174,2.0
1332,1597,0.41474783420562744,0.16904425621032715
1335,4011,0.4951808452606201,-0.002307415008544922
1339,2792,0.5109748840332031,2.0
1340,3449,0.569124698638916,-0.1749422550201416
1346,2607,0.6787896156311035,-3.739532470703125
1347,1836,0.4199599027633667,-5.633033752441406
1347,2366,0.4212464392185211,-1.9958441257476807
1347,2758,0.426139235496521,-2.0130391120910645
1350,3270,0.7440128922462463,2.0
1351,1943,0.6630557179450989,-3.291469097137451
1351,3213,0.5131679773330688,-2.7234108448028564
1354,2080,0.4698306620121002,2.0
1355,3956,0.5142366886138916,0.8619563579559326
1361,2675,0.6642269492149353,-2.2602381706237793
1363,3131,0.4843805730342865,-3.0767624378204346
1363,3813,0.44313740730285645,-8.388660430908203
1366,2486,0.5005576014518738,2.0
1371,1942,0.5226136445999146,-0.20172083377838135
1371,2124,0.5443198680877686,-0.18880689144134521
1372,1456,0.4083292484283447,-7.966212272644043
1372,2241,0.43663322925567627,-8.027626991271973
1372,3441,0.49484390020370483,-16.265865325927734
1372,3547,0.4572727382183075,-8.095666885375977
1373,3197,0.4392722547054291,-15.783740043640137
1375,3966,0.8678650259971619,-4.2295684814453125
1378,3511,0.44523996114730835,2.0
1381,3084,0.5411922931671143,-2.5871355533599854
1381,3632,0.4747277796268463,-2.784689426422119
1384,1735,0.46924862265586853,0.2688407897949219
1385,3764,0.48708149790763855,0.84108567237854
1390,3622,0.4462394416332245,2.0
1395,2698,0.6282467246055603,-6.5850725173950195
1395,3081,0.44957032799720764,-5.489955425262451
1395,3863,0.4639907777309418,-3.0317652225494385
1397,2240,0.5929640531539917,-8.203200340270996
1397,3364,0.5741006135940552,-8.174306869506836
1400,2322,0.4834326207637787,-11.108904838562012
1400,2688,0.4638141095638275,-19.396495819091797
1400,2802,0.4365086257457733,-11.292060852050781
1401,2743,0.5719214677810669,-0.37187445163726807
1403,3780,0.5996559262275696,2.0
1411,2065,0.5078160166740417,-5.787589073181152
1411,3418,0.5182356238365173,-10.920268058776855
1412,2521,0.6226988434791565,0.03646695613861084
1416,2929,0.558996856212616,0.957588791847229
1417,2932,0.5816023349761963,2.0
1422,3960,0.7221159338951111,2.0
1423,2339,0.6486663222312927,-23.515933990478516
1423,3833,0.48166584968566895,-16.479419708251953
1430,2415,0.4400830864906311,2.0
1432,1967,0.4430285096168518,-14.95875358581543
1435,3126,0.734716534614563,2.0
1437,2360,0.41590416431427,-15.635555267333984
1445,1866,0.5027522444725037,2.0
1448,3635,0.4407186806201935,0.7112493515014648
1449,2831,0.5546810626983643,0.8083446025848389
1449,3593,0.4539477229118347,0.09673380851745605
1456,3547,0.42710477113723755,0.025003790855407715
1457,4045,0.4321911633014679,2.0
1467,3112,0.6565011143684387,2.0
1468,3667,0.4359856843948364,1.0058233737945557
1468,3816,0.4385282099246979,0.9941936731338501
1472,3415,0.8261571526527405,-14.386760711669922
1473,3459,0.5889425277709961,2.0
1476,2452,0.48138588666915894,0.859502911567688
1477,3348,0.48902812600135803,0.9601926803588867
1478,2735,0.5436760187149048,2.0
1482,2440,0.7013753056526184,-0.6925293207168579
1482,3446,0.43877309560775757,-2.2332651615142822
1485,3423,0.6559177041053772,-6.628387451171875
1485,3473,0.6335178017616272,-6.534299373626709
1486,3396,0.5464785695075989,-8.36233901977539
1486,4016,0.49878227710723877,-2.955071449279785
1488,2176,0.4285769760608673,-2.841433048248291
1488,2706,0.4275553524494171,-2.594332218170166
1496,1870,0.5786956548690796,-3.320526123046875
1501,3238,0.4150359332561493,-5.728907585144043
1502,2062,0.40294843912124634,-16.386287689208984
1502,3798,0.7802059650421143,-8.676804542541504
1502,3857,0.4527271091938019,-47.67914581298828
1503,2896,0.6529281735420227,2.0
1504,4060,0.4022677540779114,-7.7868194580078125
1505,2240,0.5475297570228577,-8.241866111755371
1505,3364,0.499923437833786,-8.061155319213867
1507,3747,0.44460758566856384,2.0
1508,3640,0.4852483570575714,2.0
1509,3014,0.7480810880661011,2.0
1511,3081,0.578019917011261,-2.119903326034546
1523,2520,0.8646735548973083,-4.0356221199035645
1523,2713,0.5279011130332947,-2.4574475288391113
1524,2666,0.45053690671920776,-3.119161605834961
1524,3800,0.4975773096084595,-3.343602418899536
1524,3861,0.4092683494091034,-1.8523852825164795
1528,2335,0.7479650974273682,2.0
1533,3853,0.4269474148750305,2.0
1537,2519,0.7495369911193848,2.0
1539,1854,0.46076008677482605,-17.983301162719727
1539,2011,0.40943917632102966,-14.992426872253418
1539,2140,0.5240333676338196,-22.70939064025879
1539,3415,0.437221497297287,-31.180885314941406
1541,2520,0.4368774890899658,-5.676033020019531
1541,3657,0.40894678235054016,-1.917872667312622
1542,2654,0.555388867855072,2.0
1544,3846,0.6443662047386169,2.0
1549,2337,0.5783287882804871,-8.239375114440918
1554,2876,0.67992103099823,-0.6117583513259888
1554,3859,0.5178863406181335,1.2943220138549805
1555,1857,0.5161710977554321,2.0
1559,2668,0.42448288202285767,2.0
1561,2114,0.4452984929084778,2.0
1562,4066,0.453357994556427,-7.562864303588867
1563,2837,0.5585389137268066,-2.7264342308044434
1567,4080,0.5941606163978577,2.0
1570,3001,0.6528319716453552,-3.7226617336273193
1570,3771,0.4110604524612427,-2.4706809520721436
1570,3984,0.4468876123428345,-10.974579811096191
1572,3858,0.6163014769554138,-2.973968029022217
1573,3488,0.5124049186706543,0.803900957107544
1576,2062,0.44074639678001404,-8.114297866821289
1578,2403,0.6980738639831543,-16.492595672607422
1578,2551,0.5097612142562866,-16.279996871948242
1578,2727,0.4623035192489624,-24.100086212158203
1579,4032,0.40836891531944275,2.0
1580,2595,0.4150947630405426,-8.110697746276855
1582,2261,0.6533526182174683,-2.813349723815918
1582,2544,0.6314806938171387,-2.9365313053131104
1590,1632,0.508941113948822,-23.677627563476562
1590,2941,0.52618807554245,-40.97604751586914
1598,2836,0.4168461859226227,-14.308012008666992
1602,2687,0.4396974742412567,1.3477203845977783
1604,2858,0.4221811890602112,0.07435142993927002
1604,3952,0.47253724932670593,-3.1981348991394043
1606,2508,0.4864639639854431,0.8326491117477417
1610,3062,0.5376916527748108,-3.1483919620513916
1610,3659,0.5384225845336914,-0.27614736557006836
1613,2087,0.8133776187896729,2.0
1614,3628,0.45526811480522156,2.0
1616,4062,0.5395482778549194,0.8525748252868652
1617,1797,0.5664119720458984,-8.146123886108398
1617,3051,0.5412716269493103,-2.782043218612671
1619,2655,0.6409434080123901,-7.0379228591918945
1622,2901,0.40879860520362854,2.0
1626,1679,0.5127731561660767,1.015026569366455
1628,2685,0.41964516043663025,1.6424837112426758
1632,2941,0.6471151113510132,-32.2009391784668
1632,3882,0.5265160202980042,-16.247509002685547
1635,3395,0.48131227493286133,0.04215371608734131
1635,3399,0.5684599280357361,-8.169464111328125
1639,2378,0.4257429242134094,2.0
1647,1968,0.41404959559440613,-15.494712829589844
1651,3698,0.5274090766906738,-2.12164306640625
1653,1708,0.5778920650482178,0.8982117176055908
1653,2206,0.5206420421600342,1.107239007949829
1654,3457,0.8794729709625244,-1.3209233283996582
1654,3884,0.4382423162460327,0.8012949228286743
1655,3727,0.49916285276412964,0.8466144800186157
1657,2525,0.4068639278411865,2.0
1662,3527,0.5037164092063904,2.0
1664,2504,0.4623526632785797,2.0
1667,3522,0.4594774544239044,-31.767745971679688
1668,3445,0.40004730224609375,2.0
1684,3171,0.4466283917427063,-23.315448760986328
1684,3857,0.7634626030921936,-41.87403869628906
1684,4005,0.8608962893486023,-16.396310806274414
1685,3314,0.49134325981140137,0.8723453283309937
1686,1712,0.4121507406234741,1.3327932357788086
1688,3286,0.6129007935523987,2.0
1690,3698,0.780855119228363,-2.5181033611297607
1692,3170,0.4720572531223297,2.0
1693,2268,0.5866269469261169,-10.57766056060791
1693,2974,0.6096234917640686,-10.640152931213379
1693,3325,0.7690104246139526,-7.009119987487793
1694,1743,0.42269933223724365,2.0
1700,2943,0.8066703677177429,2.0
1711,3239,0.6060238480567932,-2.211254596710205
1712,2091,0.5588875412940979,0.714214563369751
1713,2866,0.430556058883667,0.4759194850921631
1713,3157,0.41550832986831665,1.0358989238739014
1728,4082,0.48197516798973083,2.0
1729,2409,0.5408135056495667,2.0
1737,2278,0.566117525100708,0.6858989000320435
1738,3836,0.5075939893722534,1.0460505485534668
1741,2216,0.5046359300613403,-2.0763392448425293
1744,2133,0.4312041401863098,2.0
1749,1968,0.5860947966575623,-23.69288444519043
1749,2115,0.5049784183502197,-7.050882339477539
1749,2582,0.5279731750488281,-10.811330795288086
1749,3389,0.4527145028114319,-8.01053237915039
1756,3608,0.7475371956825256,2.0
1757,3931,0.5357760190963745,2.0
1759,2603,0.4265735149383545,-8.168956756591797
1766,2196,0.4330333173274994,-1.7618062496185303
1773,1910,0.45789265632629395,0.9182345867156982
1775,2785,0.5946845412254333,0.8240175247192383
1776,3400,0.49393486976623535,2.0
1779,2374,0.5479372143745422,1.3697104454040527
1781,3650,0.4043292999267578,2.0
1783,1855,0.48389506340026855,-13.756088256835938
1786,2612,0.42561766505241394,-25.395389556884766
1787,2645,0.48510921001434326,2.0
1788,1983,0.6012977361679077,-2.7433922290802
1796,3899,0.8167174458503723,0.4786374568939209
1797,2793,0.5862736105918884,-7.963170051574707
1797,3051,0.6097805500030518,-11.110047340393066
1800,3691,0.42565709352493286,-1.9174795150756836
1816,3593,0.40327855944633484,0.594895601272583
1816,3852,0.6114598512649536,0.6160672903060913
1817,1903,0.46032217144966125,1.1331737041473389
1822,3707,0.4031261205673218,1.5198097229003906
1823,3896,0.5897426009178162,2.0
1829,2903,0.48159366846084595,2.0
1837,2883,0.42619800567626953,1.2372825145721436
1838,2173,0.7246648073196411,2.0
1852,2720,0.612225353717804,0.9473147392272949
1854,2011,0.5421516299247742,-3.4504752159118652
1854,2140,0.43475401401519775,-10.895500183105469
1855,2977,0.4380558431148529,-14.024628639221191
1855,2997,0.4302207827568054,-14.06956672668457
1859,3771,0.5401294231414795,0.7423701286315918
1864,1987,0.49071004986763,-2.012519121170044
1864,2671,0.6720688939094543,-3.7240653038024902
1864,3726,0.42204898595809937,-1.7031276226043701
1868,2895,0.6472182869911194,2.0
1870,3631,0.5776433348655701,-2.0335865020751953
1875,2323,0.40388092398643494,-16.174251556396484
1875,3666,0.78131103515625,-16.238893508911133
1875,3678,0.6452417373657227,-11.541034698486328
1878,2455,0.6412437558174133,2.0
1881,3867,0.44442814588546753,1.1331162452697754
1885,2185,0.6221140623092651,-11.365046501159668
1885,2495,0.5414943695068359,-7.140510559082031
1887,1935,0.6132745742797852,-0.10310924053192139
1887,3408,0.504130482673645,0.5087838172912598
1888,1973,0.4498898386955261,0.9657931327819824
1889,3905,0.4724581241607666,2.0
1893,2042,0.4119069576263428,1.0990190505981445
1893,3917,0.4536534547805786,0.905646800994873
1894,2459,0.43688300251960754,-1.2395224571228027
1895,1941,0.763371467590332,0.44018125534057617
1897,3576,0.5127099752426147,2.0
1899,2826,0.4407612383365631,-5.57227087020874
1899,3232,0.5184924006462097,-6.083555698394775
1903,2517,0.5235309600830078,0.8751239776611328
1906,2728,0.47223642468452454,2.0
1910,3772,0.4212493896484375,0.06574809551239014
1912,2564,0.7304186820983887,0.6478796005249023
1912,2778,0.49963465332984924,1.4257464408874512
1920,2743,0.4633009731769562,0.112662672996521
1920,3501,0.41351744532585144,0.563011884689331
1921,3721,0.44867920875549316,0.8985199928283691
1922,3843,0.4383836090564728,0.9352476596832275
1924,2671,0.46254366636276245,1.417985200881958
1935,3408,0.666125476360321,-0.34368133544921875
1937,3128,0.6699726581573486,-2.3273606300354004
1938,2275,0.4533102214336395,2.0
1942,2967,0.4043188989162445,1.2760894298553467
1943,3213,0.7263672351837158,-0.4130125045776367
1944,3328,0.48850589990615845,2.0
1946,3923,0.5916528701782227,2.0
1954,2427,0.41667675971984863,2.0
1955,2195,0.4250766634941101,2.0
1956,3572,0.4523112177848816,1.0664145946502686
1962,2280,0.5959578156471252,-6.266733646392822
1962,3378,0.4722864329814911,-2.8478662967681885
1963,2281,0.5097977519035339,2.0
1964,3545,0.5739749670028687,0.8042886257171631
1967,4079,0.42707180976867676,-14.378396987915039
1968,2582,0.9007360339164734,-17.600540161132812
1973,3423,0.43463435769081116,-2.8055710792541504
1974,3738,0.5091743469238281,-0.2035917043685913
1974,3792,0.48674020171165466,-2.9807991981506348
1975,2121,0.45731237530708313,2.0
1977,2006,0.4448001980781555,2.0
1981,2662,0.5481127500534058,2.0
1983,2367,0.661413311958313,-6.439702033996582
1984,2861,0.5128753781318665,0.864883542060852
1984,3110,0.44607529044151306,1.1448805332183838
1988,2590,0.560304582118988,-3.0365021228790283
1988,3972,0.540348470211029,-2.950960874557495
1989,2463,0.7071069478988647,0.5606287717819214
1998,2687,0.60365229845047,-0.5035611391067505
2003,2604,0.55595463514328,2.0
2005,2568,0.4086620509624481,1.1718294620513916
2008,3150,0.5642095804214478,-0.139060378074646
2009,2021,0.43358126282691956,2.0
2012,2350,0.4621255695819855,0.9152823686599731
2012,4036,0.42383962869644165,-2.7842869758605957
2013,2721,0.45686450600624084,1.4129159450531006
2015,2816,0.4798215925693512,0.24476730823516846
2015,3438,0.45997363328933716,0.3794834613800049
2016,2265,0.6286896467208862,-2.1431241035461426
2016,2454,0.7429736852645874,-6.852268695831299
2016,3809,0.47543632984161377,-2.697697401046753
2017,2628,0.4272005259990692,-15.63665771484375
2017,3796,0.5402928590774536,-15.22831916809082
2017,4036,0.49239882826805115,-18.430038452148438
2031,2340,0.6170572638511658,-3.5457139015197754
2034,2595,0.6599694490432739,-11.202581405639648
2034,3665,0.4935574531555176,-5.694415092468262
2043,2468,0.5706249475479126,2.0
2044,2776,0.40699413418769836,2.0
2048,3828,0.5243186354637146,2.0
2051,2480,0.44187256693840027,0.96224045753479
2054,2703,0.4607282876968384,2.0
2058,3015,0.43409106135368347,2.0
2059,2926,0.5094802379608154,1.3691489696502686
2059,3946,0.7118352055549622,0.6876975297927856
2062,3710,0.6515377759933472,-11.465238571166992
2065,3418,0.6229739785194397,-11.251703262329102
2066,2186,0.6060558557510376,-16.320106506347656
2066,2488,0.40396812558174133,-10.898092269897461
2066,3420,0.7210354804992676,-11.560063362121582
2070,3256,0.45485416054725647,2.0
2078,3682,0.44357943534851074,2.0
2079,3189,0.5834313035011292,0.8646078109741211
2085,2730,0.5771075487136841,-13.53698444366455
2088,2323,0.4747864007949829,-7.8284196853637695
2094,3490,0.4085410535335541,-1.5772392749786377
2094,3864,0.8228863477706909,-1.0024546384811401
2097,3724,0.44684940576553345,2.0
2098,2830,0.4052495062351227,1.284667730331421
2103,2260,0.630563497543335,-2.3524091243743896
2104,3363,0.7943747043609619,2.0
2106,3161,0.4509868323802948,-1.7687764167785645
2117,3658,0.46017923951148987,-2.798029899597168
2122,4004,0.402313232421875,1.0482983589172363
2125,2964,0.7824068069458008,0.4890937805175781
2125,3196,0.44524696469306946,0.7562153339385986
2126,2212,0.4367842972278595,1.1707932949066162
2131,2700,0.40910524129867554,0.19639897346496582
2131,3040,0.4249762296676636,-2.607548713684082
2135,3521,0.6747029423713684,2.0
2136,2402,0.5387422442436218,2.0
2137,2208,0.5233824849128723,-1.9835259914398193
2137,3264,0.6270450949668884,-3.3549814224243164
2141,3144,0.41704145073890686,-2.798137903213501
2141,3265,0.4123300611972809,-2.7686636447906494
2145,2765,0.4660803973674774,-18.30868148803711
2145,3525,0.41835474967956543,-10.761345863342285
2147,2253,0.46504175662994385,-2.013167381286621
2148,2822,0.5837069749832153,0.15120387077331543
2160,2700,0.47608262300491333,0.8535656929016113
2165,4063,0.4049227833747864,2.0
2166,2876,0.46362248063087463,1.4297735691070557
2169,2692,0.5501108169555664,-7.053796768188477
2176,3238,0.4941604733467102,-3.1934986114501953
2178,3532,0.842900812625885,-1.0309032201766968
2178,3611,0.44666677713394165,0.6809180974960327
2179,3776,0.4068061113357544,2.0
2181,2563,0.6302140355110168,2.0
2185,2372,0.43344414234161377,-5.759425163269043
2186,3133,0.4424106180667877,-11.048047065734863
2186,3807,0.5333938598632812,-7.12343692779541
2188,3361,0.8854625225067139,2.0
2190,2317,0.8035432696342468,-29.471637725830078
2190,3116,0.6777163147926331,-30.398998260498047
2190,3221,0.6808309555053711,-23.348613739013672
2194,2697,0.4596422612667084,2.0
2207,3088,0.4158477783203125,-1.904181718826294
2209,2642,0.5506580471992493,0.7370986938476562
2210,2797,0.5588233470916748,2.0
2212,2359,0.5143001079559326,-0.29265785217285156
2216,2224,0.43765729665756226,-1.8478167057037354
2217,2354,0.5029124021530151,1.3093464374542236
2219,3533,0.42015451192855835,2.0
2221,2902,0.4417228698730469,0.13239145278930664
2221,4023,0.45593559741973877,-3.1315393447875977
2232,3104,0.425424724817276,2.0
2233,3180,0.4670097827911377,1.754399061203003
2240,3364,0.7973822355270386,-16.065807342529297
2240,3964,0.5181249976158142,-7.122920989990234
2241,3441,0.4368732273578644,-8.225183486938477
2248,3805,0.43474724888801575,-1.9987521171569824
2249,2635,0.8572929501533508,-0.26111936569213867
2249,2976,0.733970582485199,0.2034752368927002
2253,3324,0.519945502281189,-2.692969560623169
2260,3494,0.4330049753189087,-1.8594274520874023
2264,4019,0.8852898478507996,2.0
2267,2339,0.41476351022720337,-15.200714111328125
2268,2974,0.9814226627349854,-6.7284932136535645
2269,3036,0.5029761791229248,0.8715449571609497
2270,2996,0.6170100569725037,2.0
2271,2978,0.5306898951530457,2.0
2272,2972,0.5123147964477539,-18.462766647338867
2273,2676,0.4072231948375702,1.3568744659423828
2273,2913,0.563289999961853,-0.6064409017562866
2274,3239,0.6150346398353577,-3.5847280025482178
2274,3242,0.4182349145412445,1.4332542419433594
2280,3378,0.5219929814338684,-2.8644235134124756
2285,3017,0.4536725580692291,1.3324916362762451
2293,3208,0.5037729144096375,2.0
2296,2514,0.4835435450077057,-0.02699577808380127
2296,3128,0.4508342742919922,-2.6897003650665283
2305,3781,0.454333633184433,1.1474294662475586
2306,2458,0.4790216088294983,2.0
2307,2376,0.4709858000278473,0.9435716867446899
2309,3522,0.6138502359390259,-17.95720100402832
2309,3750,0.47573965787887573,-2.0116968154907227
2314,2950,0.4453597664833069,2.0
2317,3116,0.7854557633399963,-29.55330467224121
2317,3221,0.5915459990501404,-23.901506423950195
2322,2688,0.5651251077651978,-23.94426727294922
2322,2802,0.5967292785644531,-16.587772369384766
2322,3969,0.48252207040786743,-7.035987854003906
2323,3441,0.4084676504135132,-16.200862884521484
2326,2894,0.7373883724212646,2.0
2327,2688,0.41357555985450745,-15.572942733764648
2337,3360,0.5074058771133423,-7.963639259338379
2339,3833,0.5286399722099304,-24.13924789428711
2340,3565,0.42294543981552124,-1.7176172733306885
2356,2369,0.5546141266822815,2.0
2360,2793,0.6647363305091858,-14.867053031921387
