node,mean_kappa_forman
2705,-50204118.851255335
2713,-95386979.87722683
2721,-120088261.77036852
2733,-115278025.28530179
2748,-165642504.0752575
2754,-63839433.49966776
2765,-131175444.25123963
2782,-61255079.29177162
2783,-76295902.68305893
2821,-104096987.33720827
2838,-101005041.46622519
2847,-69623447.2951249
2867,-112951649.28398287
2876,-121538375.47332841
2884,-94264735.63480829
2885,-116447235.32667051
2902,-87900217.03653103
2916,-110993942.42396171
2937,-107370753.36541757
2949,-62504933.382399924
2967,-106120553.40076788
2974,-117820941.01221833
2993,-87099324.30506605
3009,-80203957.4229571
3024,-88998755.17639685
3028,-94563921.59385672
3041,-46071886.108831614
3043,-57920323.67131801
3066,-82387195.84047106
3086,-148788437.00325152
3105,-94682950.963737
3110,-67714615.7261997
3131,-75929609.70383243
3150,-111114463.84551209
3171,-120945471.93562041
3177,-97909933.87428747
3185,-48267533.0405847
3192,-65973627.869407006
3200,-92678302.56443019
3206,-81692157.01650563
3234,-71243647.12919092
3277,-51591503.23707136
3295,-62038140.4457787
3325,-116969687.57441305
3350,-80545111.02738838
3366,-94363289.3205916
3376,-82297082.5838205
3387,-74150068.82384084
3395,-74149576.72096603
3399,-82176228.19251126
3408,-69019783.98728545
3411,-91082848.68954541
3418,-94694899.93779019
3419,-88503330.38561957
3420,-97083393.40930912
3423,-110944476.85255805
3446,-89556252.7719953
3473,-116853207.40956795
3483,-38057792.22410024
3485,-110770906.7535367
3504,-85729787.58811216
3522,-91201287.74647562
3525,-127900606.00418909
3528,-94921961.30910024
3563,-77460221.23503093
3580,-132353288.81632026
3586,-77926934.6523601
3611,-58125929.77223124
3656,-68546583.32880862
3657,-76126107.31651786
3667,-72968907.07330391
3673,-67846291.49663208
3686,-97067244.92359263
3693,-90705135.58020645
3697,-42712269.72462352
3710,-136014448.50283682
3726,-80428660.57362331
3743,-94169745.36654307
3750,-107326005.00921777
3760,-83036477.33141196
3763,-43667422.177145384
3798,-159058495.88196722
3813,-67156391.52496973
3816,-70587735.95649196
3820,-152350926.7924573
3841,-106340589.07254153
3846,-83272307.38803615
3854,-91137452.57798748
3857,-165498561.2589543
3860,-114523546.80829687
3861,-37774651.12126653
3886,-77914167.54521967
3890,-60391579.88061131
3892,-68276133.14594546
3896,-77031514.85714853
3912,-111460736.71258385
3934,-94683082.31539059
3944,-85304307.5979007
3966,-135098029.2692673
4005,-146671602.7063398
4023,-96145028.01990338
4039,-120495438.61496514
4042,-113351146.51276995
4056,-122245878.207119
4086,-79808583.95509328
4,-92288613.45356807
6,-82106807.65875094
21,-57465659.49878873
38,-88924139.89429495
45,-55694208.4975288
56,-117472852.81374374
68,-46328165.787096605
71,-53110387.652701385
72,-114191273.68667822
74,-107597131.04352546
96,-37761587.45231662
100,-106034807.5639254
104,-67555693.14943808
128,-71912758.2976091
233,-64078658.16758709
238,-49782328.58427037
247,-52226715.78749438
270,-44735129.80564398
272,-67515367.00789142
279,-73601059.54459655
297,-91121071.65902726
310,-117417522.56919554
331,-112769455.5932549
346,-100480995.03789376
365,-142252739.02030194
369,-77654112.77343579
376,-70397195.03753178
392,-78176350.63119428
396,-74752100.59751858
403,-69482153.49915884
406,-46080223.920056835
477,-34221296.688728884
492,-53057702.35169268
507,-107184613.30112256
522,-44042820.53496824
530,-111848581.00373933
534,-87924179.39440385
547,-100338732.77144735
582,-81826843.49150912
583,-74069070.23003194
601,-92042425.39147983
623,-68933701.75829647
628,-94355663.23417643
630,-33990762.047981195
655,-124218389.4988177
662,-104902968.771493
680,-130504750.09565057
690,-49000953.20097308
712,-38679193.80017405
713,-98028271.59198745
720,-52133682.06357777
747,-66666225.34864327
748,-71756597.59031546
771,-102424311.93967444
772,-79371795.21440144
780,-99940302.13457409
793,-44680440.415369935
814,-48613190.490456365
815,-103249013.56579623
827,-50558798.02011876
851,-89638132.40037338
852,-75081741.3327584
859,-47475172.21996838
863,-102178799.95636478
884,-32272857.21144154
897,-44602157.032807335
905,-55959906.4623095
915,-70726925.5452664
932,-66463130.61718348
938,-40357355.030862175
967,-43559518.94925617
1018,-63327890.72369791
1028,-63786888.10191361
1036,-53856355.93033538
1047,-95294077.26716705
1060,-30063491.312506016
1072,-48086713.11930505
1077,-84927593.99159066
1078,-126271199.25262082
1161,-83956461.7950553
1193,-81179447.03140345
1222,-85051875.32334171
1224,-77630620.5705811
1228,-99144730.33311534
1236,-88160236.95496967
1238,-68682244.25149347
1297,-32081859.791318998
1303,-117146027.9019375
1314,-60221729.12898179
1316,-38412847.37362751
1317,-90007637.38860585
1372,-92618978.84336828
1393,-41210244.11384944
1412,-61229302.667485066
1420,-67222015.42276306
1431,-74380245.8071519
1437,-99750519.64785936
1441,-94352774.38376683
1456,-84518379.06757389
1477,-87968141.12722285
1509,-102194413.2531067
1520,-37030672.91025317
1549,-88120264.06341085
1556,-70995153.29460995
1560,-33086259.416336436
1562,-113993901.34703271
1569,-114897278.8034233
1613,-67630497.34952709
1617,-90498092.99358614
1620,-93086565.6781006
1647,-82442465.50066344
1649,-71495550.47749284
1653,-56678362.02470121
1665,-49277207.61579122
1678,-90027712.22799203
1705,-55849672.87765758
1708,-43255606.45051153
1715,-54938398.264231876
1716,-67099555.62571265
1723,-47904568.04609315
1727,-32533510.71904657
1740,-55322584.91394844
1776,-56273892.06721141
1781,-34444526.00528041
1782,-41992255.11319053
1797,-103469525.38458721
1800,-53254654.97426658
1806,-95743663.85276765
1816,-99409127.73549274
1829,-114053681.2584105
1838,-76966202.5797806
1854,-90577940.80641018
1875,-104735982.03638335
1933,-31931492.357918177
1955,-33521373.036066655
1968,-80810346.40384066
1974,-73223374.49366009
1977,-49565048.126862735
1979,-62135651.22306534
1988,-87084361.93461284
2004,-96700567.97586259
2006,-49220699.68610159
2010,-63552548.02330732
2011,-85214875.07695685
2029,-104066318.36267728
2031,-100058043.81102303
2047,-48220421.08405088
2087,-73493443.06993939
2088,-84596925.41997898
2090,-47427986.20708582
2092,-58422986.07239825
2097,-68416618.26356506
2159,-56537619.52730396
2168,-67782700.28759244
2170,-58809781.61732477
2173,-66923399.830789946
2190,-133454766.50966343
2194,-81906909.41978632
2195,-39978992.54721502
2205,-57057566.91224073
2206,-62505840.07268502
2233,-57321197.17098745
2241,-91883297.20780705
2266,-90890770.62344192
2293,-62744974.6014495
2323,-94612767.23435263
2324,-54018248.21666871
2331,-113245454.23332639
2337,-94979342.65614843
2340,-88038594.31460203
2347,-87211084.65141962
2360,-108863813.44501923
2361,-80151050.54413767
2444,-22986613.05500303
2503,-54161920.70126261
2521,-68487901.0884734
2542,-101743663.75110106
2582,-84392029.44299221
2590,-90138622.65080933
2598,-73621888.70831841
2599,-86693208.01938368
2615,-79342581.5002449
2629,-54592311.35753029
2648,-93750999.03817692
2657,-101870965.73828863
2668,-29869168.030265376
2673,-107694995.02203192
2695,-103372375.35804217
2718,-106519470.69203576
2756,-63206352.92260138
2759,-60110087.00375108
2763,-59462080.53387843
2769,-99598724.93036285
2775,-105745776.00658903
2787,-106432468.15123868
2793,-104788247.54165289
2842,-65749930.73360721
2869,-43963256.21541912
2871,-67769957.12216242
2903,-123122258.13574424
2917,-109814883.07930055
2919,-46875615.565664336
2924,-61558570.10886268
2931,-52788184.526998654
2951,-70300539.42218961
2970,-58968405.02140166
3010,-60187802.473090574
3014,-93887998.91028407
3051,-96407012.58841458
3071,-77585933.94610415
3093,-112149566.4775679
3094,-101753140.63106565
3130,-104514956.51386112
3139,-45702713.14907105
3151,-43081664.21907083
3159,-81404258.17233485
3190,-26575686.001153667
3193,-44711685.61648089
3199,-65900056.36233324
3208,-57054860.08691916
3211,-99418158.98498943
3217,-97182716.45901643
3221,-144461174.4977618
3229,-27967546.91891081
3236,-42629294.64650005
3244,-67170028.78290668
3250,-90863547.45514812
3266,-100742892.88530327
