i,j,kappa_forman
1052,1220,-2807.0071003800745
1052,1264,-10060.066754702431
1052,1304,-5109.03714660568
1052,1347,-11304.999964907469
1052,1405,-5468.631900309754
1052,1486,-11277.91709448829
1052,1574,-3549.211471476416
1052,1615,-24715.26813985193
1052,1809,-3280.3180452004244
1052,1822,-3837.5241143526237
1052,1828,-8350.139467444493
1052,1836,-13215.199026024053
1052,2053,-5006.99814301132
1052,2467,-9527.317894396188
1052,2619,-4146.859151902524
1052,2758,-10366.69906646701
1052,3302,-10262.7530280758
1052,3396,-8734.100598760448
1052,3625,-7654.571345130074
1052,3670,-7547.941615661304
1052,3707,-3320.6965189344637
1052,3819,-2146.706737825723
1052,3904,-2372.1253262732657
1052,3908,-13932.892694581418
1052,3913,-8322.770053253593
1052,4016,-7152.307815842595
1053,1237,-707.4887415696843
1053,1466,-5567.12917969218
1053,1552,-4225.1395448204385
1053,1946,-10633.369268819888
1053,1965,-3691.8986199392834
1053,2093,-10140.622198225436
1053,2225,-1741.069410234388
1053,2806,-2602.8250369017355
1053,3247,-4596.635380656713
1053,3380,-1345.1529426963525
1053,3480,-10770.862702549508
1053,3790,-1050.1025954958786
1053,3975,-1052.5441472711768
1054,1137,-6348.450375142917
1054,1164,-13734.505460495928
1054,1212,-5422.29868527802
1054,1295,-15245.667044917049
1054,1300,-32513.99462254765
1054,1381,-54155.064771815894
1054,1410,-14540.532261645543
1054,1793,-33596.91058273375
1054,1815,-7361.507574092915
1054,1912,-5708.877989474253
1054,1937,-31242.854481695478
1054,2044,-21186.881569790472
1054,2296,-14176.463973210308
1054,2387,-15241.209826035578
1054,2409,-18029.15066881
1054,2502,-12863.040346084063
1054,2514,-30406.860104854102
1054,2564,-8741.9912549048
1054,2594,-28489.053554789898
1054,2715,-47717.95432414544
1054,2776,-7273.348787791484
1054,2778,-4573.433257792793
1054,2843,-11702.33711516456
1054,2982,-11941.930045191844
1054,3055,-20311.095575461037
1054,3084,-18964.653069344633
1054,3128,-33224.92260651783
1054,3230,-8841.200509694787
1054,3326,-3700.013974062569
1054,3579,-3965.5997251847507
1054,3644,-13357.857629015634
1054,3782,-12670.436928657315
1054,3794,-18492.163447848936
1054,3801,-8879.757213361125
1054,3815,-36116.10743920021
1054,3879,-30596.325405464955
1054,3971,-8954.052317657053
1054,3980,-17490.133937393603
1054,4028,-8262.309057512726
1055,1084,-4679.518868973152
1055,1326,-3551.874820487121
1055,1533,-5881.753032800141
1055,1564,-4412.670584226047
1055,1565,-9689.995207224074
1055,1701,-1838.9409618547484
1055,1710,-3364.780895273867
1055,1937,-5203.710858144183
1055,2032,-10107.99201449036
1055,2151,-2383.8874391393933
1055,2296,-9017.500197508136
1055,2341,-24675.850867277193
1055,2384,-4422.640737505324
1055,2387,-4586.5510605133
1055,2501,-18352.659605118242
1055,2514,-6485.10712445909
1055,2588,-2413.648767709045
1055,2594,-17009.587622534887
1055,2714,-33683.93018778036
1055,2839,-9091.295200451179
1055,3128,-5754.041107403481
1055,3375,-4209.227398116736
1055,3575,-4883.170506875293
1055,3612,-15866.31814870001
1055,3629,-2894.0473029959603
1055,3780,-8427.968120287444
1055,3814,-3625.281769764236
1055,3853,-8043.7529823689265
1055,4010,-16131.230853414028
1056,1185,-1091.9260122787653
1056,1318,-5462.180002721069
1056,1513,-1535.2931068324344
1056,1546,-2327.5755109270535
1056,1755,-3034.245209127156
1056,1848,-10351.86363022748
1056,1860,-3497.4986978985617
1056,1926,-3087.635441965834
1056,2094,-7510.1134303270765
1056,2199,-1112.676365322661
1056,2741,-3327.671622350417
1056,2953,-678.7661380034377
1056,2960,-4973.834876190251
1056,3119,-9493.291607721636
1056,3249,-6224.496957617468
1056,3490,-12119.732122268324
1056,3600,-2657.0131815810323
1056,3684,-7547.210634771481
1056,3864,-8433.72652085503
1056,3918,-9206.82906489198
1057,1551,3.9944992506208754
1057,1861,0.9780402042141847
1058,1065,-1906.7183395669572
1058,1379,-326.8680715812632
1058,2223,-1096.8435190886764
1058,2651,-487.21592186533474
1058,2750,-2330.7460807097978
1058,2804,-4718.409064099312
1058,2833,-1970.5762613550662
1058,3013,-1078.6678499824006
1058,3680,-6134.088858353325
1058,3907,-6280.698560576956
1059,1277,-1080.5003966227075
1059,1356,-1626.3149757251567
1059,1581,-373.744274064495
1059,1719,-958.8939931663672
1059,2107,-1717.5562586505418
1059,2312,-3737.788116491995
1059,2649,-2708.625796783008
1059,2806,-3385.7580242647696
1059,3056,-1232.8799436127472
1059,3184,-10465.88642728094
1059,3472,-3308.911957058015
1059,3480,-12527.776143390976
1059,3998,-963.0686798306511
1059,4052,-2485.226035330117
1060,1154,-3904.514480309766
1060,1348,-7270.20910440254
1060,1559,-4820.469921119064
1060,1634,-1097.4643261713086
1060,1665,-7823.799958009682
1060,1686,-7154.5644895281675
1060,1712,-4798.885908588468
1060,1781,-4811.0218281157095
1060,1782,-1198.6833399911711
1060,1785,-5033.542104023014
1060,1933,-1684.827207412048
1060,2091,-4372.835901886789
1060,2324,-19213.27587569631
1060,2668,-10816.548727260333
1060,3151,-5514.805645079231
1060,3400,-9622.491406189032
1060,3460,-5263.333563243796
1060,3650,-2769.817783239201
1060,3652,-6980.3680441431425
1060,4025,-5665.453756706055
1061,1068,-6635.51960274164
1061,1132,-29800.29508698751
1061,1249,-13968.663821370026
1061,1266,-59870.8524333395
1061,1355,-64628.15090219597
1061,1373,-60716.596817379694
1061,1590,-22201.98158713981
1061,1632,-36739.57958609551
1061,1647,-127960.86169678414
1061,1690,-77326.60722812884
1061,1749,-104003.85226047893
1061,1786,-50408.36944279175
1061,1805,-41752.86056937436
1061,1839,-45138.39720714346
1061,1929,-32129.684568526547
1061,1968,-127079.4737324854
1061,2092,-12139.576364969396
1061,2097,-66554.90949821523
1061,2159,-40552.113137557084
1061,2273,-27541.07559096504
1061,2540,-10128.493688216864
1061,2542,-111384.28977408838
1061,2547,-14663.221646297396
1061,2598,-15208.766119046117
1061,2612,-35821.28706891687
1061,2676,-67138.57165674867
1061,2755,-17676.893776021792
1061,2756,-74698.20999676587
1061,2759,-31110.060744554587
1061,2882,-67667.3922412586
1061,2913,-56792.39011852102
1061,2941,-40430.79026645724
1061,3096,-32406.99308529886
1061,3148,-28286.98149352877
1061,3197,-52872.87218531126
1061,3301,-11652.40981334557
1061,3313,-14242.576949465052
1061,3448,-87180.30525179954
1061,3523,-67086.46324463365
1061,3529,-71614.846464207
1061,3574,-38775.50145334859
1061,3583,-28387.873622519604
1061,3636,-8255.33365699999
1061,3698,-90581.95155692154
1061,3723,-33691.21999173498
1061,3724,-84466.99012857593
1061,3784,-9294.03805511659
1061,3818,-67582.65700615253
1061,3882,-40131.012032888546
1061,3949,-86831.94583451764
1061,3956,-108727.10139898756
1061,3983,-19267.7262515417
1061,3999,-9709.22591497138
1061,4055,-24667.079080353924
1061,4081,-27768.59981498609
1062,1138,-1877.2584650978563
1062,1325,-4700.839177625654
1062,1378,-1191.0242961666945
1062,1744,-2042.785488155592
1062,2086,-2871.7081158260917
1062,2133,-3976.78215056721
1062,2214,-8478.634949301246
1062,2652,-1373.4576918165585
1062,2777,-2829.6211194189696
1062,2825,-1393.9569080195602
1062,2962,-1518.4397111732285
1062,3136,-5208.627876959289
1062,3314,-8449.784742837455
1062,3511,-964.381929347858
1062,3897,-3362.245995685247
1062,3902,-1929.8452311443302
1062,4068,-2273.109173185432
1063,1111,-27766.82760632782
1063,1360,-8599.748736538586
1063,1662,-22415.117494043236
1063,1745,-10515.933916908038
1063,1837,-10760.6874360499
1063,1878,-11155.693119121484
1063,1924,-23784.608776425175
1063,1940,-5425.952496242749
1063,1949,-14676.668674929151
1063,1972,-28206.014972532248
1063,2014,-18066.989412672036
1063,2036,-7598.670203747438
1063,2067,-16781.24595607735
1063,2070,-5344.9643251751695
1063,2178,-21688.75843496502
1063,2232,-11163.19771457495
1063,2426,-57469.13843381524
1063,2455,-11864.57139573874
1063,2529,-8333.369083166217
1063,2565,-14204.619719700195
1063,2671,-57180.56402785341
1063,2705,-15749.063249181096
1063,2782,-34297.16670615808
1063,2783,-18866.333144644046
1063,2883,-9140.887427471971
1063,2949,-8132.165067715184
1063,3008,-27394.866244439007
1063,3104,-8231.524310706309
1063,3256,-5343.925133779154
1063,3376,-42390.21615552969
1063,3458,-31335.060170279663
1063,3532,-22544.47040566035
1063,3559,-20686.948006075934
1063,3611,-38610.136311080896
1063,3651,-9714.632741124158
1063,3959,-6660.729309796817
1063,4037,-46851.90676108567
1063,4086,-24086.480259920685
1064,1081,-12389.975547422026
1064,1196,-11276.868946525212
1064,1213,-46830.7877571587
1064,1419,-31634.794267900328
1064,1468,-36233.963570321444
1064,1474,-38108.11689983567
1064,1495,-61809.74411196086
1064,1523,-22891.797221525536
1064,1541,-16536.8126067017
1064,1576,-72278.7728128914
1064,1607,-40246.70005768365
1064,1667,-11344.698535498099
1064,1684,-119873.43573212177
1064,1754,-21275.83104448142
1064,1864,-93163.25586436334
1064,1887,-59803.68322304341
1064,1888,-112363.88609807657
1064,1935,-93473.7647447502
1064,1940,-90860.44518340818
1064,1972,-33138.17433694519
1064,1973,-116673.08940737353
1064,1987,-64959.72242921479
1064,2014,-27432.660945305204
1064,2025,-41692.10096211332
1064,2035,-53025.306559880984
1064,2119,-100321.9214513005
1064,2145,-38296.975960105214
1064,2238,-31007.56689923174
1064,2309,-13906.220102902562
1064,2426,-78928.2324985369
1064,2520,-23766.00767428326
1064,2565,-54879.032556752514
1064,2669,-104602.77831539013
1064,2671,-108544.68912444335
1064,2713,-48194.43171407834
1064,2765,-26845.944497005163
1064,2783,-42495.98142552421
1064,2884,-32686.007823231717
1064,2949,-53348.56614919444
1064,2956,-113360.47627594142
1064,3009,-24113.47402598631
1064,3066,-80279.15140002411
1064,3171,-113483.80105041017
1064,3295,-37744.733576788196
1064,3350,-9778.810378126796
1064,3376,-16735.628489031842
1064,3395,-100361.23098508122
1064,3408,-59641.73596820302
1064,3522,-10933.869858892678
1064,3525,-26621.112341166714
1064,3563,-78107.63363851243
1064,3657,-40235.67625350509
1064,3667,-64567.91501654378
1064,3726,-32472.84013078308
1064,3750,-21979.72027644503
1064,3760,-126442.47289800052
1064,3766,-64461.24954929347
1064,3816,-23304.710059268473
1064,3820,-150818.09686840995
1064,3857,-164070.4694727954
1064,3860,-42486.63680761375
1064,4005,-139240.68610670278
1064,4039,-42344.283010421736
1064,4086,-56261.226964887705
1065,1180,-6710.786981369441
1065,1346,-10473.538889130332
1065,1595,-6379.461747681883
1065,1664,-3704.6867662969917
1065,1746,-8875.773993688477
1065,1952,-3909.887914757809
1065,2149,-6443.7054728824305
1065,2223,-3537.166199680527
1065,2504,-5278.646035757782
1065,2651,-3411.911923244154
1065,2750,-2087.105624265713
1065,2804,-1840.6067814630612
1065,2833,-1239.875922392939
1065,2989,-8429.789839689949
1065,3013,-5932.537133985292
1065,3186,-5908.916414129117
1065,3536,-9277.57932766284
1065,3680,-1393.7895440114237
1065,3716,-4995.652828216742
1065,3907,-2381.090303054375
1065,3935,-7717.110211782712
1065,3961,-9378.605714352238
1066,1088,-5572.741573330153
1066,1113,-2120.1514173343803
1066,1125,-6582.806071723272
1066,1170,-12062.336022686472
1066,1242,-18545.840282185996
1066,1269,-11257.74204706954
1066,1292,-11709.83903066171
1066,1673,-6403.723262088149
1066,1681,-10392.014701310498
1066,1752,-6998.485614232615
1066,1794,-2825.9942055325087
1066,1798,-9367.80830097731
1066,1842,-3920.4001832272506
1066,1906,-10375.548368209715
1066,1989,-3949.0558262392287
1066,2033,-10085.967218818027
1066,2108,-6113.356397056928
1066,2163,-10718.882260841454
1066,2211,-6539.307103883931
1066,2213,-4002.5747300573744
1066,2356,-4802.061800358803
1066,2369,-9306.539014168678
1066,2463,-4213.817116340805
1066,2602,-2438.3550044986796
1066,2622,-8905.07260997683
1066,2632,-11167.01248187213
1066,2640,-15182.447085910248
1066,2728,-18099.67918975831
1066,2930,-7725.001874639073
1066,3553,-11314.461957532469
1066,3751,-10877.46991036614
1067,1160,-3206.811574245117
1067,1197,-13287.474625496445
1067,1235,-9232.813763302052
1067,1293,-5912.051057270421
1067,1811,-3272.040416602347
1067,1820,-11494.691562956294
1067,1840,-6260.868763349835
1067,2007,-8760.44666589555
1067,2023,-10636.806979992409
1067,2118,-11695.746553095943
1067,2307,-13342.460226808125
1067,2376,-24695.020320528725
1067,2424,-3080.2317634878473
1067,2605,-25084.17540330712
1067,2634,-35592.12245192472
1067,2745,-9194.30498480513
1067,2766,-36644.60910508468
1067,2767,-5650.1065850424575
1067,2845,-7413.23759205137
1067,3072,-6771.524996835299
1067,3345,-2405.2743895127414
1067,3352,-7281.79514436111
1067,3453,-3422.9376626609255
1067,3514,-17759.839350118353
1067,3558,-7607.109631521102
1067,3604,-15643.264497282755
1067,3660,-22576.859722640118
1067,3664,-12699.891819223467
1067,4021,-31523.60932966902
1067,4051,-12433.881830496062
1067,4059,-6780.34804749931
1068,1104,-21931.974214458318
1068,1132,-64692.46034408639
1068,1249,-10725.309935066636
1068,1373,-61326.955857521614
1068,1590,-45266.505432130696
1068,1632,-89638.15844441555
1068,1786,-88949.92566882528
1068,1839,-41017.832886550816
1068,1929,-17246.74969304625
1068,2092,-10604.57505482441
1068,2159,-34551.50344304745
1068,2273,-49689.6158939993
1068,2477,-22202.260134669847
1068,2540,-9570.509320159663
1068,2547,-13134.823347721762
1068,2598,-13978.567617203104
1068,2612,-51021.72452817354
1068,2755,-4480.298390210186
1068,2759,-55332.14187552644
1068,2872,-18393.226805359674
1068,2882,-50282.37593726415
1068,2904,-19040.15061117951
1068,2941,-98963.1155857564
1068,3065,-11049.93333035643
1068,3096,-12183.693737323543
1068,3148,-5941.595209917626
1068,3197,-78968.91272562406
1068,3301,-14425.43982624933
1068,3313,-20048.074020559994
1068,3482,-24351.046274215372
1068,3574,-47934.25053644226
1068,3583,-49901.64764517818
1068,3636,-3576.498236095861
1068,3723,-14299.49237063619
1068,3784,-13158.283443164306
1068,3882,-97260.32103997414
1068,3983,-8349.299632138722
1068,3999,-15535.285288252455
1068,4055,-8079.442905960765
1068,4081,-11272.914341839598
1069,1164,-15414.420394657314
1069,1189,-39168.54892198024
1069,1272,-27951.455833608758
1069,1326,-36932.02783920105
1069,1400,-55432.234936601206
1069,1465,-12570.971650848776
1069,1505,-90199.37675351469
1069,1666,-25947.464770952305
1069,1793,-26055.861678475874
1069,1812,-61727.710533400146
1069,1912,-46288.67509981872
1069,1937,-25543.1810033166
1069,2059,-39029.52505502581
1069,2131,-24450.429926863715
1069,2151,-17383.399203761295
1069,2296,-18224.658219316498
1069,2322,-65428.76608336794
1069,2328,-30790.953749903965
1069,2341,-7034.802096168591
1069,2387,-47502.44098444589
1069,2401,-8889.974175607795
1069,2501,-46431.91191665216
1069,2502,-41165.09900524061
1069,2514,-10496.11391023862
1069,2522,-81069.95088682855
1069,2564,-34952.61921810351
1069,2592,-8185.554878067188
1069,2594,-21151.28682330107
1069,2700,-67335.4681824641
1069,2778,-29649.524049793126
1069,2820,-55629.679071874554
1069,2834,-10862.261280353048
1069,2839,-31033.19204578077
1069,2926,-58882.117794344245
1069,3040,-18001.79778423252
1069,3128,-15356.808489358611
1069,3149,-21408.6551462633
1069,3157,-74912.2682071051
1069,3218,-5936.812258204526
1069,3393,-21849.707120399948
1069,3508,-31056.936452106955
1069,3561,-76267.89240277733
1069,3572,-55350.29537672009
1069,3782,-37406.168884229795
1069,3794,-17661.650598286662
1069,3838,-15960.289565369038
1069,3933,-39425.12277881614
1069,3946,-25410.641738769813
1069,3969,-40477.40106489129
1069,3971,-15648.178426877825
1069,3979,-12023.076102489793
1069,4010,-15381.246918471219
1069,4085,-15739.757223128378
1070,1436,-15010.082688007882
1070,1443,-5645.12011297605
1070,1461,-4641.056202468246
1070,1603,-12730.68422100503
1070,1699,-15209.86079000174
1070,1848,-8733.711369694305
1070,1926,-22406.256660922925
1070,1941,-40804.03196244765
1070,2072,-5372.384726792998
1070,2094,-15310.923167893077
1070,2125,-19363.52748476493
1070,2219,-37540.34774695465
1070,2257,-5061.26071857592
1070,2349,-19756.912621155727
1070,2390,-30242.359067957543
1070,2411,-45515.69960220599
1070,2423,-17961.48541115133
1070,2473,-32236.920718270896
1070,2491,-16583.510225990998
1070,2528,-49213.00342327844
1070,2618,-31114.452685321754
1070,2846,-7673.4294093838525
1070,2964,-14937.697978100776
1070,3119,-9943.28264470989
1070,3146,-14021.98618347107
1070,3196,-30823.54165912323
1070,3241,-16805.917325172162
1070,3249,-18815.877508682846
1070,3262,-9242.769018564071
1070,3309,-13942.386521121118
1070,3407,-9971.97054864004
1070,3490,-8910.904171904882
1070,3533,-29620.956125796223
1070,3551,-50522.64139534225
1070,3864,-23596.329996363864
1070,4026,-4906.840465719163
1070,4029,-27154.860626940863
1071,1258,-661.6415611554773
1071,1341,-584.0115064679993
1071,1882,-410.5788483722832
1071,2153,-2171.7446386760435
1071,2239,-1687.372487691402
1071,2523,-1277.5387943037572
1071,3429,-545.6414609549586
1071,4015,-2227.298243815482
1072,1224,-40482.45850121822
1072,1320,-56581.75373303547
1072,1393,-31633.046058194966
1072,1539,-75970.1723918574
1072,1579,-22569.71471664434
1072,1632,-82884.90850552781
1072,1647,-27383.765610815728
1072,1649,-76057.37363822214
1072,1651,-48527.764804283404
1072,1690,-20561.06375140472
1072,1723,-5891.789124744684
1072,1749,-14062.347541504969
1072,1805,-38387.24595827875
1072,1854,-79098.662638659
1072,1968,-25448.52521764965
1072,1974,-13901.04151246206
1072,2011,-78068.02180929988
1072,2020,-9848.319963146623
1072,2092,-44982.258515366695
1072,2115,-22014.877848636057
1072,2286,-12786.147358043225
1072,2324,-38212.61742398923
1072,2582,-24855.647652421845
1072,2756,-20051.20678831075
1072,2759,-12861.403737809469
1072,2913,-72438.87361299788
1072,2931,-28982.256080715266
1072,3193,-11409.979797926457
1072,3229,-11185.446953848632
1072,3313,-19919.25675470315
1072,3389,-6560.612557382632
1072,3412,-21585.771998602973
1072,3415,-68648.06575301713
1072,3574,-33272.98922291062
1072,3663,-19598.401683992273
1072,3698,-32252.962662259586
1072,3738,-28455.0832284475
1072,3765,-8366.3482874934
1072,3792,-22990.172491938894
1072,3818,-25352.81602788342
1072,3981,-13469.32522067423
1072,4032,-21724.83139089074
1073,2099,-61.3945110763544
1073,3362,-1.7906761910500713
1074,1260,-967.8964474349771
1074,1332,-4407.2853040076125
1074,2052,-1753.1609133952581
1074,2142,-1777.5526519364441
1074,3484,-2678.8829291714815
1074,3679,-1160.3922755092208
1074,3811,-309.63397061273236
1074,4072,-1211.519899956641
1074,4088,-378.3165455531696
1075,1078,-25760.422015787288
1075,1087,-67698.77268147915
1075,1091,-128562.5459656922
1075,1132,-153765.4873591011
1075,1207,-52149.0431841076
1075,1228,-59688.947780147224
1075,1236,-40187.63436652839
1075,1266,-62639.351454880525
1075,1283,-22927.525032170597
1075,1317,-58369.40087534455
1075,1355,-82324.60598769205
1075,1375,-103466.6751405775
1075,1386,-13951.631845289281
1075,1437,-104498.87214303657
1075,1453,-41477.98129526426
1075,1539,-111390.74486109454
1075,1549,-127877.56435179783
1075,1562,-81434.16307284345
1075,1625,-136993.1640160848
1075,1632,-159954.31775337536
1075,1786,-116642.06129737623
1075,1797,-137837.8274239195
1075,1805,-158210.5549496593
1075,1829,-124160.66340290465
1075,1854,-69193.82144249619
1075,2005,-18465.09656855242
1075,2011,-71761.45082416912
1075,2029,-32568.79902856323
1075,2135,-123123.19373943828
1075,2140,-50127.17897642791
1075,2194,-114486.47837011101
1075,2266,-131164.12936277594
1075,2331,-10732.06305108197
1075,2337,-73749.82315713602
1075,2360,-94089.49193509453
1075,2361,-120873.23758405197
1075,2542,-42780.60037950045
1075,2568,-32620.288606865248
1075,2639,-37707.6151849124
1075,2657,-66715.15149835974
1075,2695,-59098.92582398555
1075,2775,-54905.28506798004
1075,2786,-36689.9013484671
1075,2793,-85839.18515768771
1075,2885,-66708.31989120661
1075,2903,-118404.63070997898
1075,2917,-78339.9810685789
1075,2927,-34321.15749319054
1075,2941,-117312.02640446178
1075,2967,-108252.55103394946
1075,3051,-156799.56671976016
1075,3093,-95296.99291834052
1075,3094,-34656.94896669544
1075,3130,-131468.0451657362
1075,3197,-121090.23859049808
1075,3211,-38900.064638837335
1075,3305,-45647.97469592229
1075,3360,-38893.40500250417
1075,3374,-145760.33850517878
1075,3488,-96611.79771986452
1075,3502,-83397.3512939499
1075,3534,-56601.43415449325
1075,3543,-17720.024814152035
1075,3583,-135293.75874333273
1075,3624,-34805.2882843723
1075,3880,-19942.101586275934
1075,3882,-107976.2590009311
1075,3883,-130277.15353136863
1075,3966,-81784.37643351905
1075,3970,-26331.629397201956
1075,4009,-101116.94074387016
1075,4066,-87780.30603716013
1076,1082,-19383.614158689874
1076,1255,-4291.410259618971
1076,1442,-4370.18418542826
1076,1525,-12422.866766649404
1076,1547,-12146.737871395839
1076,1560,-10007.597168500271
1076,1661,-3070.4935811113223
1076,1781,-17832.969192482728
1076,2001,-13447.677505119158
1076,2242,-2117.733205158349
1076,2269,-24332.342718261658
1076,2276,-6849.266445860073
1076,2297,-14064.14639216191
1076,2549,-7169.380036145772
1076,2643,-5675.918973859929
1076,2763,-22116.47998468533
1076,2794,-12289.258525212506
1076,2842,-31687.073117928336
1076,2869,-7035.092355311925
1076,2970,-11999.843350977133
1076,3036,-16787.565495138333
1076,3370,-23910.62705383088
1076,3539,-8680.124726987702
1076,3708,-2593.7822464116894
1076,3711,-13015.738141956223
1076,3778,-10209.37013441012
1076,3939,-11385.617925022038
1077,1161,-113393.54398840545
1077,1191,-58534.09887135627
1077,1238,-44293.869645481725
1077,1372,-23135.18525135692
1077,1412,-96587.10388490479
1077,1420,-37360.53283787562
1077,1456,-30337.32820763633
1077,1617,-56137.649571851245
1077,1620,-36558.66207838337
1077,1653,-62179.85708962192
1077,1715,-18843.986502387732
1077,1797,-97217.96293080265
1077,1800,-54516.47802879735
1077,1806,-21510.726439834434
1077,1827,-49300.92350831094
1077,1875,-11615.007004284455
1077,1957,-23734.56395146591
1077,1963,-68251.15866348351
1077,1988,-58388.81338307422
1077,2031,-53879.02979863179
1077,2051,-40259.52110831595
1077,2088,-12933.443495921436
1077,2090,-38447.940251645894
1077,2111,-53192.7817319739
1077,2173,-92007.82990149505
1077,2206,-32712.60485100601
1077,2241,-27611.748775403255
1077,2281,-45130.979392640285
1077,2323,-11872.073412076217
1077,2340,-29684.736947666723
1077,2360,-132656.80909356542
1077,2441,-28999.33715480705
1077,2461,-53476.675313143634
1077,2480,-37588.082820568285
1077,2521,-88635.14262941279
1077,2590,-82430.47610197263
1077,2615,-12904.874904008188
1077,2657,-97433.84483290701
1077,2673,-100976.5685894254
1077,2702,-71686.16395148062
1077,2793,-113227.8209219532
1077,2871,-34033.68857806473
1077,2917,-145487.93625841432
1077,2951,-23402.982917640828
1077,3048,-55288.976846580605
1077,3051,-133137.2442017724
1077,3159,-13426.049431085303
1077,3217,-74169.44324022694
1077,3244,-44292.74720185129
1077,3282,-28496.020151698853
1077,3374,-65967.91304080718
1077,3392,-33462.009484209884
1077,3441,-23675.031071245943
1077,3478,-78157.16344566485
1077,3547,-45940.24484849245
1077,3565,-30239.614435911422
1077,3666,-9764.719606871253
1077,3678,-10346.581519049574
1077,3767,-31317.441099808937
1077,3972,-57580.82465171421
1077,3978,-61603.802170222
1077,4064,-30458.358690247365
1078,1087,-56367.05339411027
1078,1091,-40062.528629193584
1078,1228,-81054.0028143846
1078,1231,-96138.73517345081
1078,1236,-52527.31282570775
1078,1271,-112606.45083555492
1078,1283,-36418.655473688144
1078,1307,-112340.75502975048
1078,1317,-60973.224619114604
1078,1370,-43328.33386163447
1078,1375,-47450.95682475828
1078,1386,-43850.36239235103
1078,1437,-58048.69077615109
1078,1477,-91137.27709736045
1078,1509,-90116.75597012999
1078,1562,-51712.58519826652
1078,1569,-72446.81911598553
1078,1573,-48359.406720666506
1078,1613,-78720.04434466278
1078,1625,-40007.51345939627
1078,1626,-31056.585006793706
1078,1678,-82694.04621465575
1078,1679,-55115.10807622445
1078,1716,-58830.273497886374
1078,1829,-31017.57264127851
1078,2005,-59551.05835186225
1078,2029,-90239.42265517134
1078,2087,-74404.98804348682
1078,2140,-124719.31132933553
1078,2194,-45166.25237582611
1078,2331,-29637.064523738776
1078,2360,-100808.524646826
1078,2568,-117621.75807256582
1078,2639,-68811.50629447808
1078,2657,-146722.3110569805
1078,2697,-75809.41710478251
1078,2718,-74937.20576521978
1078,2775,-16565.70338690164
1078,2786,-33870.994107556086
1078,2787,-23127.55995977812
1078,2793,-127800.91724885922
1078,2885,-32762.771284752132
1078,2903,-47055.80119789136
1078,2927,-27734.383288691297
1078,3014,-99988.46812495787
1078,3071,-37861.09707388447
1078,3093,-23391.611732947094
1078,3130,-81769.24447571421
1078,3211,-10317.354975531049
1078,3305,-21348.29369690546
1078,3346,-60082.297826490896
1078,3360,-135070.6119232828
1078,3488,-27131.895347701306
1078,3493,-23675.815751181395
1078,3502,-22986.71573466027
1078,3543,-26056.56751429119
1078,3566,-74214.89230660931
1078,3624,-11798.490979307517
1078,3852,-55881.79342166576
1078,3880,-17292.827586119623
1078,3966,-44576.92666529529
1078,3970,-31819.200347837435
1078,4009,-21123.669569462923
1078,4066,-45569.86634600169
1079,1096,-52417.68040522046
1079,1174,-36599.74475411163
1079,1200,-56583.14687234307
1079,1256,-84233.66431139373
1079,1282,-60588.7758772003
1079,1385,-12407.6787566769
1079,1408,-51200.09951585218
1079,1488,-26739.653945531474
1079,1491,-18254.648613371555
1079,1659,-16393.25406203501
1079,1713,-70807.27058395706
1079,1741,-8290.181313692847
1079,1759,-16223.780390623655
1079,1763,-38105.52412588698
1079,2038,-18416.852163944353
1079,2059,-90848.56284072869
1079,2141,-21967.231213686948
1079,2176,-20901.88415851703
1079,2216,-6833.9454837177245
1079,2224,-6725.744126287033
1079,2316,-42067.13206557584
1079,2322,-78805.45926975341
1079,2327,-94356.92180872468
1079,2335,-50234.30040741646
1079,2379,-28680.585901238544
1079,2443,-53978.806507362046
1079,2485,-17484.665683093186
1079,2501,-60432.842545879095
1079,2571,-44487.854362185266
1079,2603,-14960.837577953838
1079,2688,-77637.55485023904
1079,2691,-44235.633523912635
1079,2696,-10563.621922096288
1079,2706,-46323.73321726232
1079,2714,-68084.99793058546
1079,2716,-32932.54910751928
1079,2717,-27173.08716291679
1079,2761,-18277.609516622284
1079,2781,-67325.64134710895
1079,2790,-22652.421982141095
1079,2802,-75833.63572976457
1079,2882,-22342.0913992813
1079,2926,-85444.58098762801
1079,3000,-65368.945346487824
1079,3031,-39423.35592608047
1079,3144,-47033.30280741387
1079,3238,-38300.77435744491
1079,3265,-44503.28386719796
1079,3284,-42863.27853367407
1079,3356,-62318.965449600386
1079,3505,-11582.305786251432
1079,3523,-55974.10467499588
1079,3529,-59646.89156807846
1079,3630,-30743.58287483412
1079,3742,-28502.882391535208
1079,3764,-28573.32019700715
1079,3832,-27553.760868411486
1079,3865,-20040.59578439343
1079,3921,-23846.01384926792
1079,3969,-59433.08367914034
1079,4002,-8990.946250793042
1079,4074,-26294.791914361223
1080,1203,-6989.973377993723
1080,1229,-9992.266158605367
1080,1313,-19588.198722320183
1080,1361,-2106.012218587084
1080,1438,-5323.7208265198615
1080,1518,-6684.038158735228
1080,1734,-5073.398947775021
1080,1778,-13936.975998214286
1080,1821,-36595.473735543426
1080,1959,-6200.45485694267
1080,2202,-2116.6875030445826
1080,2355,-27741.821745923822
1080,2375,-19552.230870023763
1080,2583,-21430.6809413353
1080,2617,-17790.051414156464
1080,2675,-4040.6913297215156
1080,2844,-9669.384062646363
1080,2908,-5503.893723566233
1080,2990,-9356.788187491156
