node,kappa_forman_node,deg,deg_w
2170,-146.22822631248417,4,1.6131369517363743
2171,2.0,1,0.4222843734693978
2172,-184.79486722047338,4,0.39077503686305537
2173,-1438.8605884031417,11,2.209294394422874
2174,0.0,0,0.0
2175,-1713.8969915217244,13,2.2389101969666716
2176,-4808.12078982899,22,4.105601525068548
2177,-1721.7828039339227,14,2.5716979472987
2178,-1158.3768346518884,12,3.278269064617398
2179,-1248.93767483796,11,1.681517368315379
2180,-184.27440899255322,4,0.5722480334345877
2181,-561.6289479344005,8,1.7623255819896644
2182,0.0,0,0.0
2183,-342.0082398242687,5,0.8205653690698864
2184,-581.4026348611796,8,1.8338934230314523
2185,-1894.9853540276072,15,3.687638917231557
2186,-1964.1386922147626,15,3.943773239088199
2187,-24.371773269946175,2,0.30371086941432945
2188,-343.4084564246813,7,1.8293711980155438
2189,-24.985967866233093,3,0.7775395124033793
2190,-7449.454313891586,28,5.593742689092376
2191,-355.3071943082668,5,0.6087525636898033
2192,0.0,0,0.0
2193,-15.319634872114191,3,0.8165292348987516
2194,-1767.710134613273,12,1.9152470229135088
2195,-350.59243782099145,7,1.5904561024660742
2196,-1108.8837152738583,11,2.127823605416836
2197,-724.6044589810057,8,1.2070242363286068
2198,-546.028487716089,6,0.8014432139065228
2199,-156.39413538349567,4,0.5007392211582742
2200,-62.29596027070882,2,0.2518443550750574
2201,-249.26862402964665,5,0.8006245643009329
2202,-468.8446838372196,6,0.95308025002097
2203,-558.3655433439937,8,1.2161278421642512
2204,-9.088945410589702,1,0.15187617684643534
2205,-524.6893672209587,7,1.2667446770811446
2206,-1076.590543600574,10,2.187389910800588
2207,-802.527491460459,9,2.4268505193966092
2208,-2486.9722114943693,16,3.0993371669330325
2209,-3775.0866692849436,21,4.0301267408687735
2210,-1274.1350102057856,12,2.4597708953598096
2211,-66.95446911866398,2,0.24173418042025965
2212,-3837.7126721384166,19,3.5325349265536277
2213,-427.56472545740735,7,1.1467939892009866
2214,-467.3883085387772,8,1.7578763335716574
2215,-30.778304634051224,2,0.4555558609603386
2216,-2037.1394243620737,14,2.925588162498928
2217,-1444.029344807738,12,2.0457266055939267
2218,-20.058611674146306,2,0.3186992570787528
2219,-1204.244876754886,11,2.0546300423868558
2220,0.0,0,0.0
2221,-4312.440119538837,20,3.281521345329606
2222,-73.60378345548465,3,0.5507094688963486
2223,-50.57121816736809,1,0.10896525281271008
2224,-1241.2572202034025,11,2.2358972859826576
2225,-80.73571393538916,3,0.39079192085923253
2226,-510.2762967048034,6,0.6526593406895949
2227,-3597.6461454347746,18,2.607221332012877
2228,-1387.1153011736603,11,1.6123454696386035
2229,-1589.9994610750696,13,2.1304609542483504
2230,0.0,0,0.0
2231,-100.65582800072687,3,0.5569424193898038
2232,-490.55953789662783,7,1.0945733705234335
2233,-653.6187118366661,9,2.0420909809547285
2234,-36.57169187059504,3,1.016482263119245
2235,-26.576156073249066,2,0.418795485382225
2236,-87.70700894848498,3,0.38994514869245533
2237,-15.306366771772467,1,0.14959325844301463
2238,-1159.867006417482,10,2.0662868447172245
2239,-74.0246068916473,3,0.4339395324657088
2240,-2762.043767418219,17,4.341947965402121
2241,-3051.8834460565354,17,3.072810163329511
2242,-552.2163898327332,8,1.9413142543943578
2243,-2100.66808753506,14,2.147693214756856
2244,-52.33123428719032,2,0.16418226111940426
2245,-46.09692711570753,2,0.25253418174986775
2246,-1522.8005573038263,13,2.6781035704498644
2247,-2913.2559172721967,16,2.371191925764307
2248,-3656.2847849328987,20,3.813945799048518
2249,-2712.5561364095906,18,4.054888681392335
2250,-272.7297301878128,4,0.39119035142875125
2251,-18.911877186118083,2,0.3912267796027722
2252,-1019.0631690510963,11,2.2920629966409716
2253,-2490.714495268702,16,3.310909483400532
2254,-342.8304716102423,6,0.6795806415649825
2255,0.0,0,0.0
2256,-34.98390835895006,3,0.9801838353020279
2257,-702.1549774826867,8,1.5196208331050813
2258,-54.738771773917975,3,0.35106591530919934
2259,-841.053332975693,9,1.2703256598611266
2260,-757.4757877624818,10,3.1360588764312824
2261,-1102.01338651168,12,3.0030868870794674
2262,0.0,0,0.0
2263,-17.79350098133312,2,0.2899008169523021
2264,-262.2017949548508,6,1.715549744553174
2265,-1786.5807909109858,16,3.8545163877904347
2266,-4980.151686569878,24,5.613549801707052
2267,-2942.079183309768,18,3.3331568158752214
2268,-3696.0877660670385,20,4.773738931364496
2269,-703.6542398067722,9,1.9818796398995127
2270,-2087.756929597237,14,2.9154273574174523
2271,-315.52234734552195,7,1.6560799218227902
2272,-2441.0123824364955,17,3.873723797919664
2273,-3532.882278963158,19,3.5296501453178197
2274,-2409.9296959704593,16,3.394107145789558
2275,-165.20278818031483,5,0.9528897852746722
2276,-70.18787483047132,3,0.5739638142818237
2277,-390.0816053456525,7,1.6777443899311886
2278,-45.994709302734584,3,1.1797260088889117
2279,-1673.952964245921,12,2.2000881720901795
2280,-1788.3548705618582,15,3.547908172121131
2281,-1988.456572359333,14,2.263925351031726
2282,-249.3404022414176,4,0.4099294107049001
2283,-733.716912657683,9,1.5344633101445704
2284,-132.16524319261347,4,0.6674429028314226
2285,-315.14460145044103,7,1.6446991060359868
2286,-312.1946810344465,4,0.3873491098387657
2287,-12.411905056336725,2,0.4313092884885178
2288,2.0,1,0.07687292122611929
2289,-1615.4568799288766,13,2.3253220070994005
2290,-29.472943548445894,2,0.18556562367625354
2291,-2.3030575272684555,1,0.2116403614956951
2292,0.0,0,0.0
2293,-1030.9577507003664,10,1.6711497886931932
2294,-254.00865712094432,4,0.6815885878344901
2295,-1792.1383965071805,15,3.0395099553550566
2296,-771.1521429490069,10,2.382900991842669
2297,-75.34838347140882,3,0.5304714272247215
2298,-317.0268602735656,5,0.7996468056080772
2299,-3.916457185988892,1,0.13687797598011067
2300,-471.4339224775532,6,1.0170845949873928
2301,-2458.477908896972,16,3.3474220057193493
2302,-12.406256952698719,2,0.3203408416571579
2303,-610.1229845629093,8,1.7000626765462654
2304,-1887.2000879549782,12,1.669308264487772
2305,-5631.93083075054,24,3.79367789135788
2306,-1441.140322785297,13,2.754228080833575
2307,-1209.8613203226973,11,2.073337658604706
2308,-430.53152473367595,5,0.5115102459544838
2309,-4179.010763825914,23,5.1804466867897085
2310,-851.0930531709089,10,1.7366379446533964
2311,-1910.237436368777,14,2.4266803249703535
2312,-107.03123442483357,3,0.5052178719205711
2313,-260.33679809809786,4,0.39600019832430566
2314,-212.0493882196021,5,1.0418031975113327
2315,-35.98104409513135,2,0.17939770075804456
2316,-1095.852391732721,10,1.6271593708814163
2317,-4423.223637931314,22,5.2994485887449825
2318,-1259.3866661693107,12,2.4407467264873763
2319,-70.6604114928386,3,0.2588146664451515
2320,0.0,0,0.0
2321,-2324.6904597474777,16,2.638907201931739
2322,-2657.0336381927727,17,4.356672641867634
2323,-2899.0197402576246,18,4.258345338742244
2324,-986.6512501608864,9,1.2971033973656132
2325,-405.89333097412214,6,0.591510337183103
2326,-1187.9971871064727,11,1.9378331307637016
2327,-3914.381896969426,20,4.020131147479238
2328,-1684.698973157159,13,2.826608992960527
2329,-1241.534207484039,13,3.143663574899737
2330,0.0,0,0.0
2331,-3270.9798108874834,18,4.021359192031468
2332,-1249.8857873342654,12,2.2497004958396265
2333,-2397.6881911238784,15,2.7548142689396684
2334,-3394.396622955896,19,3.8229264497047297
2335,-1375.954839137793,10,1.9329695990962414
2336,-1591.1105781182405,12,2.4919266590352778
2337,-3948.4317877741823,20,4.56401703562829
2338,0.0,0,0.0
2339,-2568.9000563810537,17,4.485490850064882
2340,-3728.139118497339,19,3.649171901283722
2341,-1834.2392945848962,14,3.1747171643658945
2342,-336.14285097933254,6,1.0894300015567835
2343,-3519.2115392602173,20,3.505380019063468
2344,-74.02278582671494,2,0.18349903729154718
2345,-429.55939924459676,6,0.667899118545419
2346,-121.46363321448226,3,0.421463209909991
2347,-2209.9329812299156,16,3.360044152753531
2348,-37.590617754735064,2,0.46287561876875605
2349,-2068.9340153180465,15,2.6334391486538733
2350,-3950.8978587420797,18,2.8671014826368864
2351,-9.64782934686007,1,0.16880560320875196
2352,-23.581975334004603,3,0.5910730428980145
2353,-14.24508674087603,1,0.23096867423431844
2354,-971.0932748314493,11,2.97928526339416
2355,-1923.2402240790968,15,2.7926597716863113
2356,-54.40853646428409,3,1.0037661112934133
2357,-238.7050461507216,5,0.9499710378754234
2358,-25.490595876399077,2,0.4201741548153144
2359,-7561.587662359253,26,3.839429262152217
2360,-4275.454732391081,23,5.957667611528906
2361,-4480.967030386505,22,4.111227171353058
2362,0.0,0,0.0
2363,-1.513651029908627,1,0.1622747987031736
2364,-14.55075223507643,1,0.10707439847834967
2365,-283.5178054930411,6,1.481779719049001
2366,-1085.4205561888286,13,2.846087336221483
2367,-241.0252378741944,7,2.5158663937862538
2368,-518.9922235960593,9,2.9041380396281453
2369,-246.46343159889219,5,1.060334009646592
2370,-29.28843380779568,2,0.25340992410285046
2371,-14.871438228760699,2,0.19394932772703904
2372,-2088.365769570917,16,3.8154395030057304
2373,-73.38722946343762,3,0.3404882604030788
2374,-3186.316933207628,19,4.441315870111431
2375,-1616.3382256726718,14,2.763290323082482
2376,-807.2971359261975,9,1.8594683598968684
2377,2.0,1,0.08490796185071156
2378,-622.6703903705175,8,1.4580417667892642
2379,-849.6589244048821,9,2.2411529164070867
2380,-2784.1424211581266,16,2.244304165853888
2381,2.0,1,0.146187859874657
2382,2.0,1,0.12278124242095771
2383,-7.330232218900591,2,0.6621895572476603
2384,-180.9238211969983,5,1.2592622385655496
2385,-1641.8594576189544,13,1.685821968671419
2386,-1648.0652742195239,13,2.803500039746382
2387,-485.8679635394656,7,1.188319438942574
2388,0.0,0,0.0
2389,-452.1368179464821,6,0.9743383538563792
2390,-1201.6623796192484,12,2.95016596347678
2391,-184.78577732568294,6,1.9147766583515298
2392,-80.87582481127647,4,1.0191658613275576
2393,0.0,0,0.0
2394,-718.0155283118282,9,2.1072830771075166
2395,0.0,0,0.0
2396,-1138.6388599363486,11,1.8282634472588106
2397,-564.0757106816726,8,1.601249395831631
2398,-91.37406123483828,3,0.5179733752040607
2399,-28.459575612042666,2,0.1857699714544086
2400,0.0,0,0.0
2401,-3788.5869466723675,20,3.538334196100001
2402,-3091.1086874413927,17,2.5762570382387318
2403,-1313.2548814243605,13,4.220140740775178
2404,-540.2521781993046,7,1.224253330510889
2405,-63.91236597581265,3,0.4309088046976655
2406,-57.29431733131612,3,0.32178503579794715
2407,-619.417803418018,7,1.1192941276709663
2408,-62.583675952805336,3,0.4912313447148392
2409,-828.0371988003964,10,1.8805257489459424
2410,-1812.178957076235,13,2.014830823253647
2411,-1625.521282160918,15,3.303671870220742
2412,0.0,0,0.0
2413,-2370.780379835397,15,2.5465581022009762
2414,0.0,0,0.0
2415,-56.95139570493459,3,0.7019080373342719
2416,0.0,0,0.0
2417,-1964.4321064795367,14,2.672043610098925
2418,-369.6017917509153,6,1.2661283745447633
2419,-1607.9056957538864,12,1.9964737267934307
2420,-1597.1179011238692,13,2.197695377470144
2421,-51.472107767839574,3,0.6245753390239891
2422,-394.67169366298157,6,1.4708931939562833
2423,-1826.2394890734422,14,2.355185822026028
2424,-462.7103056459235,7,1.2506579263719726
2425,-1777.9806420223454,13,1.7968535482041337
2426,-4608.074650924465,21,3.3812447868272164
2427,-93.84636529876818,3,0.6179386897105
2428,-644.3816358516872,9,2.2524219134593206
2429,-5.541260852743521,1,0.35817036018187093
2430,-411.43082738048287,7,1.3077986263705117
2431,-44.823641292546995,2,0.3824681639281917
2432,2.0,1,0.20452572547078007
2433,-105.54228200924074,4,0.6050469473529094
2434,-3952.9934142509574,20,3.6531493588819877
2435,-84.49090000983686,3,0.31976858788030865
2436,-566.3238587293822,7,0.9310946901224636
2437,-68.19861128565296,3,0.6337247246483368
2438,-790.7166182431946,9,1.164346172731869
2439,-28.81932717070066,2,0.3833681960821293
2440,-1029.3164231066569,10,2.488633758190466
2441,-2452.409193397442,17,4.0342894706541665
2442,-743.8277956003851,8,0.7959356502269858
2443,-2763.049587109369,16,2.9176366378249465
2444,-211.28300733707596,4,0.6716938444273584
2445,-152.4371326005551,4,0.9180637788760863
2446,-1350.5434842861582,12,2.5468902307774153
2447,-2.235476816370402,1,0.33606796701498337
2448,-36.06772760547039,2,0.7584244846547045
2449,-1259.0607539042956,10,1.4122334055094588
2450,-66.99412432414331,3,0.620151796653472
2451,-6732.327630665374,27,4.617708023782096
2452,-25.618928710712606,2,0.6191827713082801
2453,-549.3687811770923,9,3.156024062165583
2454,-697.366982980808,10,3.121642991950302
2455,-940.1714587084155,10,1.7573153330327627
2456,2.0,1,0.08917377209096647
2457,-497.1751557150006,6,0.9885153002809994
2458,-1289.4893060731404,11,1.9437581731868383
2459,-1230.9175005676473,11,2.9718460751004345
2460,-1866.6645095763563,13,1.9586977740780849
2461,-1869.7927726944179,12,1.6632602902208395
2462,-7.285058036105687,1,0.11779048262317465
